FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry
da_papelCarton.fid--295bdb9_15f5b982349_-b36,PAPEL/CARTON,CAMPANA,3000,1,2017-01-23T11:41:57.53,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372997.10896431067 4066663.1119918698)
da_papelCarton.fid--295bdb9_15f5b982349_-b35,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T06:38:42.923,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372832.8440337031 4068551.0605539326)
da_papelCarton.fid--295bdb9_15f5b982349_-b34,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T06:43:46.507,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372888.3111332507 4068599.0004350725)
da_papelCarton.fid--295bdb9_15f5b982349_-b33,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T06:49:39.637,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372889.2509385644 4068885.550329412)
da_papelCarton.fid--295bdb9_15f5b982349_-b32,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T06:57:59.547,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372734.92229861574 4068703.880033757)
da_papelCarton.fid--295bdb9_15f5b982349_-b31,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:03:40.967,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372654.980060947 4068417.75547625)
da_papelCarton.fid--295bdb9_15f5b982349_-b30,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:07:06.463,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372550.0410871577 4068374.9652174576)
da_papelCarton.fid--295bdb9_15f5b982349_-b2f,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:08:54.397,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372520.43378832133 4068218.4648132715)
da_papelCarton.fid--295bdb9_15f5b982349_-b2e,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:08:54.397,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372520.43378832133 4068218.4648132715)
da_papelCarton.fid--295bdb9_15f5b982349_-b2d,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:12:22.707,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372584.24955022836 4068065.0696095903)
da_papelCarton.fid--295bdb9_15f5b982349_-b2c,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:12:22.707,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372584.24955022836 4068065.0696095903)
da_papelCarton.fid--295bdb9_15f5b982349_-b2b,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:14:01.883,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372663.62125945045 4067848.3924644976)
da_papelCarton.fid--295bdb9_15f5b982349_-b2a,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:14:01.883,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372663.62125945045 4067848.3924644976)
da_papelCarton.fid--295bdb9_15f5b982349_-b29,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:19:08.79,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372685.1279550374 4067843.0640101945)
da_papelCarton.fid--295bdb9_15f5b982349_-b28,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:19:52.98,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372619.18938898295 4068031.0430648807)
da_papelCarton.fid--295bdb9_15f5b982349_-b27,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:19:52.98,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372619.18938898295 4068031.0430648807)
da_papelCarton.fid--295bdb9_15f5b982349_-b26,PAPEL/CARTON,CAMPANA,3000,1,2017-01-24T07:23:16.363,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372654.56866512704 4067682.8711922006)
da_papelCarton.fid--295bdb9_15f5b982349_-b25,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:59:29.68,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367987.36571499286 4066492.9248664477)
da_papelCarton.fid--295bdb9_15f5b982349_-b24,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T09:45:53.937,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369144.08262334066 4065771.7977128034)
da_papelCarton.fid--295bdb9_15f5b982349_-b23,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T09:54:42.15,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367911.65552390786 4066666.7550533214)
da_papelCarton.fid--295bdb9_15f5b982349_-b22,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T09:54:42.15,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367911.65552390786 4066666.7550533214)
da_papelCarton.fid--295bdb9_15f5b982349_-b21,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T09:55:34.703,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (364926.3605999227 4065101.4168509613)
da_papelCarton.fid--295bdb9_15f5b982349_-b20,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T10:00:31.31,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369018.7264567691 4062284.4606369273)
da_papelCarton.fid--295bdb9_15f5b982349_-b1f,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T10:04:34.43,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (364562.74244704447 4065194.6311217467)
da_papelCarton.fid--295bdb9_15f5b982349_-b1e,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T10:18:57.64,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368218.0684513296 4067054.9801635784)
da_papelCarton.fid--295bdb9_15f5b982349_-b1d,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T10:21:59.283,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (368044.22613671026 4064374.4873327035)
da_papelCarton.fid--295bdb9_15f5b982349_-b1c,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T10:24:03.67,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (367822.23029236565 4064415.81876169)
da_papelCarton.fid--295bdb9_15f5b982349_-b1b,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T10:31:17.003,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368365.35296564095 4067437.8354042415)
da_papelCarton.fid--295bdb9_15f5b982349_-b1a,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T10:31:24.64,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (366693.0608830378 4064417.5005828324)
da_papelCarton.fid--295bdb9_15f5b982349_-b19,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T10:35:01.377,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367971.8152530249 4067169.119654055)
da_papelCarton.fid--295bdb9_15f5b982349_-b18,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T10:36:30.13,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367882.32206315716 4067068.659260433)
da_papelCarton.fid--295bdb9_15f5b982349_-b17,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T10:39:10.78,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367782.46664734586 4067005.0001887386)
da_papelCarton.fid--295bdb9_15f5b982349_-b16,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T10:42:14.38,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367665.51014945464 4067179.16267189)
da_papelCarton.fid--295bdb9_15f5b982349_-b15,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T10:42:52.13,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (366320.6113244097 4064289.4938085196)
da_papelCarton.fid--295bdb9_15f5b982349_-b14,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T10:48:05.05,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (366006.20139574923 4064383.5242253467)
da_papelCarton.fid--295bdb9_15f5b982349_-b13,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T10:51:01.843,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (366346.6003249461 4064735.6552968775)
da_papelCarton.fid--295bdb9_15f5b982349_-b12,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:06:36.457,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (368483.02068479836 4064165.7386015933)
da_papelCarton.fid--295bdb9_15f5b982349_-b11,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:08:38.72,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (368716.1943601843 4064208.1458580666)
da_papelCarton.fid--295bdb9_15f5b982349_-b10,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:11:32.2,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (368743.6277237123 4064387.5881627784)
da_papelCarton.fid--295bdb9_15f5b982349_-b0f,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:16:04.86,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368743.6780145898 4060701.270631492)
da_papelCarton.fid--295bdb9_15f5b982349_-b0e,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:19:43.203,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369263.18956616044 4064680.7485213494)
da_papelCarton.fid--295bdb9_15f5b982349_-b0d,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:22:10.943,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367919.4312447697 4059645.429106402)
da_papelCarton.fid--295bdb9_15f5b982349_-b0c,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:23:30.933,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369472.78232303297 4064501.897147789)
da_papelCarton.fid--295bdb9_15f5b982349_-b0b,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:25:26.153,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369474.9897309304 4064493.453596871)
da_papelCarton.fid--295bdb9_15f5b982349_-b0a,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:28:10.313,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369417.9358558467 4064303.3101861537)
da_papelCarton.fid--295bdb9_15f5b982349_-b09,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:29:04.013,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369032.9154730841 4060733.7801751145)
da_papelCarton.fid--295bdb9_15f5b982349_-b08,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:32:03.467,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369162.7187301044 4060741.4036971075)
da_papelCarton.fid--295bdb9_15f5b982349_-b07,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:32:35.543,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369275.0229487781 4064247.665392784)
da_papelCarton.fid--295bdb9_15f5b982349_-b06,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:34:38.04,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369094.4333769777 4064219.7977542924)
da_papelCarton.fid--295bdb9_15f5b982349_-b05,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:37:52.98,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369001.8067089782 4064310.8637179215)
da_papelCarton.fid--295bdb9_15f5b982349_-b04,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:39:02.21,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369491.58411782375 4058474.610425165)
da_papelCarton.fid--295bdb9_15f5b982349_-b03,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:40:31.513,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369498.60742386203 4058557.944305167)
da_papelCarton.fid--295bdb9_15f5b982349_-b02,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:40:31.513,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369498.60742386203 4058557.944305167)
da_papelCarton.fid--295bdb9_15f5b982349_-b01,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:42:33.8,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369353.12997828174 4058678.39629424)
da_papelCarton.fid--295bdb9_15f5b982349_-b00,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:42:33.8,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369353.12997828174 4058678.39629424)
da_papelCarton.fid--295bdb9_15f5b982349_-aff,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:44:15.707,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369128.2819928938 4058809.9384623053)
da_papelCarton.fid--295bdb9_15f5b982349_-afe,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:44:15.707,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369128.2819928938 4058809.9384623053)
da_papelCarton.fid--295bdb9_15f5b982349_-afd,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:44:45.743,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369460.15574896766 4064640.165701413)
da_papelCarton.fid--295bdb9_15f5b982349_-afc,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:45:53.003,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369049.1267545213 4058866.7725527915)
da_papelCarton.fid--295bdb9_15f5b982349_-afb,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:45:53.003,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369049.1267545213 4058866.7725527915)
da_papelCarton.fid--295bdb9_15f5b982349_-afa,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:47:57.19,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369174.9653554346 4058919.1330607967)
da_papelCarton.fid--295bdb9_15f5b982349_-af9,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:49:25.71,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369305.72264266625 4058842.086580575)
da_papelCarton.fid--295bdb9_15f5b982349_-af8,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:51:07.07,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369678.49384263944 4058689.618679712)
da_papelCarton.fid--295bdb9_15f5b982349_-af7,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:51:07.07,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369678.49384263944 4058689.618679712)
da_papelCarton.fid--295bdb9_15f5b982349_-af6,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:51:20.7,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369552.35269315384 4064511.032065757)
da_papelCarton.fid--295bdb9_15f5b982349_-af5,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T11:56:00.527,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369321.41393944516 4064310.0921944063)
da_papelCarton.fid--295bdb9_15f5b982349_-af4,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:56:00.82,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369431.15793929226 4059176.9630315364)
da_papelCarton.fid--295bdb9_15f5b982349_-af3,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:56:49.047,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369344.2645358159 4059209.7092280085)
da_papelCarton.fid--295bdb9_15f5b982349_-af2,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T11:59:18.603,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369096.3306955218 4059176.81815209)
da_papelCarton.fid--295bdb9_15f5b982349_-af1,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T12:00:53.31,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369218.39155472553 4059074.212099648)
da_papelCarton.fid--295bdb9_15f5b982349_-af0,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T12:01:43.877,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369284.7157954228 4064403.759491487)
da_papelCarton.fid--295bdb9_15f5b982349_-aef,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T12:04:23.65,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369803.32877268293 4058810.1936477777)
da_papelCarton.fid--295bdb9_15f5b982349_-aee,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T12:06:05.16,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369454.8023229509 4058987.918571625)
da_papelCarton.fid--295bdb9_15f5b982349_-aed,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T12:06:45.787,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369065.12917768065 4064405.059176167)
da_papelCarton.fid--295bdb9_15f5b982349_-aec,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T12:09:54.583,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369322.2479472928 4064452.9600120895)
da_papelCarton.fid--295bdb9_15f5b982349_-aeb,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T12:09:58.013,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368236.52083639195 4057891.908600336)
da_papelCarton.fid--295bdb9_15f5b982349_-aea,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T12:10:24.377,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369324.68666471046 4064453.7876172718)
da_papelCarton.fid--295bdb9_15f5b982349_-ae9,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T12:13:01.837,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368018.80473361106 4057042.055560902)
da_papelCarton.fid--295bdb9_15f5b982349_-ae8,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-27T12:14:28.137,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369294.74002621835 4064481.5623579808)
da_papelCarton.fid--295bdb9_15f5b982349_-ae7,PAPEL/CARTON,CAMPANA,3000,1,2017-01-30T06:46:44.17,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366732.66569971613 4058480.913180886)
da_papelCarton.fid--295bdb9_15f5b982349_-ae6,PAPEL/CARTON,CAMPANA,3000,1,2017-01-30T06:47:45.87,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366839.5719431299 4058389.7506296975)
da_papelCarton.fid--295bdb9_15f5b982349_-ae5,PAPEL/CARTON,CAMPANA,3000,1,2017-01-30T06:48:27.877,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367083.5572910303 4058310.698005278)
da_papelCarton.fid--295bdb9_15f5b982349_-ae4,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T06:49:28.547,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369512.0454936059 4064760.9269069256)
da_papelCarton.fid--295bdb9_15f5b982349_-ae3,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T06:51:26.633,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369564.4184072917 4064658.0791043397)
da_papelCarton.fid--295bdb9_15f5b982349_-ae2,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T06:57:53.423,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369604.41607122734 4064865.2943330775)
da_papelCarton.fid--295bdb9_15f5b982349_-ae1,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:02:15.77,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369587.59618000616 4064970.2216687277)
da_papelCarton.fid--295bdb9_15f5b982349_-ae0,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:05:09.833,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369578.5885340109 4065025.7058493574)
da_papelCarton.fid--295bdb9_15f5b982349_-adf,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:07:20.117,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369546.35259632533 4065241.080616553)
da_papelCarton.fid--295bdb9_15f5b982349_-ade,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:09:52.107,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369519.6408922406 4065408.148598422)
da_papelCarton.fid--295bdb9_15f5b982349_-add,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:12:12.58,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369440.5578429368 4065389.1974636465)
da_papelCarton.fid--295bdb9_15f5b982349_-adc,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:13:41.44,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369439.7053199497 4065225.4121044646)
da_papelCarton.fid--295bdb9_15f5b982349_-adb,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:16:17.21,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369503.0943382067 4064841.6999848094)
da_papelCarton.fid--295bdb9_15f5b982349_-ada,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:35:41.737,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (368755.22158818354 4065137.5104750474)
da_papelCarton.fid--295bdb9_15f5b982349_-ad9,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-01-30T07:41:16.45,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (368193.4779790306 4065435.9958484536)
da_papelCarton.fid--295bdb9_15f5b982349_-ad8,PAPEL/CARTON,CAMPANA,3000,1,2017-07-03T11:58:39.483,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (370625.9987761493 4065395.251238011)
da_papelCarton.fid--295bdb9_15f5b982349_-ad7,PAPEL/CARTON,CAMPANA,3000,1,2017-07-03T12:09:03.487,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (370299.8703154167 4065628.7193470723)
da_papelCarton.fid--295bdb9_15f5b982349_-ad6,PAPEL/CARTON,CAMPANA,3000,1,2017-07-03T12:11:56.637,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (370530.6016562227 4065623.941738391)
da_papelCarton.fid--295bdb9_15f5b982349_-ad5,PAPEL/CARTON,CAMPANA,3000,1,2017-07-05T11:06:28.157,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373109.86422043515 4066385.9515546137)
da_papelCarton.fid--295bdb9_15f5b982349_-ad4,PAPEL/CARTON,CAMPANA,3000,1,2017-07-05T11:08:27.497,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373308.4640122673 4066192.636151575)
da_papelCarton.fid--295bdb9_15f5b982349_-ad3,PAPEL/CARTON,CAMPANA,3000,1,2017-07-05T11:14:09,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373059.492456548 4066159.624812586)
da_papelCarton.fid--295bdb9_15f5b982349_-ad2,PAPEL/CARTON,CAMPANA,3000,1,2017-07-05T11:17:48.443,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373107.51460116537 4066443.529235145)
da_papelCarton.fid--295bdb9_15f5b982349_-ad1,PAPEL/CARTON,CAMPANA,3000,1,2017-07-05T11:26:44.873,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373103.037846979 4065665.5127547015)
da_papelCarton.fid--295bdb9_15f5b982349_-ad0,PAPEL/CARTON,CAMPANA,3000,1,2017-07-05T11:48:51.413,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373646.68687329534 4065511.387921445)
da_papelCarton.fid--295bdb9_15f5b982349_-acf,PAPEL/CARTON,CAMPANA,3000,1,2017-07-05T11:55:16.723,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (374347.1660114548 4065649.2930098255)
da_papelCarton.fid--295bdb9_15f5b982349_-ace,PAPEL/CARTON,CAMPANA,3000,1,2017-07-05T11:56:00.853,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (374303.9593281284 4065564.1130863954)
da_papelCarton.fid--295bdb9_15f5b982349_-acd,PAPEL/CARTON,CAMPANA,3000,1,2017-07-06T08:31:22.183,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373715.5539712035 4066261.0346846012)
da_papelCarton.fid--295bdb9_15f5b982349_-acc,PAPEL/CARTON,CAMPANA,3000,1,2017-07-06T08:37:35.843,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373584.12074515613 4066716.27739659)
da_papelCarton.fid--295bdb9_15f5b982349_-acb,PAPEL/CARTON,CAMPANA,3000,1,2017-07-06T08:46:49.347,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373731.10603769845 4066807.2433462176)
da_papelCarton.fid--295bdb9_15f5b982349_-aca,PAPEL/CARTON,CAMPANA,3000,1,2017-07-06T08:48:41.323,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373731.40407991887 4066805.122189336)
da_papelCarton.fid--295bdb9_15f5b982349_-ac9,PAPEL/CARTON,CAMPANA,3000,1,2017-07-06T08:51:32.16,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (373906.5700875886 4067262.069348757)
da_papelCarton.fid--295bdb9_15f5b982349_-ac8,PAPEL/CARTON,CAMPANA,3000,1,2017-07-07T06:50:03.713,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372791.0091072931 4066485.917502997)
da_papelCarton.fid--295bdb9_15f5b982349_-ac7,PAPEL/CARTON,CAMPANA,3000,1,2017-07-12T11:46:23.843,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369685.010057898 4065688.9343196354)
da_papelCarton.fid--295bdb9_15f5b982349_-ac6,PAPEL/CARTON,CAMPANA,3000,1,2017-07-12T12:20:01.753,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (372072.51577909244 4066656.710281427)
da_papelCarton.fid--295bdb9_15f5b982349_-ac5,PAPEL/CARTON,CAMPANA,3000,1,2017-07-12T12:22:59.833,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (371970.97432868194 4066574.4811987123)
da_papelCarton.fid--295bdb9_15f5b982349_-ac4,PAPEL/CARTON,CAMPANA,3000,1,2017-07-13T12:28:10.087,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (382369.3933716079 4063925.671691322)
da_papelCarton.fid--295bdb9_15f5b982349_-ac3,PAPEL/CARTON,CAMPANA,3000,1,2017-07-17T12:13:38.087,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (374675.2666087397 4064764.6757710334)
da_papelCarton.fid--295bdb9_15f5b982349_-ac2,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-08-04T11:14:10.933,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (374357.79132590303 4064749.6800450226)
da_papelCarton.fid--295bdb9_15f5b982349_-ac1,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-08-16T07:04:53.86,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (372260.77163603716 4066386.2490896257)
da_papelCarton.fid--295bdb9_15f5b982349_-ac0,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-08-31T10:53:39.66,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370013.76209882786 4064576.7165236394)
