ID;MARCA;MODELO;FABRICANTE;DESCRICION;NIVEL;FECHA_TOMA_DATO
21;CESVA;LRF04;CESVA;Limitadores;45;22-JUL-11 05.04.10,795825 AM
21;CESVA;LRF04;CESVA;Limitadores;46;22-JUL-11 05.04.10,858939 AM
21;CESVA;LRF04;CESVA;Limitadores;45.5;22-JUL-11 05.04.10,882627 AM
21;CESVA;LRF04;CESVA;Limitadores;46;22-JUL-11 05.04.10,889330 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;22-JUL-11 05.04.10,914939 AM
1;Cesva;LRF-04;CESVA;Limitadores;82.8;23-JUL-11 05.02.15,445656 AM
1;Cesva;LRF-04;CESVA;Limitadores;63.5;23-JUL-11 05.02.15,479734 AM
1;Cesva;LRF-04;CESVA;Limitadores;51.3;23-JUL-11 05.02.15,483744 AM
1;Cesva;LRF-04;CESVA;Limitadores;51.1;23-JUL-11 05.02.15,488628 AM
1;Cesva;LRF-04;CESVA;Limitadores;89.9;23-JUL-11 05.02.15,583609 AM
1;Cesva;LRF-04;CESVA;Limitadores;93.8;23-JUL-11 05.02.15,588221 AM
1;Cesva;LRF-04;CESVA;Limitadores;91.4;23-JUL-11 05.02.15,593983 AM
1;Cesva;LRF-04;CESVA;Limitadores;81.6;23-JUL-11 05.02.54,037571 AM
1;Cesva;LRF-04;CESVA;Limitadores;70.1;23-JUL-11 05.02.54,042532 AM
1;Cesva;LRF-04;CESVA;Limitadores;51.5;23-JUL-11 05.02.54,047613 AM
1;Cesva;LRF-04;CESVA;Limitadores;51.9;23-JUL-11 05.02.54,052146 AM
1;Cesva;LRF-04;CESVA;Limitadores;88;23-JUL-11 05.02.54,190643 AM
1;Cesva;LRF-04;CESVA;Limitadores;88.3;23-JUL-11 05.02.54,195307 AM
1;Cesva;LRF-04;CESVA;Limitadores;83.1;23-JUL-11 05.02.54,199506 AM
1;Cesva;LRF-04;CESVA;Limitadores;86.4;23-JUL-11 05.03.31,428114 AM
1;Cesva;LRF-04;CESVA;Limitadores;73.7;23-JUL-11 05.03.31,438097 AM
1;Cesva;LRF-04;CESVA;Limitadores;87.5;23-JUL-11 05.03.31,555019 AM
1;Cesva;LRF-04;CESVA;Limitadores;89.8;23-JUL-11 05.03.31,569015 AM
1;Cesva;LRF-04;CESVA;Limitadores;84.2;23-JUL-11 05.03.31,574361 AM
1;Cesva;LRF-04;CESVA;Limitadores;87.7;23-JUL-11 05.04.16,022293 AM
1;Cesva;LRF-04;CESVA;Limitadores;61.5;23-JUL-11 05.04.16,029231 AM
1;Cesva;LRF-04;CESVA;Limitadores;95.8;23-JUL-11 05.04.16,133451 AM
1;Cesva;LRF-04;CESVA;Limitadores;96.1;23-JUL-11 05.04.16,137499 AM
1;Cesva;LRF-04;CESVA;Limitadores;93.8;23-JUL-11 05.04.16,141877 AM
1;Cesva;LRF-04;CESVA;Limitadores;90.1;23-JUL-11 05.04.16,145727 AM
1;Cesva;LRF-04;CESVA;Limitadores;78.9;23-JUL-11 05.04.54,114485 AM
1;Cesva;LRF-04;CESVA;Limitadores;74;23-JUL-11 05.04.54,120106 AM
1;Cesva;LRF-04;CESVA;Limitadores;98;23-JUL-11 05.04.54,228286 AM
1;Cesva;LRF-04;CESVA;Limitadores;98.6;23-JUL-11 05.04.54,232056 AM
1;Cesva;LRF-04;CESVA;Limitadores;97.4;23-JUL-11 05.04.54,237815 AM
1;Cesva;LRF-04;CESVA;Limitadores;94.1;23-JUL-11 05.04.54,242431 AM
1;Cesva;LRF-04;CESVA;Limitadores;79.8;23-JUL-11 05.05.33,285700 AM
1;Cesva;LRF-04;CESVA;Limitadores;73.3;23-JUL-11 05.05.33,292393 AM
1;Cesva;LRF-04;CESVA;Limitadores;50.6;23-JUL-11 05.05.33,296976 AM
1;Cesva;LRF-04;CESVA;Limitadores;50.8;23-JUL-11 05.05.33,302675 AM
1;Cesva;LRF-04;CESVA;Limitadores;51.1;23-JUL-11 05.05.33,377623 AM
1;Cesva;LRF-04;CESVA;Limitadores;83.6;23-JUL-11 05.05.33,382112 AM
1;Cesva;LRF-04;CESVA;Limitadores;79.5;23-JUL-11 05.05.33,385859 AM
1;Cesva;LRF-04;CESVA;Limitadores;81.1;23-JUL-11 05.05.33,390735 AM
1;Cesva;LRF-04;CESVA;Limitadores;83.9;23-JUL-11 05.06.12,525382 AM
1;Cesva;LRF-04;CESVA;Limitadores;73.3;23-JUL-11 05.06.12,530669 AM
1;Cesva;LRF-04;CESVA;Limitadores;51.3;23-JUL-11 05.06.12,535023 AM
1;Cesva;LRF-04;CESVA;Limitadores;50.5;23-JUL-11 05.06.12,539413 AM
1;Cesva;LRF-04;CESVA;Limitadores;85.8;23-JUL-11 05.06.12,663623 AM
1;Cesva;LRF-04;CESVA;Limitadores;79.9;23-JUL-11 05.06.12,668162 AM
1;Cesva;LRF-04;CESVA;Limitadores;80.4;23-JUL-11 05.06.12,673034 AM
21;CESVA;LRF04;CESVA;Limitadores;60.6;23-JUL-11 05.09.55,521994 AM
21;CESVA;LRF04;CESVA;Limitadores;62.2;23-JUL-11 05.09.55,532398 AM
21;CESVA;LRF04;CESVA;Limitadores;60.2;23-JUL-11 05.09.55,541706 AM
21;CESVA;LRF04;CESVA;Limitadores;54.6;23-JUL-11 05.09.55,547927 AM
21;CESVA;LRF04;CESVA;Limitadores;56.8;23-JUL-11 05.09.55,553126 AM
21;CESVA;LRF04;CESVA;Limitadores;71.7;23-JUL-11 05.09.55,557654 AM
21;CESVA;LRF04;CESVA;Limitadores;72.6;23-JUL-11 05.09.55,588347 AM
21;CESVA;LRF04;CESVA;Limitadores;54.6;23-JUL-11 05.09.55,593600 AM
21;CESVA;LRF04;CESVA;Limitadores;95;23-JUL-11 05.09.56,016260 AM
21;CESVA;LRF04;CESVA;Limitadores;94.9;23-JUL-11 05.09.56,020980 AM
21;CESVA;LRF04;CESVA;Limitadores;93;23-JUL-11 05.09.56,025599 AM
21;CESVA;LRF04;CESVA;Limitadores;94.7;23-JUL-11 05.09.56,030796 AM
21;CESVA;LRF04;CESVA;Limitadores;97;23-JUL-11 05.09.56,034585 AM
21;CESVA;LRF04;CESVA;Limitadores;96;23-JUL-11 05.09.56,038292 AM
21;CESVA;LRF04;CESVA;Limitadores;96.1;23-JUL-11 05.09.56,042863 AM
21;CESVA;LRF04;CESVA;Limitadores;93.5;23-JUL-11 05.09.56,046740 AM
21;CESVA;LRF04;CESVA;Limitadores;93.2;23-JUL-11 05.09.56,051455 AM
21;CESVA;LRF04;CESVA;Limitadores;94.6;23-JUL-11 05.09.56,056772 AM
21;CESVA;LRF04;CESVA;Limitadores;93.8;23-JUL-11 05.09.56,061487 AM
21;CESVA;LRF04;CESVA;Limitadores;95.6;23-JUL-11 05.09.56,065932 AM
21;CESVA;LRF04;CESVA;Limitadores;61.9;24-JUL-11 05.03.43,298206 AM
21;CESVA;LRF04;CESVA;Limitadores;57.1;24-JUL-11 05.03.43,321633 AM
21;CESVA;LRF04;CESVA;Limitadores;56.1;24-JUL-11 05.03.43,344487 AM
21;CESVA;LRF04;CESVA;Limitadores;55.7;24-JUL-11 05.03.43,361836 AM
21;CESVA;LRF04;CESVA;Limitadores;66.4;24-JUL-11 05.03.43,377711 AM
21;CESVA;LRF04;CESVA;Limitadores;54.5;24-JUL-11 05.03.43,402489 AM
21;CESVA;LRF04;CESVA;Limitadores;72.6;24-JUL-11 05.03.43,422248 AM
21;CESVA;LRF04;CESVA;Limitadores;53.1;24-JUL-11 05.03.43,450130 AM
21;CESVA;LRF04;CESVA;Limitadores;95.4;24-JUL-11 05.03.43,897592 AM
21;CESVA;LRF04;CESVA;Limitadores;95.5;24-JUL-11 05.03.43,902533 AM
21;CESVA;LRF04;CESVA;Limitadores;94;24-JUL-11 05.03.43,906479 AM
21;CESVA;LRF04;CESVA;Limitadores;95.6;24-JUL-11 05.03.43,917110 AM
21;CESVA;LRF04;CESVA;Limitadores;95.5;24-JUL-11 05.03.43,922401 AM
21;CESVA;LRF04;CESVA;Limitadores;95.7;24-JUL-11 05.03.43,931068 AM
21;CESVA;LRF04;CESVA;Limitadores;95.6;24-JUL-11 05.03.43,935042 AM
21;CESVA;LRF04;CESVA;Limitadores;96.3;24-JUL-11 05.03.43,940277 AM
21;CESVA;LRF04;CESVA;Limitadores;96.2;24-JUL-11 05.03.43,944197 AM
21;CESVA;LRF04;CESVA;Limitadores;95.6;24-JUL-11 05.03.43,949042 AM
21;CESVA;LRF04;CESVA;Limitadores;93.8;24-JUL-11 05.03.43,952628 AM
21;CESVA;LRF04;CESVA;Limitadores;92.9;24-JUL-11 05.03.43,957496 AM
21;CESVA;LRF04;CESVA;Limitadores;91.3;24-JUL-11 05.03.43,961657 AM
21;CESVA;LRF04;CESVA;Limitadores;91.1;24-JUL-11 05.03.43,985710 AM
21;CESVA;LRF04;CESVA;Limitadores;87.6;24-JUL-11 05.03.43,989472 AM
21;CESVA;LRF04;CESVA;Limitadores;66.7;24-JUL-11 05.03.43,994473 AM
1;Cesva;LRF-04;CESVA;Limitadores;85.1;24-JUL-11 12.00.43,121687 PM
1;Cesva;LRF-04;CESVA;Limitadores;70.5;24-JUL-11 12.00.43,132604 PM
1;Cesva;LRF-04;CESVA;Limitadores;51.7;24-JUL-11 12.00.43,135144 PM
1;Cesva;LRF-04;CESVA;Limitadores;51.4;24-JUL-11 12.00.43,138380 PM
1;Cesva;LRF-04;CESVA;Limitadores;86.8;24-JUL-11 12.00.43,193706 PM
1;Cesva;LRF-04;CESVA;Limitadores;85.3;24-JUL-11 12.00.43,196317 PM
1;Cesva;LRF-04;CESVA;Limitadores;82.3;24-JUL-11 12.00.43,199866 PM
1;Cesva;LRF-04;CESVA;Limitadores;86.1;24-JUL-11 12.01.21,566697 PM
1;Cesva;LRF-04;CESVA;Limitadores;72.8;24-JUL-11 12.01.21,573316 PM
1;Cesva;LRF-04;CESVA;Limitadores;51.4;24-JUL-11 12.01.21,577704 PM
1;Cesva;LRF-04;CESVA;Limitadores;51.4;24-JUL-11 12.01.21,581201 PM
1;Cesva;LRF-04;CESVA;Limitadores;85.7;24-JUL-11 12.01.21,656638 PM
1;Cesva;LRF-04;CESVA;Limitadores;83.6;24-JUL-11 12.01.21,660813 PM
1;Cesva;LRF-04;CESVA;Limitadores;85.9;24-JUL-11 12.01.21,664200 PM
1;Cesva;LRF-04;CESVA;Limitadores;88;24-JUL-11 12.02.00,143390 PM
1;Cesva;LRF-04;CESVA;Limitadores;60.3;24-JUL-11 12.02.00,147437 PM
1;Cesva;LRF-04;CESVA;Limitadores;88.1;24-JUL-11 12.02.00,247695 PM
1;Cesva;LRF-04;CESVA;Limitadores;89.9;24-JUL-11 12.02.00,251545 PM
1;Cesva;LRF-04;CESVA;Limitadores;90;24-JUL-11 12.02.00,255133 PM
1;Cesva;LRF-04;CESVA;Limitadores;85.4;24-JUL-11 12.02.38,971277 PM
1;Cesva;LRF-04;CESVA;Limitadores;78.2;24-JUL-11 12.02.38,978640 PM
1;Cesva;LRF-04;CESVA;Limitadores;95.1;24-JUL-11 12.02.39,102014 PM
1;Cesva;LRF-04;CESVA;Limitadores;96.8;24-JUL-11 12.02.39,105339 PM
1;Cesva;LRF-04;CESVA;Limitadores;92;24-JUL-11 12.02.39,109444 PM
1;Cesva;LRF-04;CESVA;Limitadores;89.9;24-JUL-11 12.02.39,112807 PM
21;CESVA;LRF04;CESVA;Limitadores;43.6;25-JUL-11 12.01.03,413980 PM
21;CESVA;LRF04;CESVA;Limitadores;45.2;25-JUL-11 12.01.03,500761 PM
21;CESVA;LRF04;CESVA;Limitadores;43.8;25-JUL-11 12.01.03,548947 PM
21;CESVA;LRF04;CESVA;Limitadores;45.9;25-JUL-11 12.01.03,564779 PM
21;CESVA;LRF04;CESVA;Limitadores;45.2;25-JUL-11 12.01.03,595332 PM
21;CESVA;LRF04;CESVA;Limitadores;43.7;25-JUL-11 12.01.03,613879 PM
21;CESVA;LRF04;CESVA;Limitadores;43.6;25-JUL-11 12.01.03,634360 PM
21;CESVA;LRF04;CESVA;Limitadores;45.1;25-JUL-11 12.01.03,643223 PM
21;CESVA;LRF04;CESVA;Limitadores;96;25-JUL-11 12.01.04,908319 PM
21;CESVA;LRF04;CESVA;Limitadores;95.9;25-JUL-11 12.01.04,913717 PM
21;CESVA;LRF04;CESVA;Limitadores;94.3;25-JUL-11 12.01.04,918531 PM
21;CESVA;LRF04;CESVA;Limitadores;94.6;25-JUL-11 12.01.04,923834 PM
21;CESVA;LRF04;CESVA;Limitadores;93.9;25-JUL-11 12.01.04,928260 PM
21;CESVA;LRF04;CESVA;Limitadores;93.1;25-JUL-11 12.01.04,933757 PM
21;CESVA;LRF04;CESVA;Limitadores;93.4;25-JUL-11 12.01.04,938314 PM
21;CESVA;LRF04;CESVA;Limitadores;94;25-JUL-11 12.01.04,943836 PM
21;CESVA;LRF04;CESVA;Limitadores;93.1;25-JUL-11 12.01.04,948257 PM
21;CESVA;LRF04;CESVA;Limitadores;92.5;25-JUL-11 12.01.04,954226 PM
21;CESVA;LRF04;CESVA;Limitadores;91.4;25-JUL-11 12.01.04,959516 PM
21;CESVA;LRF04;CESVA;Limitadores;91.2;25-JUL-11 12.01.04,964437 PM
21;CESVA;LRF04;CESVA;Limitadores;91.1;25-JUL-11 12.01.04,978316 PM
21;CESVA;LRF04;CESVA;Limitadores;90.6;25-JUL-11 12.01.04,983575 PM
21;CESVA;LRF04;CESVA;Limitadores;87.4;25-JUL-11 12.01.04,987794 PM
21;CESVA;LRF04;CESVA;Limitadores;65.1;25-JUL-11 12.01.04,993684 PM
1;Cesva;LRF-04;CESVA;Limitadores;79.4;25-JUL-11 12.01.42,733670 PM
1;Cesva;LRF-04;CESVA;Limitadores;78.5;25-JUL-11 12.01.42,738124 PM
1;Cesva;LRF-04;CESVA;Limitadores;97.4;25-JUL-11 12.01.42,825839 PM
1;Cesva;LRF-04;CESVA;Limitadores;96.6;25-JUL-11 12.01.42,829720 PM
1;Cesva;LRF-04;CESVA;Limitadores;94.2;25-JUL-11 12.01.42,834232 PM
1;Cesva;LRF-04;CESVA;Limitadores;93.3;25-JUL-11 12.01.42,837839 PM
21;CESVA;LRF04;CESVA;Limitadores;43.6;26-JUL-11 05.03.26,054310 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;26-JUL-11 05.03.26,319283 AM
21;CESVA;LRF04;CESVA;Limitadores;43.7;26-JUL-11 05.03.26,462628 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;26-JUL-11 05.03.26,606514 AM
21;CESVA;LRF04;CESVA;Limitadores;43;26-JUL-11 05.03.26,750658 AM
21;CESVA;LRF04;CESVA;Limitadores;46;26-JUL-11 05.03.26,895878 AM
21;CESVA;LRF04;CESVA;Limitadores;42.4;26-JUL-11 05.03.27,049864 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;26-JUL-11 05.03.27,166752 AM
21;CESVA;LRF04;CESVA;Limitadores;44.5;26-JUL-11 05.03.27,258950 AM
21;CESVA;LRF04;CESVA;Limitadores;44.1;26-JUL-11 05.03.27,370322 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;26-JUL-11 05.03.27,475502 AM
21;CESVA;LRF04;CESVA;Limitadores;43;26-JUL-11 05.03.27,590963 AM
21;CESVA;LRF04;CESVA;Limitadores;45.9;26-JUL-11 05.03.27,698464 AM
21;CESVA;LRF04;CESVA;Limitadores;43.9;26-JUL-11 05.03.27,737497 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;26-JUL-11 05.03.27,797991 AM
21;CESVA;LRF04;CESVA;Limitadores;43.9;26-JUL-11 05.03.27,857175 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;26-JUL-11 05.03.32,418457 AM
21;CESVA;LRF04;CESVA;Limitadores;43.3;26-JUL-11 05.03.32,521117 AM
21;CESVA;LRF04;CESVA;Limitadores;45;26-JUL-11 05.03.32,577727 AM
21;CESVA;LRF04;CESVA;Limitadores;46.9;26-JUL-11 05.03.32,641850 AM
21;CESVA;LRF04;CESVA;Limitadores;42.3;26-JUL-11 05.03.32,660159 AM
21;CESVA;LRF04;CESVA;Limitadores;44.1;26-JUL-11 05.03.32,669964 AM
21;CESVA;LRF04;CESVA;Limitadores;43.1;26-JUL-11 05.03.32,673813 AM
21;CESVA;LRF04;CESVA;Limitadores;45.9;26-JUL-11 05.03.32,681588 AM
21;CESVA;LRF04;CESVA;Limitadores;43.6;26-JUL-11 05.03.32,742424 AM
21;CESVA;LRF04;CESVA;Limitadores;45.6;26-JUL-11 05.03.32,849272 AM
21;CESVA;LRF04;CESVA;Limitadores;43.3;26-JUL-11 05.03.32,881947 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;26-JUL-11 05.03.32,912062 AM
21;CESVA;LRF04;CESVA;Limitadores;42.3;26-JUL-11 05.03.32,921919 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;26-JUL-11 05.03.32,972662 AM
21;CESVA;LRF04;CESVA;Limitadores;43.2;26-JUL-11 05.03.32,982512 AM
21;CESVA;LRF04;CESVA;Limitadores;45.4;26-JUL-11 05.03.32,991744 AM
1;Cesva;LRF-04;CESVA;Limitadores;84.5;26-JUL-11 05.00.52,994954 PM
1;Cesva;LRF-04;CESVA;Limitadores;66.3;26-JUL-11 05.00.53,013318 PM
1;Cesva;LRF-04;CESVA;Limitadores;50.3;26-JUL-11 05.00.53,018430 PM
1;Cesva;LRF-04;CESVA;Limitadores;52.1;26-JUL-11 05.00.53,036601 PM
1;Cesva;LRF-04;CESVA;Limitadores;50.9;26-JUL-11 05.00.53,191102 PM
1;Cesva;LRF-04;CESVA;Limitadores;51.3;26-JUL-11 05.00.53,196418 PM
1;Cesva;LRF-04;CESVA;Limitadores;80.9;26-JUL-11 05.00.53,201134 PM
1;Cesva;LRF-04;CESVA;Limitadores;84.7;26-JUL-11 05.00.53,230244 PM
21;CESVA;LRF04;CESVA;Limitadores;45.5;27-JUL-11 05.03.51,066049 AM
21;CESVA;LRF04;CESVA;Limitadores;43.3;27-JUL-11 05.03.51,101150 AM
21;CESVA;LRF04;CESVA;Limitadores;45.4;27-JUL-11 05.03.51,320337 AM
21;CESVA;LRF04;CESVA;Limitadores;43.8;27-JUL-11 05.03.51,431743 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;27-JUL-11 05.03.51,647962 AM
21;CESVA;LRF04;CESVA;Limitadores;45.2;27-JUL-11 05.03.51,966445 AM
21;CESVA;LRF04;CESVA;Limitadores;43.1;27-JUL-11 05.03.52,240691 AM
21;CESVA;LRF04;CESVA;Limitadores;46.6;27-JUL-11 05.03.52,511771 AM
21;CESVA;LRF04;CESVA;Limitadores;42.6;27-JUL-11 05.03.52,619924 AM
21;CESVA;LRF04;CESVA;Limitadores;45.4;27-JUL-11 05.03.52,869012 AM
21;CESVA;LRF04;CESVA;Limitadores;43.9;27-JUL-11 05.03.52,999170 AM
21;CESVA;LRF04;CESVA;Limitadores;44.4;27-JUL-11 05.03.53,083721 AM
21;CESVA;LRF04;CESVA;Limitadores;45.5;27-JUL-11 05.03.53,189246 AM
21;CESVA;LRF04;CESVA;Limitadores;42.6;27-JUL-11 05.03.53,538859 AM
21;CESVA;LRF04;CESVA;Limitadores;46;27-JUL-11 05.03.53,683254 AM
21;CESVA;LRF04;CESVA;Limitadores;43.2;27-JUL-11 05.03.53,905777 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;27-JUL-11 05.04.05,909582 AM
21;CESVA;LRF04;CESVA;Limitadores;43.8;27-JUL-11 05.04.06,025480 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;27-JUL-11 05.04.06,370472 AM
21;CESVA;LRF04;CESVA;Limitadores;43.5;27-JUL-11 05.04.06,481706 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;27-JUL-11 05.04.06,692547 AM
21;CESVA;LRF04;CESVA;Limitadores;42.2;27-JUL-11 05.04.06,927897 AM
21;CESVA;LRF04;CESVA;Limitadores;46;27-JUL-11 05.04.07,245842 AM
21;CESVA;LRF04;CESVA;Limitadores;43.7;27-JUL-11 05.04.07,577747 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;27-JUL-11 05.04.07,838531 AM
21;CESVA;LRF04;CESVA;Limitadores;45;27-JUL-11 05.04.07,920407 AM
21;CESVA;LRF04;CESVA;Limitadores;43.6;27-JUL-11 05.04.08,138642 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;27-JUL-11 05.04.08,322392 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;28-JUL-11 05.03.43,862878 AM
21;CESVA;LRF04;CESVA;Limitadores;43.4;28-JUL-11 05.03.43,892689 AM
21;CESVA;LRF04;CESVA;Limitadores;46.6;28-JUL-11 05.03.44,011455 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;28-JUL-11 05.03.44,110148 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;28-JUL-11 05.03.44,334944 AM
21;CESVA;LRF04;CESVA;Limitadores;46.7;28-JUL-11 05.03.44,496442 AM
21;CESVA;LRF04;CESVA;Limitadores;43.5;28-JUL-11 05.03.44,632366 AM
21;CESVA;LRF04;CESVA;Limitadores;46;28-JUL-11 05.03.44,774341 AM
21;CESVA;LRF04;CESVA;Limitadores;45.4;28-JUL-11 05.03.45,018568 AM
21;CESVA;LRF04;CESVA;Limitadores;44.5;28-JUL-11 05.03.45,129652 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;28-JUL-11 05.03.45,315440 AM
21;CESVA;LRF04;CESVA;Limitadores;45.2;28-JUL-11 05.03.45,323136 AM
21;CESVA;LRF04;CESVA;Limitadores;44.5;28-JUL-11 05.03.45,357792 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;28-JUL-11 05.03.45,418997 AM
21;CESVA;LRF04;CESVA;Limitadores;44.2;28-JUL-11 05.03.45,547109 AM
21;CESVA;LRF04;CESVA;Limitadores;45.6;28-JUL-11 05.03.45,673593 AM
21;CESVA;LRF04;CESVA;Limitadores;43.4;28-JUL-11 05.03.52,706947 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;28-JUL-11 05.03.52,800060 AM
21;CESVA;LRF04;CESVA;Limitadores;42.4;28-JUL-11 05.03.53,005817 AM
21;CESVA;LRF04;CESVA;Limitadores;46.4;28-JUL-11 05.03.53,112525 AM
21;CESVA;LRF04;CESVA;Limitadores;43.1;28-JUL-11 05.03.53,221846 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;28-JUL-11 05.03.53,330474 AM
21;CESVA;LRF04;CESVA;Limitadores;44.4;28-JUL-11 05.03.53,442649 AM
21;CESVA;LRF04;CESVA;Limitadores;43.9;28-JUL-11 05.03.53,548111 AM
21;CESVA;LRF04;CESVA;Limitadores;46;28-JUL-11 05.03.53,660111 AM
21;CESVA;LRF04;CESVA;Limitadores;43.5;28-JUL-11 05.03.53,734817 AM
21;CESVA;LRF04;CESVA;Limitadores;45.5;28-JUL-11 05.03.53,838372 AM
21;CESVA;LRF04;CESVA;Limitadores;43.5;28-JUL-11 05.03.53,949588 AM
21;CESVA;LRF04;CESVA;Limitadores;87.4;29-JUL-11 05.03.43,945918 AM
21;CESVA;LRF04;CESVA;Limitadores;83.2;29-JUL-11 05.03.44,072799 AM
21;CESVA;LRF04;CESVA;Limitadores;59.5;29-JUL-11 05.03.44,282105 AM
21;CESVA;LRF04;CESVA;Limitadores;55.3;29-JUL-11 05.03.44,401235 AM
21;CESVA;LRF04;CESVA;Limitadores;55.9;29-JUL-11 05.03.44,612001 AM
21;CESVA;LRF04;CESVA;Limitadores;54.5;29-JUL-11 05.03.44,720059 AM
21;CESVA;LRF04;CESVA;Limitadores;44.8;29-JUL-11 05.03.44,785180 AM
21;CESVA;LRF04;CESVA;Limitadores;45.2;29-JUL-11 05.03.44,891894 AM
21;CESVA;LRF04;CESVA;Limitadores;46.8;29-JUL-11 05.03.45,003280 AM
21;CESVA;LRF04;CESVA;Limitadores;44.1;29-JUL-11 05.03.45,111851 AM
21;CESVA;LRF04;CESVA;Limitadores;45.9;29-JUL-11 05.03.45,705871 AM
21;CESVA;LRF04;CESVA;Limitadores;45.6;29-JUL-11 05.03.45,772724 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;29-JUL-11 05.03.45,884378 AM
21;CESVA;LRF04;CESVA;Limitadores;46.4;29-JUL-11 05.03.46,006603 AM
21;CESVA;LRF04;CESVA;Limitadores;45.9;29-JUL-11 05.03.46,214259 AM
21;CESVA;LRF04;CESVA;Limitadores;44.2;29-JUL-11 05.03.46,324632 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;29-JUL-11 05.03.53,060198 AM
21;CESVA;LRF04;CESVA;Limitadores;46.4;29-JUL-11 05.03.53,377333 AM
21;CESVA;LRF04;CESVA;Limitadores;44.8;29-JUL-11 05.03.53,565881 AM
21;CESVA;LRF04;CESVA;Limitadores;45.2;29-JUL-11 05.03.53,695725 AM
21;CESVA;LRF04;CESVA;Limitadores;46.5;29-JUL-11 05.03.53,842288 AM
21;CESVA;LRF04;CESVA;Limitadores;44.1;29-JUL-11 05.03.53,985667 AM
21;CESVA;LRF04;CESVA;Limitadores;45.9;29-JUL-11 05.03.54,270467 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;29-JUL-11 05.03.54,392085 AM
21;CESVA;LRF04;CESVA;Limitadores;43.5;29-JUL-11 05.03.54,426987 AM
21;CESVA;LRF04;CESVA;Limitadores;46.9;29-JUL-11 05.03.54,526242 AM
21;CESVA;LRF04;CESVA;Limitadores;44.2;29-JUL-11 05.03.54,556044 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;29-JUL-11 05.03.54,627359 AM
21;CESVA;LRF04;CESVA;Limitadores;59;30-JUL-11 05.03.44,647175 AM
21;CESVA;LRF04;CESVA;Limitadores;58.8;30-JUL-11 05.03.44,672536 AM
21;CESVA;LRF04;CESVA;Limitadores;70.9;30-JUL-11 05.03.44,679815 AM
21;CESVA;LRF04;CESVA;Limitadores;55.4;30-JUL-11 05.03.44,685046 AM
21;CESVA;LRF04;CESVA;Limitadores;55.2;30-JUL-11 05.03.44,688809 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;30-JUL-11 05.03.44,712458 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;30-JUL-11 05.03.44,717542 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;30-JUL-11 05.03.44,721941 AM
21;CESVA;LRF04;CESVA;Limitadores;95.3;30-JUL-11 05.03.45,504561 AM
21;CESVA;LRF04;CESVA;Limitadores;95.3;30-JUL-11 05.03.45,510220 AM
21;CESVA;LRF04;CESVA;Limitadores;95.5;30-JUL-11 05.03.45,514632 AM
21;CESVA;LRF04;CESVA;Limitadores;95.3;30-JUL-11 05.03.45,518447 AM
21;CESVA;LRF04;CESVA;Limitadores;95.3;30-JUL-11 05.03.45,523107 AM
21;CESVA;LRF04;CESVA;Limitadores;95.7;30-JUL-11 05.03.45,527085 AM
21;CESVA;LRF04;CESVA;Limitadores;95.3;30-JUL-11 05.03.45,531592 AM
21;CESVA;LRF04;CESVA;Limitadores;94;30-JUL-11 05.03.45,535408 AM
21;CESVA;LRF04;CESVA;Limitadores;95.2;30-JUL-11 05.03.45,539877 AM
21;CESVA;LRF04;CESVA;Limitadores;92.3;30-JUL-11 05.03.45,629492 AM
21;CESVA;LRF04;CESVA;Limitadores;88.6;30-JUL-11 05.03.45,633606 AM
21;CESVA;LRF04;CESVA;Limitadores;87;30-JUL-11 05.03.45,649664 AM
21;CESVA;LRF04;CESVA;Limitadores;55.7;31-JUL-11 05.03.45,165153 AM
21;CESVA;LRF04;CESVA;Limitadores;62.4;31-JUL-11 05.03.45,199284 AM
