Fecha de la Visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
11/07/2017,CENTRO,LOS ANTONIOS,CL DECANO JUAN JOSE DELICADO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CENTRO,PLAZA DE TOROS VIEJA,CL CANALES Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CENTRO,SEMINARIO,DSMO CAPILLA DEL CALVARIO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CENTRO,SIERRA BLANQUILLA,CL GALATEA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CENTRO,VENTAJA ALTA,CL ENLACE Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
11/07/2017,BAILEN-MIRAFLORES,CAMINO DE SUAREZ,CL BERROCAL Nr: 8,GECOR,Privado,Control de Gaviotas,Gaviota
11/07/2017,CIUDAD JARDIN,MONTE DORADO,CL CLARINETE EL Nr: 16,GECOR,Privado,Desinsectación,Avispas
11/07/2017,BAILEN-MIRAFLORES,LA TRINIDAD,CL BAILEN Nr: 42,GECOR,Privado,Desinsectación,Avispas
11/07/2017,PUERTO DE LA TORRE,SOLIVA ESTE,CL NAVARRO LEDESMA Nr: 198,Quejas y Sugerencias,Vía Pública,Desinsectación,Avispas
11/07/2017,ESTE,PARQUE CLAVERO,CL FEDERICO FELLINI Nr: 66,GECOR,Privado,Desinsectación,Abejas
11/07/2017,PALMA-PALMILLA,MARTIRICOS,PSO MARTIRICOS Nr: 12,ALTA DE OFICIO,Policía Local - Bomberos,Desinsectación,Cucarachas
11/07/2017,CENTRO,LA MALAGUETA,CL FARO Nr: 1,Ciudadano,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
11/07/2017,CIUDAD JARDIN,SAGRADA FAMILIA,PL ACINIPO Nr: 1,Quejas y Sugerencias,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CENTRO,ENSANCHE CENTRO,CL ALEMANIA Nr: 15,GECOR,Vía Pública,Desratización,Ratas
11/07/2017,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL TANGO Nr: 8,GECOR,Vía Pública,Desratización,Ratas
11/07/2017,CENTRO,SANTA AMALIA,CL ESCRITOR ANTONIO RAMOS Nr: 41,GECOR,Vía Pública,Desratización,Ratas
11/07/2017,CRUZ DE HUMILLADERO,INTELHORCE,CL JOSE MARIA JACQUARD Nr: 39,GECOR,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CENTRO,CAPUCHINOS,PL CAPUCHINOS Nr: 10,GECOR,Vía Pública,Desratización,Ratas
11/07/2017,CRUZ DE HUMILLADERO,CAMINO DE ANTEQUERA,CL ZARAGUETA Nr: 20,GECOR,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CRUZ DE HUMILLADERO,CAMINO DE ANTEQUERA,CL JUAN BAUTISTA MAURY Nr: 18,GECOR,Vía Pública,Desratización,Ratas
11/07/2017,CARRETERA DE CADIZ,IND NUEVO SAN ANDRES,AV EUROPA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
11/07/2017,CENTRO,LA TRINIDAD,CL SAN QUINTIN Nr: 7,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
11/07/2017,CAMPANILLAS,HUERTECILLA MAÑAS,CL REQUINTO EL Nr: 25,GECOR,Vía Pública,Desinsectación,Pulgas
11/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL MAESTRO NAVAS Nr: 4,GECOR,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CAMPANILLAS,COLMENAREJO,CL DON JOSE CAÑETE Nr: 1,GECOR,Vía Pública,Desinsectación,Moscas
11/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL JOSE TALLAVI Nr: 28,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
11/07/2017,CAMPANILLAS,DSMO DM CAMPANILLAS,CL AGATA Nr: 9,GECOR,Vía Pública,Desinsectación,Moscas
11/07/2017,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL JUAN ANTONIO TERCERO Nr: 6,GECOR,Vía Pública,Desratización,Ratas
11/07/2017,PUERTO DE LA TORRE,SOLIVA ESTE,CL NAVARRO LEDESMA Nr: 198,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
11/07/2017,PUERTO DE LA TORRE,LOS TOMILLARES,CL ESCRITOR FRANQUELO ROMERO Nr: 8,GECOR,Vía Pública,Desinsectación,Mosquitos
11/07/2017,PUERTO DE LA TORRE,PERI PT-4 LOS ALMENDROS,CL PLUMBAGO Nr: 10,GECOR,Vía Pública,Desinsectación,Cucarachas
11/07/2017,PUERTO DE LA TORRE,PUERTOSOL,CL ANEA Nr: 6,GECOR,Vía Pública,Desinsectación,Cucarachas
11/07/2017,CENTRO,LA VICTORIA,CL AGUA Nr: 10,GECOR,Privado,Control de Palomas,Paloma
11/07/2017,CENTRO,LA MALAGUETA,CL MAESTRANZA Nr: 1,GECOR,Vía Pública,Control de Palomas,Paloma
11/07/2017,CARRETERA DE CADIZ,FINCA EL PATO,AV IMPERIO ARGENTINA Nr: 12,GECOR,Privado,Control de Palomas,Paloma
11/07/2017,ESTE,EL LIMONAR,PSO LIMONAR Nr: 27,GECOR,Privado,Control de Gaviotas,Gaviota
11/07/2017,CARRETERA DE CADIZ,PARQUE AYALA,CL FERNAN NUÑEZ Nr: 3,GECOR,Privado,Control de Palomas,Paloma
12/07/2017,CENTRO,PERCHEL SUR,CL SERNA LA Nr: 10,Actuación Programada,Mercado Municipal,Desinsectación,Cucarachas
12/07/2017,CAMPANILLAS,CAMPANILLAS,CL ADUANAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/07/2017,CRUZ DE HUMILLADERO,POL IND RONDA EXTERIOR,CL BODEGUEROS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/07/2017,CRUZ DE HUMILLADERO,PORTADA ALTA,CL MIRLO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/07/2017,CRUZ DE HUMILLADERO,LA BARRIGUILLA,CL PROSPER MERIMEE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/07/2017,CRUZ DE HUMILLADERO,EL DUENDE,CL MAHLER Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/07/2017,CENTRO,PERCHEL SUR,AV AURORA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CENTRO,PINARES DE OLLETAS,AV PASCUEROS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CENTRO,SANTA AMALIA,CL GLADIOLOS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CRUZ DE HUMILLADERO,IND SIEMENS,AV JOSE ORTEGA Y GASSET Nr: 175,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
12/07/2017,CARRETERA DE CADIZ,EL TORCAL,CL JOSE PALANCA Nr: 22,GECOR,Vía Pública,Desratización,Ratas
12/07/2017,BAILEN-MIRAFLORES,FLORISOL,CL JUAN RAMON JIMENEZ Nr: 8,GECOR,Vía Pública,Desratización,Ratas
12/07/2017,PALMA-PALMILLA,720 VIVIENDAS,PL PALMILLA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
12/07/2017,CRUZ DE HUMILLADERO,CAMINO DE ANTEQUERA,AV CARLOS DE HAYA Nr: 71,GECOR,Privado,Control de Palomas,Paloma
12/07/2017,CENTRO,EL EJIDO,CL CHAVES Nr: 5,GECOR,Otro Edificio de Depdencia Mun,INSPECCIÓN,Indeterminado
12/07/2017,CIUDAD JARDIN,JARDIN DE MALAGA,CL ALCALDE NICOLAS MAROTO Nr: 18,GECOR,Junta Municipal Distrito - OMA,Desinsectación,Cucarachas
12/07/2017,CRUZ DE HUMILLADERO,MARMOLES,CL MARTINEZ MALDONADO Nr: 57,GECOR,Privado,Control de Palomas,Paloma
12/07/2017,CRUZ DE HUMILLADERO,CARRANQUE,AV OBISPO ANGEL HERRERA ORIA Nr: 86,GECOR,Colégio Público,Desinsectación,Mosquitos;Cucarachas
12/07/2017,CENTRO,CENTRO HISTORICO,CL NOSQUERA Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desinsectación,Mosquitos;Moscas
12/07/2017,CENTRO,LOS ANTONIOS,CL DECANO IGNACIO ALAMINOS Nr: 36,GECOR,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CENTRO,CAÑADA DE LOS INGLESES,AV PRIES Nr: 13,GECOR,Vía Pública,Desinsectación,Pulgas
12/07/2017,CENTRO,SIERRA BLANQUILLA,CL ARMELINA Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
12/07/2017,ESTE,PEDREGALEJO,CL VENTURA DE LA VEGA Nr: 20,GECOR,Vía Pública,Desinsectación,Mosquitos
12/07/2017,ESTE,CERRADO DE CALDERON,CL ALCAPARRON Nr: 26,GECOR,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL MONDA Nr: 21,GECOR,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
12/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL REINO DE SOBRADISA Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,AV SANTIAGO RAMON Y CAJAL Nr: 24,GECOR,Biblioteca Municipal,Desinsectación,Cucarachas
12/07/2017,BAILEN-MIRAFLORES,GAMARRA,PL BASCONIA Nr: 2,GECOR,Vía Pública,Desratización,Ratas
12/07/2017,ESTE,EL MAYORAZGO,CL ERA LA Nr: 1,ALTA DE OFICIO,Policía Local - Bomberos,Desinsectación,Cucarachas
12/07/2017,BAILEN-MIRAFLORES,HAZA DEL CAMPILLO,CL MORALES VILLARRUBIA Nr: 4,GECOR,Vía Pública,Desinsectación,Mosquitos;Cucarachas
12/07/2017,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL LEOPOLDO ALAS "CLARIN" Nr: 3,GECOR,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL HEROE DE SOSTOA Nr: 49,GECOR,Colégio Público,Desinsectación,Garrapatas
12/07/2017,CHURRIANA,GUADALMAR,CL GUADALQUIVIR Nr: 39,GECOR,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CAMPANILLAS,SEGOVIA,CL RIGA Nr: 6,GECOR,Vía Pública,Desinsectación,Cucarachas
12/07/2017,CENTRO,PERCHEL NORTE,CL LIBERTAD Nr: 2,CORREO ELECTRÓNICO,Policía Local - Bomberos,Control de Palomas,Paloma
13/07/2017,CRUZ DE HUMILLADERO,IND ALCALDE DIAZ ZAFRA,CL ALCALDE MORENO MICO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
13/07/2017,CENTRO,PERCHEL NORTE,CL AGUSTIN PAREJO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
13/07/2017,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL OBSIDIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
13/07/2017,BAILEN-MIRAFLORES,SAN MARTIN,CL NUÑEZ VELA Nr: 28,GECOR,Vía Pública,Desratización,Ratas
13/07/2017,TEATINOS-UNIVERSIDAD,TEATINOS,CL JUAN DE ROBLES Nr: 47,GECOR,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
13/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL AGUACATES LOS Nr: 1,ALTA DE OFICIO,Vía Pública,Desinsectación,Pulgas
13/07/2017,CRUZ DE HUMILLADERO,4 DE DICIEMBRE,CL ALBAHACA Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desinsectación,Cucarachas
13/07/2017,CARRETERA DE CADIZ,PARQUE EMP. SANTA BARBARA,CL DOLORES IBARRURI Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
13/07/2017,CENTRO,EL EJIDO,PL LEX FLAVIA MALACITANA Nr: 16,GECOR,Vía Pública,Desinsectación,Cucarachas
13/07/2017,CENTRO,LA GOLETA,PL CRISTOS DE LOS Nr: 2,GECOR,Vía Pública,Desinsectación,Mosquitos
13/07/2017,CENTRO,PERCHEL SUR,CL SALITRE Nr: 22,GECOR,Vía Pública,Desinsectación,Cucarachas
13/07/2017,ESTE,EL ROCIO,CL ROCIO Nr: 85,GECOR,Vía Pública,Desinsectación,Cucarachas
13/07/2017,ESTE,CERRADO DE CALDERON,CL CHUMBERAS Nr: 7,GECOR,Vía Pública,Desinsectación,Mosquitos
13/07/2017,ESTE,PEDREGALEJO,CL COLOMBIA Nr: 5,GECOR,Vía Pública,Desinsectación;Desratización,Garrapatas;Pulgas;Ratas
13/07/2017,ESTE,EL DRAGO,CL DON DIEGO DE MIRANDA Nr: 11,GECOR,Vía Pública,Desinsectación,Cucarachas
13/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL BALBINA VALVERDE Nr: 31,GECOR,Vía Pública,Desinsectación,Cucarachas
13/07/2017,CIUDAD JARDIN,CORTIJO BAZAN,CL MALAGA NEGRO Nr: 4,GECOR,Vía Pública,Desinsectación,Cucarachas
13/07/2017,BAILEN-MIRAFLORES,MIRAFLORES DE LOS ANGELES,CL MERO Nr: 1,GECOR,Vía Pública,Desratización,Ratas
13/07/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DEL AMPARO Nr: 22,GECOR,Vía Pública,Desratización,Ratas
13/07/2017,CENTRO,LA TRINIDAD,AV DOCTOR GALVEZ GINACHERO Nr: 4,GECOR,Vía Pública,Desinsectación,Garrapatas;Pulgas
13/07/2017,CRUZ DE HUMILLADERO,LA AURORA,AV AMERICAS DE LAS Nr: 9,GECOR,Vía Pública,Desratización,Ratas
13/07/2017,CENTRO,CENTRO HISTORICO,CL CISNEROS Nr: 18,GECOR,Vía Pública,Desinsectación,Cucarachas
13/07/2017,CAMPANILLAS,ROQUERO,CL PENELOPE Nr: 60,GECOR,Vía Pública,Desinsectación,Moscas;Cucarachas
13/07/2017,CENTRO,CENTRO HISTORICO,ALMD PRINCIPAL Nr: 36,GECOR,Vía Pública,Desratización,Ratas
13/07/2017,BAILEN-MIRAFLORES,SUAREZ,CL LORENZO SILVA Nr: 46,CORREO ELECTRÓNICO,Privado,Control de Gaviotas,Gaviota
13/07/2017,CRUZ DE HUMILLADERO,POL ALAMEDA,CL EDOM Nr: 1,GECOR,Vía Pública,Control de Palomas,Paloma
13/07/2017,CARRETERA DE CADIZ,PUERTA BLANCA,CMNO PATO DEL Nr: 30,GECOR,Vía Pública,Control de Palomas,Paloma
13/07/2017,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL OBSIDIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
13/07/2017,CRUZ DE HUMILLADERO,TIRO DE PICHON,CL CAÑETE LA REAL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
13/07/2017,CRUZ DE HUMILLADERO,SAN RAFAEL,PL RIO TIETAR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
13/07/2017,CRUZ DE HUMILLADERO,CORTIJO DE TORRES,CL DAN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
14/07/2017,CAMPANILLAS,MAQUEDA,CL TOTALAN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
14/07/2017,BAILEN-MIRAFLORES,PAVERO,CL GENOVESES Nr: 1,GECOR,Vía Pública,Desinsectación,Mosquitos
14/07/2017,PALMA-PALMILLA,LA PALMA,CL EBRO Nr: 14,GECOR,Vía Pública,INSPECCIÓN;Desinsectación;Desratización,Indeterminado;Cucarachas;Ratas
14/07/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,AV SOR TERESA PRAT Nr: 72,GECOR,Vía Pública,Desratización,Ratas
14/07/2017,BAILEN-MIRAFLORES,GAMARRA,PJE URGULL Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CARRETERA DE CADIZ,HUELIN,CL ACEQUIA Nr: 7,GECOR,Vía Pública,Desinsectación,Cucarachas
14/07/2017,BAILEN-MIRAFLORES,GAMARRA,CL O'DONNELL Nr: 1,GECOR,Vía Pública,Desratización,Ratas
14/07/2017,CAMPANILLAS,MAQUEDA,CL TOBIAS Nr: 1,GECOR,Vía Pública,Desratización,Ratas
14/07/2017,BAILEN-MIRAFLORES,LA BRESCA,CL BRESCA Nr: 23,GECOR,Vía Pública,Desinsectación,Pulgas;Cucarachas
14/07/2017,CAMPANILLAS,SEGOVIA,CL PRAGA Nr: 16,GECOR,Vía Pública,Desinsectación,Moscas
14/07/2017,CAMPANILLAS,COLMENAREJO,CL JUAN DE ARGUIJO Nr: 1,GECOR,Vía Pública,Desinsectación,Moscas
14/07/2017,PUERTO DE LA TORRE,PERI PT-4 LOS ALMENDROS,CL AMAPOLA Nr: 27,GECOR,Vía Pública,Desinsectación,Mosquitos
14/07/2017,PUERTO DE LA TORRE,PERI PT-4 LOS ALMENDROS,CL PETUNIA Nr: 26,GECOR,Vía Pública,Desinsectación,Mosquitos;Cucarachas
14/07/2017,BAILEN-MIRAFLORES,CARLINDA,CL NUESTRA SEÑORA DE TISCAR Nr: 1,GECOR,Vía Pública,Desratización,Ratas
14/07/2017,CIUDAD JARDIN,JARDIN DE MALAGA,CL ALCALDE NICOLAS MAROTO Nr: 18,ALTA DE OFICIO,Junta Municipal Distrito - OMA,Desinsectación,Cucarachas
14/07/2017,CAMPANILLAS,CAMPANILLAS,CL DEGAS Nr: 60,ALTA DE OFICIO,Vía Pública,Desinsectación,Indeterminado
14/07/2017,CARRETERA DE CADIZ,DOS HERMANAS,CL PUERTO DE LAS ENCINAS Nr: 4,ALTA DE OFICIO,Vía Pública,Desinsectación,Mosquitos
14/07/2017,CAMPANILLAS,LA FABRICA,CL AZULEJO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
14/07/2017,CAMPANILLAS,SANTA ROSALIA,CL AZAHAR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
14/07/2017,CAMPANILLAS,LOMA DEL CAMPO,CL CLAVICORDIO EL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
14/07/2017,CARRETERA DE CADIZ,HUELIN,CL TOMAS ECHEVERRIA Nr: 4,ALTA DE OFICIO,Colégio Público,Desratización,Ratones
14/07/2017,CENTRO,CRISTO DE LA EPIDEMIA,CL CRISTO DE LA EPIDEMIA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CENTRO,ENSANCHE CENTRO,CL CORDOBA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CENTRO,MARMOLES,CL PESO DE LA HARINA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CENTRO,OLLETAS,CMNO COLMENAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CENTRO,MONTE SANCHA,CL BARRANCO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CENTRO,LA MERCED,CL PEÑA Nr: 11,GECOR,Privado,Desinsectación,Avispas
14/07/2017,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL CONDE DE GUADALHORCE Nr: 15,GECOR,Servicios Operativos,Desinsectación,Pulgas
14/07/2017,CENTRO,CONDE DE UREÑA,CL HERMANOS ARGENSOLA Nr: 8,GECOR,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CENTRO,LA MERCED,CL MARIBLANCA Nr: 19,GECOR,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CENTRO,CRISTO DE LA EPIDEMIA,CL MANRIQUE Nr: 8,GECOR,Vía Pública,Desinsectación,Cucarachas
14/07/2017,CIUDAD JARDIN,PARQUE DEL SUR,AV CIBELES Nr: 10,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CENTRO,PERCHEL SUR,CL SERNA LA Nr: 1,Actuación Programada,Mercado Municipal,Desratización,Ratas
17/07/2017,BAILEN-MIRAFLORES,LAS CHAPAS,CL GENERAL BLAKE Nr: 1,GECOR,Vía Pública,Desinsectación,Avispas
17/07/2017,CENTRO,LA TRINIDAD,CL SAN QUINTIN Nr: 10,GECOR,Vía Pública,Desinsectación,Cucarachas
17/07/2017,ESTE,EL PALO,TV MARCOS ZAPATA Nr: 12,GECOR,Vía Pública,Desinsectación,Cucarachas
17/07/2017,ESTE,DSMO DM ESTE,DSMO MONTE ALTO Nr: 1,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,ESTE,LOMAS DE SAN ANTON,CL FRANCISCO RABAL Nr: 6,GECOR,Vía Pública,Desinsectación,Cucarachas
17/07/2017,ESTE,EL PALO,AV SALVADOR ALLENDE Nr: 41,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CIUDAD JARDIN,HACIENDA LOS MONTES,CL SANCHO MIRANDA Nr: 17,GECOR,Vía Pública,Desinsectación,Pulgas
17/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL JOSE TALLAVI Nr: 28,GECOR,Vía Pública,Desinsectación,Cucarachas
17/07/2017,BAILEN-MIRAFLORES,GRANJA SUAREZ,CL SIERRA DE ALMADEN Nr: 15,GECOR,Vía Pública,Desinsectación,Cucarachas
17/07/2017,CARRETERA DE CADIZ,ALMUDENA,CL NUESTRA SEÑORA DE LAS CANDELAS Nr: 9,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
17/07/2017,CARRETERA DE CADIZ,GIRON,CL VICENTE ALEIXANDRE Nr: 1,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CHURRIANA,POL IND MI MALAGA,CMNO SAN JULIAN Nr: 1,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CAMPANILLAS,SEGOVIA,CL PRAGA Nr: 1,GECOR,Vía Pública,Desinsectación,Pulgas
17/07/2017,CENTRO,SAN MIGUEL,CL VARELA Nr: 30,Quejas y Sugerencias,SOLAR,Desratización,Ratas
17/07/2017,CENTRO,CRISTO DE LA EPIDEMIA,CL GARCIA DE HARO Nr: 12,Ciudadano,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
17/07/2017,CARRETERA DE CADIZ,PUERTA BLANCA,AV VELAZQUEZ Nr: 95,Ciudadano,Vía Pública,Desratización,Ratas
17/07/2017,CAMPANILLAS,HUERTECILLA MAÑAS,CL BAUXITA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
17/07/2017,CAMPANILLAS,VALLEJO,CL MEDEA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
17/07/2017,ESTE,PARQUE CLAVERO,CL LINGUISTA MANUEL SECO Nr: 1,Ciudadano,Vía Pública,Desinsectación,Abejas
17/07/2017,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,ALTA DE OFICIO,Vía Pública,Desinsectación,Mosquitos
17/07/2017,CENTRO,CAMPOS ELISEOS,CL CAMPOS ELISEOS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
17/07/2017,CENTRO,LA TRINIDAD,CL SEVILLA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
17/07/2017,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 2,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
17/07/2017,CENTRO,CAÑADA DE LOS INGLESES,CL CAÑADA DE LOS INGLESES Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
17/07/2017,CENTRO,PERCHEL NORTE,PLLO SANTO DOMINGO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/07/2017,CENTRO,PLAZA DE TOROS VIEJA,CL SALITRE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/07/2017,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL PIERROT Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/07/2017,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL FERNANDEZ FERMINA Nr: 1,Quejas y Sugerencias,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
17/07/2017,TEATINOS-UNIVERSIDAD,LOS MOLINOS,CL JUAN DE RIHUERGA Nr: 16,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CARRETERA DE CADIZ,TORRES DE LA SERNA,CL PRINCESA Nr: 7,ALBALA,Vía Pública,Desratización,Ratas
17/07/2017,CRUZ DE HUMILLADERO,SANTA JULIA,CL NIÑA DE ANTEQUERA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
17/07/2017,CARRETERA DE CADIZ,ALMUDENA,CL LIBAR Nr: 3,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
17/07/2017,NO ASIGNADO,,PQUE JUAN ROSA "EL PULGA" Nr: 1,Ciudadano,Vía Pública,Desratización,Ratas
17/07/2017,CENTRO,PLAZA DE TOROS VIEJA,CL CANALES Nr: 5,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
17/07/2017,CRUZ DE HUMILLADERO,POL ALAMEDA,AV ANDALUCIA Nr: 48,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DEL ROCIO Nr: 57,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CRUZ DE HUMILLADERO,POL ALAMEDA,CL PALESTINA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CARRETERA DE CADIZ,FINCA EL PATO,AV IMPERIO ARGENTINA Nr: 3,GECOR,Vía Pública,Desratización,Ratas
17/07/2017,CAMPANILLAS,COLMENAREJO,CL ARLEQUIN Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
17/07/2017,CAMPANILLAS,HUERTECILLA MAÑAS,CL CUARZO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
17/07/2017,ESTE,PODADERA,CL ESCRITOR AMBROSIO DE ACUÑA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/07/2017,ESTE,OLIAS,PL AGUA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/07/2017,CENTRO,PLAZA DE TOROS VIEJA,CL CANALES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/07/2017,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 16,Servicios Sociales,Privado,Desinsectación,Cucarachas
17/07/2017,CENTRO,LA MALAGUETA,PSO FAROLA Nr: 9,GECOR,Privado,Control de Gaviotas,Gaviota
18/07/2017,CENTRO,CONDE DE UREÑA,CL AMARGURA Nr: 2,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2017,ESTE,LAS CUEVAS,PL ARROYO Nr: 23,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
18/07/2017,ESTE,EL MAYORAZGO,CL MAYORAL Nr: 9,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL MARQUES DE LA PANIEGA Nr: 14,GECOR,Vía Pública,Desinsectación,Pulgas
18/07/2017,CIUDAD JARDIN,PARQUE DEL SUR,AV POSTAS Nr: 25,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
18/07/2017,BAILEN-MIRAFLORES,PAVERO,CL GENOVESES Nr: 8,GECOR,Vía Pública,Desinsectación,Cucarachas
