Fecha de la visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
26/07/2013,CIUDAD JARDIN,LOS VIVEROS,CL JUAN BREVA Nr: 58,Actuación Programada,Vía Pública,Desratización,Ratas
26/07/2013,CIUDAD JARDIN,SAN JOSE,PJE PAPIRO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/07/2013,CIUDAD JARDIN,FINCA SAN JOSE,CMNO CASABERMEJA Nr: 126,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,TEATINOS-UNIVERSIDAD,HACIENDA CAPITAN,CRIL CAPITAN DEL Nr: 6,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,CAMPANILLAS,CAMPANILLAS,CL ADUANAS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,COLMENAREJO,CL ARLEQUIN Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,HUERTECILLA MAÑAS,CL CUARZO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,LA FABRICA,CL AZULEJO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL DANIEL DEFOE Nr: 18,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,BAILEN-MIRAFLORES,SAN ALBERTO,CL TORMES Nr: 1,Linea 900,Vía Pública,Desinsectación,Garrapatas;Pulgas
29/07/2013,ESTE,LA MOSCA,CL CAÑAMAQUE JIMENEZ Nr: 1,Actuación Programada,SOLAR MUNICIPAL,Desratización,Ratas
29/07/2013,PUERTO DE LA TORRE,EL TOMILLAR,CL COPERNICO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,CIUDAD JARDIN,ALEGRIA DE LA HUERTA,CL COPO EL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,CIUDAD JARDIN,HUERTA NUEVA,CL JUAN ANTONIO BARDEM Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,CRUZ DE HUMILLADERO,ARROYO DEL CUARTO,CL INGENIERO DE LA TORRE ACOSTA Nr: 7,Linea 900,Privado,Control de Palomas,Paloma
29/07/2013,PALMA-PALMILLA,ARROYO DE LOS ANGELES,CL ANITA ADAMUZ Nr: 26,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,TEATINOS-UNIVERSIDAD,LOS MOLINOS,CL TAMAYO Y BAUS Nr: 39,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,TEATINOS-UNIVERSIDAD,CIUDAD UNIVERSITARIA,AV JENOFONTE Nr: 20,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,PUERTO DE LA TORRE,HACIENDA CABELLO,CL CIRILO SALINAS Nr: 14,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,CAMPANILLAS,HUERTECILLA MAÑAS,CL SAMANIEGO Nr: 80,Linea 900,Colégio Público,Desinsectación,Cucarachas
29/07/2013,CAMPANILLAS,LOMA DEL CAMPO,CL TROMPA LA Nr: 25,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,ESTE,EL PALO,CL PRACTICANTE FERNANDEZ ALCOLEA Nr: 29,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,ESTE,HACIENDA CLAVERO,CL LINGUISTA MANUEL SECO Nr: 10,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,PUERTO DE LA TORRE,LOS ALMENDROS,CL PLAUTO Nr: 1,CORREO ELECTRÓNICO,Policía Local - Bomberos,Desinsectación,Garrapatas
29/07/2013,ESTE,PLAYAS DEL PALO,CL PEDRAZA PAEZ Nr: 94,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,ESTE,PEDREGALEJO PLAYA,CL CENACHEROS Nr: 42,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,CENTRO,CENTRO HISTORICO,CL BOLSA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,CARRETERA DE CADIZ,PUERTA BLANCA,AV GREGORIO DIEGO Nr: 26,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL VICTORIA MERIDA Y PIRET Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,CARRETERA DE CADIZ,LOS GUINDOS,CL CRONICA LA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,CRUZ DE HUMILLADERO,MARMOLES,CL MARTINEZ MALDONADO Nr: 57,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL MAX ESTRELLA Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,CRUZ DE HUMILLADERO,TIRO DE PICHON,CL RIO TAVORA Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,BAILEN-MIRAFLORES,PAVERO,CL GENOVESES Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,BAILEN-MIRAFLORES,SAN ALBERTO,CL HERRADURA Nr: 36,Linea 900,Vía Pública,Desinsectación,Cucarachas
29/07/2013,TEATINOS-UNIVERSIDAD,CIUDAD SANTA INES,CL ANTONIO DE CABEZON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,TEATINOS-UNIVERSIDAD,TEATINOS,CRIL CAPITAN DEL Nr: 17,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,CRUZ DE HUMILLADERO,LA BARRIGUILLA,CL PROSPER MERIMEE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL OBSIDIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/07/2013,CARRETERA DE CADIZ,SACABA BEACH,PSO IBERICO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,CAMPANILLAS,SEGOVIA,CL CIUDAD DE ZACATECAS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,ROQUERO,CL FAUSTO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,EL PRADO,CL CRISTOBALINA FERNANDEZ Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,EL BRILLANTE,CL CEZANNE Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,MAQUEDA,CL TOTALAN Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,SANTA ROSALIA,CL AZAHAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,CAMPANILLAS,PILAR DEL PRADO,CL AMATISTA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/07/2013,BAILEN-MIRAFLORES,NUEVA MALAGA,PJE JUAN CORTES CORTES Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/07/2013,BAILEN-MIRAFLORES,PARQUE ARROYO DEL CUARTO,CL JUANITA REINA Nr: 1,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
29/07/2013,CARRETERA DE CADIZ,PUERTO,PSO ANTONIO MACHADO Nr: 1,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
29/07/2013,CENTRO,OLLETAS,CL ZURBARAN Nr: 32,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
29/07/2013,ESTE,EL MORLACO,CMNO DESVIACION DE LA Nr: 16,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
30/07/2013,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE COVADONGA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,CAMPANILLAS,CASTAÑETAS,CL GITANILLO DE CAMAS Nr: 16,Servicios Sociales,Privado,Desinsectación,Cucarachas
30/07/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL HEROE DE SOSTOA Nr: 71,Junta Municipal de Distrito,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
30/07/2013,CENTRO,LA TRINIDAD,AV DOCTOR GALVEZ GINACHERO Nr: 7,Linea 900,Vía Pública,Desinsectación,Moscas
30/07/2013,CENTRO,PERCHEL NORTE,CL ARMENGUAL DE LA MOTA Nr: 18,Linea 900,Vía Pública,Desratización,Ratas
30/07/2013,CENTRO,LA MALAGUETA,PL GENERAL TORRIJOS Nr: 2,Linea 900,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
30/07/2013,CIUDAD JARDIN,CIUDAD JARDIN,CMNO CASABERMEJA Nr: 75,Linea 900,Vía Pública,Desratización,Ratas
30/07/2013,CHURRIANA,CHURRIANA,CL BUENA VISTA Nr: 16,Linea 900,Vía Pública,Desratización,Ratas
30/07/2013,CHURRIANA,GUADALMAR,CL CAMPANILLAS Nr: 51,Linea 900,Vía Pública,Desinsectación,Cucarachas
30/07/2013,TEATINOS-UNIVERSIDAD,LOS MOLINOS,CL NUZAS Nr: 10,Linea 900,Vía Pública,Desratización,Ratas
30/07/2013,CAMPANILLAS,COLMENAREJO,CL CORUÑA LA Nr: 7,Linea 900,Vía Pública,Desinsectación,Mosquitos
30/07/2013,CAMPANILLAS,COLMENAREJO,CL BALANDRO Nr: 9,Linea 900,Vía Pública,Desinsectación,Mosquitos
30/07/2013,PALMA-PALMILLA,LAS VIRREINAS,AV JANE BOWLES Nr: 36,Linea 900,Vía Pública,Desratización,Ratas
30/07/2013,CENTRO,ENSANCHE CENTRO,AV CERVANTES Nr: 4,ALTA DE OFICIO,Otro Edificio de Depdencia Mun,INSPECCIÓN,Indeterminado
30/07/2013,ESTE,EL MORLACO,CMNO DESVIACION DE LA Nr: 1,CORREO ELECTRÓNICO,Otro Edificio de Depdencia Mun,Desinsectación;Desratización,Cucarachas;Ratas
30/07/2013,CRUZ DE HUMILLADERO,4 DE DICIEMBRE,CL ALBAHACA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,CRUZ DE HUMILLADERO,NUCLEO GRAL FRANCO,CL HERNANDO DE SOTO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,PUERTO DE LA TORRE,CAÑAVERAL,CL ANTARES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,PUERTO DE LA TORRE,LOS ALMENDROS,CL EURIPIDES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,PUERTO DE LA TORRE,EL LIMONERO,CL VICTOR HUGO Nr: 114,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,PUERTO DE LA TORRE,PERI PT-4 LOS ALMENDROS,CL NENUFAR Nr: 19,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,CIUDAD JARDIN,JARDIN VIRGINIA,CL SANCHEZ ALBARRAN Nr: 13,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,CIUDAD JARDIN,JARDIN DE MALAGA,CL PINTOR RAMOS ROSAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/07/2013,PALMA-PALMILLA,LA PALMA,CL EUME Nr: 1,Servicios Sociales,Privado,Desinsectación,Indeterminado
30/07/2013,CAMPANILLAS,LOS ASPERONES 2,CL ASPERONES LOS 2 Nr: 31,Servicios Sociales,Privado,Desinsectación,Cucarachas
31/07/2013,TEATINOS-UNIVERSIDAD,HACIENDA BIZCOCHERO,CL PIRANDELLO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
31/07/2013,CIUDAD JARDIN,CORTIJO BAZAN,CL LAGRIMA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
31/07/2013,CIUDAD JARDIN,HACIENDA LOS MONTES,CL SANCHO MIRANDA Nr: 22,Actuación Programada,Vía Pública,Desratización,Ratas
31/07/2013,ESTE,VALLE DE LOS GALANES,CL AMADOR DE LOS RIOS Nr: 18,Linea 900,Privado,Control de Gaviotas,Gaviota
31/07/2013,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
31/07/2013,CENTRO,PERCHEL SUR,AV ANDALUCIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
31/07/2013,CARRETERA DE CADIZ,GUADALJAIRE,CL JUAN MARTINEZ MONTAÑES Nr: 5,Junta Municipal de Distrito,Privado,Control de Gaviotas,Gaviota
31/07/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,PL MORENO VILLA Nr: 3,Linea 900,Privado,Control de Gaviotas,Gaviota
31/07/2013,CENTRO,LAGUNILLAS,CL FRAILES Nr: 8,Linea 900,Privado,Control de Gaviotas,Gaviota
31/07/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,PQUE HUELIN Nr: 1,Linea 900,Vía Pública,Desinsectación,Mosquitos
31/07/2013,BAILEN-MIRAFLORES,LAS CHAPAS,CL MARTINEZ MALDONADO Nr: 52,Linea 900,Vía Pública,Desinsectación,Cucarachas
31/07/2013,ESTE,MIRAFLORES DEL PALO,AV MIRAFLORES DEL PALO Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
31/07/2013,CARRETERA DE CADIZ,HUELIN,CL TOMAS ECHEVERRIA Nr: 12,Linea 900,Vía Pública,Desinsectación,Mosquitos
31/07/2013,TEATINOS-UNIVERSIDAD,HACIENDA BIZCOCHERO,CL GUSTAVO PITTALUGA Nr: 10,Linea 900,Vía Pública,Desinsectación,Cucarachas
31/07/2013,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA PIEDAD Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
31/07/2013,CENTRO,PLAZA DE TOROS VIEJA,CL SALITRE Nr: 55,Linea 900,Vía Pública,Desinsectación,Cucarachas
31/07/2013,CENTRO,SANTA AMALIA,CL GARDENIAS Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
31/07/2013,ESTE,MIRAFLORES DEL PALO,CL ISLAS BALEARES Nr: 20,ALTA DE OFICIO,Vía Pública,Desinsectación,Cucarachas
31/07/2013,ESTE,EL ROCIO,CL LEVI Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
01/08/2013,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL HAMLET Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/08/2013,CRUZ DE HUMILLADERO,HAZA CUEVAS,CL CAPITAN HUELIN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/08/2013,CENTRO,LA CALETA,PSO MARITIMO PABLO RUIZ PICASSO Nr: 6,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/08/2013,CENTRO,OLLETAS,CL SANTA MARIA MICAELA Nr: 1,Actuación Programada,Lugares de Captura,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/08/2013,BAILEN-MIRAFLORES,VICTORIA EUGENIA,CL GALERA Nr: 1,Actuación Programada,Vía Pública,Control de Palomas,Paloma
01/08/2013,CENTRO,CENTRO HISTORICO,PL OBISPO Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/08/2013,CENTRO,CENTRO HISTORICO,PL FELIX SAENZ Nr: 9,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/08/2013,CENTRO,LA MALAGUETA,CL VELEZ MALAGA Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/08/2013,CRUZ DE HUMILLADERO,SANTA MARTA,CL ANDARAX Nr: 5,Actuación Programada,Lugares de Captura,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/08/2013,CAMPANILLAS,PARQUE TECNOLOGICO,CL SEVERO OCHOA Nr: 1,Actuación Programada,Lugares de Captura,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/08/2013,CENTRO,PLAZA DE TOROS VIEJA,CL CANALES Nr: 1,Actuación Programada,Vía Pública,Control de Palomas,Paloma
01/08/2013,CIUDAD JARDIN,CIUDAD JARDIN,CL DIAZ CAMACHO Nr: 1,Actuación Programada,Vía Pública,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/08/2013,CIUDAD JARDIN,MONTE DORADO,CL DISTINCION Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/08/2013,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/08/2013,CENTRO,LA TRINIDAD,CL JUAN DE HERRERA Nr: 29,Linea 900,Vía Pública,Desratización,Ratas
01/08/2013,CRUZ DE HUMILLADERO,ARROYO DEL CUARTO,CL FRANCISCO RUEDA PEREZ Nr: 4,Linea 900,Vía Pública,Desinsectación,Cucarachas
01/08/2013,BAILEN-MIRAFLORES,CAMINO DE SUAREZ,CL MARTINEZ DE LA ROSA Nr: 62,Linea 900,Vía Pública,Desinsectación,Cucarachas
01/08/2013,CENTRO,LA GOLETA,CL MARISCAL Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
01/08/2013,PALMA-PALMILLA,LAS VIRREINAS,CL JOAQUIN GAZTAMBIDE Nr: 14,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
01/08/2013,ESTE,EL MAYORAZGO,CL OVEJERO DEL Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
01/08/2013,ESTE,MIRAFLORES DEL PALO,AV MIRAFLORES DEL PALO Nr: 34,Linea 900,Vía Pública,Desratización,Ratas
01/08/2013,CENTRO,EL EJIDO,CL PACO MIRANDA Nr: 1,Actuación Programada,Vía Pública,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/08/2013,CENTRO,SAN MIGUEL,PL PATROCINIO Nr: 1,Actuación Programada,Lugares de Captura,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
02/08/2013,TEATINOS-UNIVERSIDAD,HACIENDA ROLDAN,CL PEDRO ORTIZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
02/08/2013,CRUZ DE HUMILLADERO,POL IND CTRA DE CARTAMA,CL TABOR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
02/08/2013,CRUZ DE HUMILLADERO,ARROYO DEL CUARTO,CL APAREJO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
02/08/2013,CRUZ DE HUMILLADERO,MARMOLES,CL BLANCO CORIS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
02/08/2013,CIUDAD JARDIN,LOS NARANJOS,CL DAVID SANTIAGO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
02/08/2013,CIUDAD JARDIN,LOS CIPRESES,CL CHOPOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
02/08/2013,CIUDAD JARDIN,LOS CASINIS,CL JEREZ PERCHET Nr: 10,Actuación Programada,Vía Pública,Desratización,Ratas
02/08/2013,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Avispas
02/08/2013,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
02/08/2013,ESTE,SANTA PAULA MIRAMAR,CL RAMOS CARRION Nr: 39,Linea 900,Vía Pública,Desinsectación,Cucarachas
02/08/2013,CRUZ DE HUMILLADERO,TIRO DE PICHON,CL CARRATRACA Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
02/08/2013,CARRETERA DE CADIZ,PUERTA BLANCA,CL JUAN MUÑOZ HERRERA Nr: 12,Linea 900,Vía Pública,Desinsectación,Cucarachas
02/08/2013,CIUDAD JARDIN,CIUDAD JARDIN,CL FARAON Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
02/08/2013,CARRETERA DE CADIZ,LA PRINCESA,CL RIO GUADAME Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
02/08/2013,CAMPANILLAS,CAMPANILLAS,CL HORTENSIA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
02/08/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL JOAQUIN VERDUGO LANDI Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
02/08/2013,ESTE,PEDREGALEJO,CL CAFARNAUN Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
02/08/2013,CENTRO,VENTAJA ALTA,CL VENTAJA ALTA Nr: 14,ALTA DE OFICIO,Vía Pública,Desinsectación,Cucarachas
05/08/2013,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA ESPERANZA Nr: 8,Actuación Programada,Mercado Municipal,Desratización,Ratas
05/08/2013,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL ARCHIDONA Nr: 1,Actuación Programada,Mercado Municipal,Desratización,Ratas
05/08/2013,CRUZ DE HUMILLADERO,PORTADA ALTA,CL MIRLO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/08/2013,CARRETERA DE CADIZ,SIXTO,CL LOZOYA Nr: 6,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CENTRO,PERCHEL NORTE,PLLO SANTO DOMINGO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,ESTE,PLAYA VIRGINIA,CL PLAYA VIRGINIA Nr: 1,Linea 900,Colégio Público,Desratización,Ratas
05/08/2013,CRUZ DE HUMILLADERO,EL DUENDE,CL MAHLER Nr: 10,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CARRETERA DE CADIZ,DOS HERMANAS,AV EUROPA Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,PUERTO DE LA TORRE,SALINAS,CL SELENITA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/08/2013,PUERTO DE LA TORRE,LAS MORILLAS II,CL ATLANTIDA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/08/2013,PALMA-PALMILLA,LA ROCA,CL POETISA CATALINA LARRIPA DE RODRIGUEZ Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
05/08/2013,CRUZ DE HUMILLADERO,CORTIJO DE TORRES,CL DAN Nr: 7,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CAMPANILLAS,ROQUERO,CL FAUSTO Nr: 65,Ciudadano,Vía Pública,Desinsectación;Desratización,Mosquitos;Ratas
05/08/2013,BAILEN-MIRAFLORES,LA BRESCA,CL BRESCA Nr: 23,Linea 900,Vía Pública,Desinsectación,Pulgas
05/08/2013,CRUZ DE HUMILLADERO,LA UNION,CL REBOUL Nr: 42,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
05/08/2013,TEATINOS-UNIVERSIDAD,COLONIA SANTA INES,PL MANUEL BAUTISTA AVILA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CHURRIANA,GUADALMAR,CL ACACIAS DE GUADALMAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
05/08/2013,CAMPANILLAS,SANTA ROSALIA,CL AZAHAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
05/08/2013,CARRETERA DE CADIZ,FINCA EL PATO,Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
05/08/2013,CENTRO,LAGUNILLAS,CL GOMEZ SALAZAR Nr: 21,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CENTRO,CENTRO HISTORICO,CL SANTOS Nr: 5,Linea 900,Privado,Control de Palomas,Paloma
05/08/2013,CARRETERA DE CADIZ,25 AÑOS DE PAZ,CL ISLA CRISTINA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL MAESTRO ALONSO Nr: 3,Linea 900,Vía Pública,Desinsectación,Cucarachas
05/08/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL COMPOSITOR LEHMBERG RUIZ Nr: 23,Linea 900,Vía Pública,Desinsectación,Cucarachas
05/08/2013,CENTRO,MARMOLES,CL MARMOLES Nr: 35,Linea 900,Vía Pública,Desinsectación,Cucarachas
05/08/2013,CENTRO,LAGUNILLAS,CL GOMEZ SALAZAR Nr: 18,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CIUDAD JARDIN,MANGAS VERDES,CL PAREDON Nr: 23,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CIUDAD JARDIN,PARQUE DEL SUR,AV POSTAS Nr: 23,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CIUDAD JARDIN,HUERTA NUEVA,CL PEPA FLORES "MARISOL" Nr: 24,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,PUERTO DE LA TORRE,EL TOMILLAR,CL MORA Y CABRERA Nr: 9,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CRUZ DE HUMILLADERO,CAMINO DE ANTEQUERA,CL TARREGA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL SANTA MARTA Nr: 4,Linea 900,Vía Pública,Desinsectación,Cucarachas
05/08/2013,CARRETERA DE CADIZ,FINCA EL PATO,CL PILAR LORENGAR Nr: 10,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
05/08/2013,CARRETERA DE CADIZ,LA LUZ,CL TORRES QUEVEDO Nr: 8,Linea 900,Vía Pública,Desratización,Ratas
05/08/2013,PUERTO DE LA TORRE,EL TOMILLAR,CL LARA CASTAÑEDA Nr: 61,CORREO ELECTRÓNICO,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
05/08/2013,CARRETERA DE CADIZ,GUADALJAIRE,CL ALEJANDRO DUMAS Nr: 2,Junta Municipal de Distrito,Privado,Control de Gaviotas,Gaviota
06/08/2013,CENTRO,SAN FELIPE NERI,CL OLLERIAS Nr: 40,Linea 900,Otro Edificio de Depdencia Mun,Desratización,Ratones;Ratas
06/08/2013,ESTE,EL PALO,CL OLIVAR Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
06/08/2013,PUERTO DE LA TORRE,EL CORTIJUELO JUNTA DE LOS CAM,CL JUNTA DE LOS CAMINOS Nr: 41,Linea 900,Vía Pública,Desratización,Ratas
06/08/2013,PUERTO DE LA TORRE,FUENTE ALEGRE,CL DOMENICO SCARLATTI Nr: 37,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
06/08/2013,CENTRO,VENTAJA ALTA,PSO CALVO SOTELO Nr: 16,Linea 900,Vía Pública,Desinsectación,Cucarachas
06/08/2013,ESTE,CERRADO DE CALDERON,CL OLMOS Nr: 19,Linea 900,Vía Pública,Desratización,Ratas
06/08/2013,CARRETERA DE CADIZ,PARQUE AYALA,CL FERNAN NUÑEZ Nr: 8,Linea 900,Vía Pública,Desinsectación,Cucarachas
06/08/2013,CARRETERA DE CADIZ,HAZA HONDA,AV VELAZQUEZ Nr: 37,Linea 900,Vía Pública,Desinsectación,Cucarachas
06/08/2013,CARRETERA DE CADIZ,HAZA HONDA,CL MORETI Nr: 3,Linea 900,Vía Pública,Desratización,Ratas
06/08/2013,CARRETERA DE CADIZ,VISTAFRANCA,AV EUROPA Nr: 91,Linea 900,Vía Pública,Desratización,Ratas
