CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,CODIGO_POSTAL,DISTRITO
37249,"CL","ALMOJARIFAZGO",1,15,29590,9
37249,"CL","ALMOJARIFAZGO",2,14,29590,9
37524,"CL","ALMONA",1,11,29013,1
37524,"CL","ALMONA",2,14,29013,1
37591,"CL","ALMONTE",1,15,29004,7
37591,"CL","ALMONTE",2,26,29004,7
37664,"CL","ALMUÑECAR",1,9,29140,8
37664,"CL","ALMUÑECAR",2,12,29140,8
37800,"CL","ALONDRA",1,21,29190,10
37800,"CL","ALONDRA",2,18,29190,10
38083,"CL","ALONSO BENITEZ",1,17,29012,1
38083,"CL","ALONSO BENITEZ",2,14,29012,1
38369,"CL","ALONSO CANO",1,15,29009,1
38369,"CL","ALONSO CANO",2,4,29009,1
38644,"CL","ALONSO CARRILLO DE ALBORNOZ",1,13,29017,2
38644,"CL","ALONSO CARRILLO DE ALBORNOZ",2,14,29017,2
38784,"CL","ALONSO CRUZADO",1,7,29011,5
38784,"CL","ALONSO CRUZADO",2,4,29011,5
38920,"CL","ALONSO DE AGUILAR",1,1,29010,6
38920,"CL","ALONSO DE AGUILAR",2,74,29010,6
39063,"PJE","ALONSO DE AGUILAR",1,7,29010,6
39063,"PJE","ALONSO DE AGUILAR",2,6,29010,6
39209,"CL","ALONSO DE CARDENAS",1,25,29010,6
39209,"CL","ALONSO DE CARDENAS",2,42,29010,6
39489,"PJE","ALONSO DE CARDENAS",1,9,29010,6
39489,"PJE","ALONSO DE CARDENAS",2,16,29010,6
39624,"CL","ALONSO DE ERCILLA",1,15,29190,10
39624,"CL","ALONSO DE ERCILLA",2,18,29190,10
39632,"PJE","ALONSO DE ERCILLA",1,1,29190,10
39632,"PJE","ALONSO DE ERCILLA",2,20,29190,10
39764,"CL","ALONSO DE FONSECA",1,15,29011,4
39764,"CL","ALONSO DE FONSECA",2,26,29011,4
40606,"CL","ALONSO DE HIGUERA",1,35,29010,11
40606,"CL","ALONSO DE HIGUERA",2,38,29010,11
39951,"CL","ALONSO DE MUDARRA",1,59,29140,8
39951,"CL","ALONSO DE MUDARRA",2,86,29140,8
40045,"CL","ALONSO DE PALENCIA",1,21,29007,6
40045,"CL","ALONSO DE PALENCIA",2,34,29007,1
40185,"CL","ALONSO FERNANDEZ DE AVELLANEDA",1,3,29190,10
40185,"CL","ALONSO FERNANDEZ DE AVELLANEDA",2,4,29190,10
40258,"CL","ALONSO FLOREZ",1,7,29010,11
40258,"CL","ALONSO FLOREZ",2,10,29010,11
40321,"CL","ALONSO HERNANDEZ",1,7,29011,4
40321,"CL","ALONSO HERNANDEZ",2,8,29011,4
40631,"CL","ALONSO QUIJANO",1,3,29018,2
40631,"CL","ALONSO QUIJANO",2,8,29018,2
40886,"CL","ALORA",1,19,29004,7
40886,"CL","ALORA",2,28,29004,7
41165,"CTRA","ALORA",1,55,29140,8
41165,"CTRA","ALORA",2,76,29140,8
41726,"CL","ALOZAINA",1,39,29006,6
41726,"CL","ALOZAINA",2,62,29006,6
41823,"CL","ALPANDEIRE",1,3,29006,6
41823,"CL","ALPANDEIRE",2,50,29006,6
41939,"CL","ALPARGATERITO",1,5,29003,7
41939,"CL","ALPARGATERITO",2,10,29003,7
806005,"DSMO","ALPUJARREÑO EL",1,1,29193,2
42561,"CL","ALTA",1,51,29012,1
42561,"CL","ALTA",2,46,29012,1
43125,"CL","ALTA DE SAN MATEO",1,7,29010,4
43125,"CL","ALTA DE SAN MATEO",2,6,29010,4
43265,"CL","ALTABACA",1,33,29018,2
43265,"CL","ALTABACA",2,24,29018,2
43362,"CL","ALTAIR",1,25,29190,10
43362,"CL","ALTAIR",2,56,29190,10
43401,"CL","ALTAMIRA",1,41,29002,7
43401,"CL","ALTAMIRA",2,46,29002,7
43478,"CL","ALTEAS",1,27,29014,3
43478,"CL","ALTEAS",2,20,29014,3
43541,"CL","ALTILLO",1,15,29018,2
43541,"CL","ALTILLO",2,24,29018,2
43613,"CL","ALTISIDORA",1,5,29190,10
43613,"CL","ALTISIDORA",2,6,29190,10
207497,"CL","ALTOS DE BARAHONA",1,7,29004,8
207497,"CL","ALTOS DE BARAHONA",2,12,29004,8
44521,"CL","ALTOZANO",1,17,29013,1
44521,"CL","ALTOZANO",2,36,29013,1
44806,"CL","ALVAREZ",1,15,29008,1
44806,"CL","ALVAREZ",2,24,29008,1
45080,"CL","ALVAREZ CURIEL",1,25,29010,4
45080,"CL","ALVAREZ CURIEL",2,22,29010,4
45365,"CL","ALVARO DE BAZAN",1,9,29007,1
45365,"CL","ALVARO DE BAZAN",2,8,29007,1
45641,"CL","ALVARO DE LUNA",1,17,29002,7
45641,"CL","ALVARO DE LUNA",2,18,29002,7
45926,"CL","AMADEO VIVES",1,9,29002,7
45926,"CL","AMADEO VIVES",2,8,29002,7
46060,"CL","AMADIS DE GAULA",1,17,29190,10
46060,"CL","AMADIS DE GAULA",2,18,29190,10
46205,"CL","AMADOR DE LOS RIOS",1,21,29017,2
46205,"CL","AMADOR DE LOS RIOS",23,27,29018,2
46205,"CL","AMADOR DE LOS RIOS",29,29,29017,2
46205,"CL","AMADOR DE LOS RIOS",31,39,29018,2
46205,"CL","AMADOR DE LOS RIOS",2,20,29017,2
46205,"CL","AMADOR DE LOS RIOS",22,52,29018,2
46230,"CL","AMALIA HEREDIA",1,7,29003,7
46230,"CL","AMALIA HEREDIA",9,11,29004,7
46230,"CL","AMALIA HEREDIA",2,6,29003,7
46230,"CL","AMALIA HEREDIA",8,10,29004,7
46248,"PJE","AMANTILLO",1,15,29004,7
46248,"PJE","AMANTILLO",2,36,29004,7
46256,"CL","AMAPOLA",1,27,29190,10
46256,"CL","AMAPOLA",2,16,29190,10
46272,"CL","AMARANTO",1,9,29018,2
46272,"CL","AMARANTO",2,10,29018,2
46302,"PJE","AMARANTO",1,5,29018,2
46302,"PJE","AMARANTO",2,6,29018,2
46345,"CL","AMARGUILLO",1,7,29006,6
46345,"CL","AMARGUILLO",2,4,29006,6
46485,"CL","AMARGURA",1,29,29012,1
46485,"CL","AMARGURA",31,39,29013,1
46485,"CL","AMARGURA",2,66,29012,1
46761,"CL","AMATISTA",1,39,29590,9
46761,"CL","AMATISTA",2,48,29590,9
812277,"DSMO","AMAYA",1,1,29193,3
46876,"CL","AMAZONA",1,37,29190,10
46876,"CL","AMAZONA",2,48,29190,10
46892,"CL","AMBAR",1,9,29004,8
46892,"CL","AMBAR",2,28,29004,8
47040,"CL","AMBOINA",1,47,29190,10
47040,"CL","AMBOINA",2,18,29190,10
47562,"AV","AMERICAS DE LAS",1,17,29006,6
47562,"AV","AMERICAS DE LAS",2,6,29006,6
47562,"AV","AMERICAS DE LAS",8,10,29002,6
47571,"CL","AMERICO CASTRO",1,9,29011,5
47571,"CL","AMERICO CASTRO",2,10,29011,5
47589,"CL","AMINTA",1,3,29190,10
47589,"CL","AMINTA",2,2,29190,10
47325,"CL","AMORES",1,13,29014,1
47325,"CL","AMORES",2,18,29014,1
47554,"CL","AMURA",1,1,29004,7
47554,"CL","AMURA",2,2,29004,7
47601,"CL","ANA BERNAL",1,3,29012,1
47601,"CL","ANA BERNAL",2,6,29012,1
47635,"CL","ANA CARO",1,11,29590,9
47635,"CL","ANA CARO",2,12,29590,9
47678,"CL","ANA LEON",1,5,29190,10
47678,"CL","ANA LEON",2,4,29190,10
47686,"CL","ANA SOLO DE ZALDIVAR",1,11,29010,4
47686,"CL","ANA SOLO DE ZALDIVAR",2,4,29010,4
48160,"CL","ANCHA DEL CARMEN",1,61,29002,1
48160,"CL","ANCHA DEL CARMEN",2,48,29002,1
47741,"CL","ANCLA",1,1,29015,1
47741,"CL","ANCLA",2,2,29015,1
48437,"CL","ANCORA",1,5,29004,7
48437,"CL","ANCORA",2,4,29004,7
48445,"CL","ANDALUCES",1,41,29018,2
48445,"CL","ANDALUCES",2,28,29018,2
48585,"PJE","ANDALUCES",1,5,29018,2
48585,"PJE","ANDALUCES",2,6,29018,2
308919,"AV","ANDALUCIA",1,7,29002,1
308919,"AV","ANDALUCIA",9,21,29002,6
308919,"AV","ANDALUCIA",23,31,29006,6
308919,"AV","ANDALUCIA",33,61,29007,6
308919,"AV","ANDALUCIA",2,6,29007,1
308919,"AV","ANDALUCIA",8,106,29007,6
48721,"CL","ANDALUCIA",1,35,29009,4
48721,"CL","ANDALUCIA",2,32,29009,4
49280,"CL","ANDARAX",1,5,29006,6
49280,"CL","ANDARAX",2,8,29006,6
49425,"AV","ANDERSEN",1,123,29190,10
49425,"AV","ANDERSEN",2,128,29190,10
49565,"CL","ANDES",1,11,29018,2
49565,"CL","ANDES",2,6,29018,2
49557,"CL","ANDORRA",1,9,29004,7
49557,"CL","ANDORRA",2,12,29004,7
49573,"CL","ANDRE BRETON",1,17,29590,9
49573,"CL","ANDRE BRETON",2,10,29590,9
49590,"CL","ANDRE GIDE",1,63,29004,8
49590,"CL","ANDRE GIDE",2,64,29004,8
49638,"CL","ANDRES BELLO",1,21,29190,10
49638,"CL","ANDRES BELLO",2,30,29190,10
40665,"CL","ANDRES BERNALDEZ",1,21,29010,11
40665,"CL","ANDRES BERNALDEZ",2,26,29010,11
49701,"CL","ANDRES COLL PEREZ",1,5,29003,7
49701,"CL","ANDRES COLL PEREZ",2,8,29003,7
215430,"AV","ANDRES GARCIA MALDONADO",1,5,29010,11
215430,"AV","ANDRES GARCIA MALDONADO",2,18,29010,9
215020,"PQUE","ANDRES JIMENEZ DIAZ",1,1,29190,10
215020,"PQUE","ANDRES JIMENEZ DIAZ",2,2,29190,10
49778,"AV","ANDRES LLORDEN DE",1,1,29006,6
49778,"AV","ANDRES LLORDEN DE",2,4,29010,11
817104,"DSMO","ANDRES MAYO",1,1,29193,5
817104,"DSMO","ANDRES MAYO",2,2,29193,5
49841,"CL","ANDRES MERIDA",1,1,29016,1
49841,"CL","ANDRES MERIDA",2,4,29016,1
50121,"CL","ANDRES PEREZ",1,19,29008,1
50121,"CL","ANDRES PEREZ",2,24,29008,1
50202,"CL","ANDRES SEGOVIA",1,11,29010,4
50202,"CL","ANDRES SEGOVIA",2,12,29010,4
214590,"CL","ANDREW S. GROVE",1,1,29590,9
214590,"CL","ANDREW S. GROVE",2,2,29590,9
50491,"CL","ANDROMEDA",1,17,29010,11
50491,"CL","ANDROMEDA",2,24,29010,11
50407,"CL","ANDUJAR",1,19,29140,8
50407,"CL","ANDUJAR",2,34,29140,8
50547,"CL","ANEA",1,25,29190,10
50547,"CL","ANEA",2,22,29190,10
523021,"CL","ANEMONA",1,25,29590,9
523021,"CL","ANEMONA",2,20,29590,9
50628,"PJE","ANEMONA",1,1,29590,9
50628,"PJE","ANEMONA",2,2,29590,9
50610,"CL","ANFORA",1,5,29013,1
50610,"CL","ANFORA",2,8,29013,1
50687,"CL","ANGEL",1,3,29008,1
50687,"CL","ANGEL",2,4,29008,1
50822,"CL","ANGEL DE ALORA",1,5,29017,2
50822,"CL","ANGEL DE ALORA",2,20,29017,2
50962,"CL","ANGEL DE LA GUARDA",1,3,29006,6
50962,"CL","ANGEL DE LA GUARDA",2,14,29006,6
51241,"CL","ANGEL GANIVET",1,1,29005,1
51241,"CL","ANGEL GANIVET",2,2,29005,1
51527,"CL","ANGEL GUIMERA",1,9,29017,2
51527,"CL","ANGEL GUIMERA",2,2,29017,2
215940,"PL","ANGEL VALDERRAMA",1,1,29004,7
215940,"PL","ANGEL VALDERRAMA",2,2,29004,7
51667,"PL","ANGELES",1,3,29011,4
51667,"PL","ANGELES",2,4,29011,4
119784,"PQUE","ANGELES DE LOS",1,1,29011,5
119784,"PQUE","ANGELES DE LOS",2,2,29011,5
51870,"CL","ANGELES RUBIO-ARGUELLES",1,71,29140,8
51870,"CL","ANGELES RUBIO-ARGUELLES",2,114,29140,8
51942,"CL","ANGELILLO DE TRIANA",1,9,29003,7
51942,"CL","ANGELILLO DE TRIANA",2,10,29003,7
52051,"CL","ANGOLA",1,25,29140,8
52051,"CL","ANGOLA",2,8,29140,8
52086,"CL","ANGOSTA DEL CARMEN",1,29,29002,1
52086,"CL","ANGOSTA DEL CARMEN",2,16,29002,1
52299,"CL","ANGUSTIAS",1,3,29017,2
52299,"CL","ANGUSTIAS",2,10,29017,2
52361,"CL","ANIBA",1,1,29004,7
52361,"CL","ANIBA",2,2,29004,7
52647,"CL","ANITA ADAMUZ",1,31,29011,5
52647,"CL","ANITA ADAMUZ",2,30,29011,5
72486,"CL","ANITA DELGADO",1,33,29016,2
72486,"CL","ANITA DELGADO",2,40,29016,2
552372,"CL","ANKARA",1,53,29590,9
552372,"CL","ANKARA",2,36,29590,9
52787,"CL","ANSELMO",1,7,29190,10
52787,"CL","ANSELMO",2,12,29190,10
52817,"CL","ANTARES",1,17,29190,10
52817,"CL","ANTARES",2,14,29190,10
806358,"DSMO","ANTENA CIA TELEFONICA",1,1,29193,2
806358,"DSMO","ANTENA CIA TELEFONICA",2,2,29193,2
52850,"CL","ANTEQUERA",1,1,29590,9
52850,"CL","ANTEQUERA",2,8,29590,9
53384,"CL","ANTIGONA",1,25,29010,11
53384,"CL","ANTIGONA",2,22,29010,11
810541,"DSMO","ANTIGUA CASA PEONES CAMINEROS",1,1,29014,3
810550,"DSMO","ANTIGUA GASOLINERA",1,1,29014,3
214940,"CMNO","ANTIGUO DE CARTAMA",1,5,29196,9
214940,"CMNO","ANTIGUO DE CARTAMA",2,6,29196,9
812145,"DSMO","ANTIGUO LAGAR DEL MAYORAZGO",1,1,29193,3
811840,"DSMO","ANTIGUO LAGAR MARIN",1,1,29193,3
812111,"DSMO","ANTIGUO LAGAR MOLINO DE VIENTO",1,1,29193,3
811033,"DSMO","ANTIGUO VENTORRO PUERTO DE CASTILLEJO",1,1,29193,3
53767,"CL","ANTILLAS",1,9,29004,7
53767,"CL","ANTILLAS",2,16,29004,7
54046,"CL","ANTOFAGASTA",1,43,29018,2
54046,"CL","ANTOFAGASTA",2,46,29018,2
54194,"CL","ANTON CHEJOV",1,37,29018,2
54194,"CL","ANTON CHEJOV",2,46,29018,2
54224,"CL","ANTON DVORAK",1,1,29590,9
54224,"CL","ANTON DVORAK",2,14,29590,9
55069,"CL","ANTON GARCIA ABRIL",1,3,29004,8
55069,"CL","ANTON GARCIA ABRIL",2,6,29004,8
54283,"PL","ANTONIO ASENSI"EL CHICUELO"",1,3,29018,2
54283,"PL","ANTONIO ASENSI"EL CHICUELO"",2,2,29018,2
54321,"CL","ANTONIO BAENA GOMEZ",1,3,29005,1
54321,"CL","ANTONIO BAENA GOMEZ",2,2,29005,1
54607,"CL","ANTONIO BARATA",1,15,29590,9
54607,"CL","ANTONIO BARATA",2,14,29590,9
54887,"PJE","ANTONIO BARCELO MADUEÑO",1,15,29017,2
54887,"PJE","ANTONIO BARCELO MADUEÑO",2,12,29017,2
264407,"CL","ANTONIO CANCA",1,39,29591,9
264407,"CL","ANTONIO CANCA",2,38,29591,9
54950,"CL","ANTONIO CHACON",1,17,29003,7
54950,"CL","ANTONIO CHACON",2,2,29003,7
800058,"DSMO","ANTONIO CHANETA",1,1,29013,2
55026,"CL","ANTONIO COMBET",1,5,29140,8
55026,"CL","ANTONIO COMBET",2,4,29140,8
55123,"CL","ANTONIO DE BURGOS OMS",1,55,29591,9
55123,"CL","ANTONIO DE BURGOS OMS",2,58,29591,9
55131,"CL","ANTONIO DE CABEZON",1,7,29010,11
55131,"CL","ANTONIO DE CABEZON",2,52,29010,11
55093,"CL","ANTONIO DE NEBRIJA",1,9,29591,9
55093,"CL","ANTONIO DE NEBRIJA",2,10,29591,9
216840,"CL","ANTONIO FERNANDEZ"FOSFORITO"",1,5,29140,8
216840,"CL","ANTONIO FERNANDEZ"FOSFORITO"",2,76,29140,8
216760,"CL","ANTONIO GADES",1,53,29140,8
216760,"CL","ANTONIO GADES",2,6,29140,8
55166,"CL","ANTONIO GARRIDO",1,25,29190,10
55166,"CL","ANTONIO GARRIDO",2,24,29190,10
305065,"AV","ANTONIO GAUDI",1,3,29004,7
305065,"AV","ANTONIO GAUDI",2,24,29004,7
239330,"CL","ANTONIO GOMEZ TELLEZ",1,3,29006,6
239330,"CL","ANTONIO GOMEZ TELLEZ",2,4,29006,6
56006,"CL","ANTONIO JIMENEZ RUIZ",1,31,29009,4
56006,"CL","ANTONIO JIMENEZ RUIZ",2,54,29009,4
382264,"CL","ANTONIO JOSE CAPPA",1,5,29013,1
382264,"CL","ANTONIO JOSE CAPPA",2,4,29013,1
56146,"CL","ANTONIO JOSE VELASCO",1,25,29140,8
56146,"CL","ANTONIO JOSE VELASCO",2,10,29140,8
56171,"CL","ANTONIO LINARES PEZZI",1,19,29014,1
56171,"CL","ANTONIO LINARES PEZZI",2,2,29014,1
56286,"CL","ANTONIO LUIS CARRION",1,15,29006,6
56286,"CL","ANTONIO LUIS CARRION",2,14,29006,6
56308,"PSO","ANTONIO MACHADO",1,1,29002,7
56308,"PSO","ANTONIO MACHADO",2,16,29002,1
56308,"PSO","ANTONIO MACHADO",18,80,29002,7
56561,"CL","ANTONIO MARIA CEBRIAN",1,13,29018,2
56561,"CL","ANTONIO MARIA CEBRIAN",2,16,29018,2
56707,"CL","ANTONIO MARIA ISOLA",1,7,29011,5
56707,"CL","ANTONIO MARIA ISOLA",2,14,29011,5
56847,"CL","ANTONIO MARTELO",1,7,29006,6
56847,"CL","ANTONIO MARTELO",2,28,29006,6
57401,"CL","ANTONIO MAURA",1,17,29003,7
57401,"CL","ANTONIO MAURA",2,8,29003,7
94439,"CL","ANTONIO MERLO",1,1,29007,6
94439,"CL","ANTONIO MERLO",2,12,29007,6
57550,"GTA","ANTONIO MOLINA",1,1,29002,7
57550,"GTA","ANTONIO MOLINA",2,2,29002,7
817309,"DSMO","ANTONIO MORENO",1,1,29193,5
817309,"DSMO","ANTONIO MORENO",2,2,29193,5
817171,"DSMO","ANTONIO ORTEGA",1,1,29193,5
57681,"CL","ANTONIO PORCEL DE",1,23,29591,9
57681,"CL","ANTONIO PORCEL DE",2,52,29591,9
57967,"CL","ANTONIO RAIZ",1,43,29010,11
57967,"CL","ANTONIO RAIZ",2,26,29010,11
58009,"CL","ANTONIO RODRIGUEZ SANCHEZ",1,1,29006,6
58009,"CL","ANTONIO RODRIGUEZ SANCHEZ",2,2,29006,6
58106,"CL","ANTONIO ROMERO",1,9,29010,4
58106,"CL","ANTONIO ROMERO",2,10,29010,4
58319,"CL","ANTONIO SOLER",1,13,29002,7
58319,"CL","ANTONIO SOLER",2,10,29002,7
58521,"CL","ANTONIO TRUEBA",1,17,29017,2
58521,"CL","ANTONIO TRUEBA",2,16,29017,2
817163,"DSMO","ANTONIO VEGA",1,3,29193,5
817163,"DSMO","ANTONIO VEGA",2,2,29193,5
58807,"CL","ANTONIO VICO",1,37,29014,3
58807,"CL","ANTONIO VICO",2,46,29014,3
59501,"CL","APAMARES",1,65,29016,1
59501,"CL","APAMARES",2,36,29016,1
59366,"PL","APAREJADOR FEDERICO BERMUDEZ",1,3,29010,6
59366,"PL","APAREJADOR FEDERICO BERMUDEZ",5,9,29010,4
59366,"PL","APAREJADOR FEDERICO BERMUDEZ",2,4,29010,6
59366,"PL","APAREJADOR FEDERICO BERMUDEZ",6,8,29010,4
59641,"CL","APAREJO",1,1,29010,6
59641,"CL","APAREJO",2,4,29010,6
810703,"DSMO","APARTADA LA",1,1,29193,3
60305,"CL","APOLO",1,3,29190,10
60305,"CL","APOLO",2,6,29190,10
606642,"CL","AQUILES",1,27,29190,10
606642,"CL","AQUILES",2,20,29190,10
60372,"PJE","AQUILES",1,7,29190,10
60372,"PJE","AQUILES",2,10,29190,10
61182,"CL","ARA",1,3,29006,6
61182,"CL","ARA",2,6,29006,6
353370,"CL","ARABELLA",1,1,29590,9
353370,"CL","ARABELLA",2,2,29590,9
60453,"CL","ARABIA",1,29,29018,2
60453,"CL","ARABIA",2,2,29018,2
60488,"CL","ARAGON",1,19,29018,2
60488,"CL","ARAGON",2,24,29018,2
60763,"CL","ARAGONCILLO",1,1,29016,1
60763,"CL","ARAGONCILLO",2,2,29016,1
60909,"CL","ARAGONITO",1,29,29190,10
60909,"CL","ARAGONITO",2,8,29190,10
61042,"PJE","ARALAR",1,5,29010,4
61042,"PJE","ARALAR",2,4,29010,4
61328,"CL","ARANDANO",1,5,29590,9
61328,"CL","ARANDANO",2,8,29590,9
61603,"CL","ARANGO",1,17,29007,6
61603,"CL","ARANGO",2,12,29007,6
61883,"PJE","ARANZAZU",1,7,29010,4
61883,"PJE","ARANZAZU",2,8,29010,4
214920,"PJE","ARAÑA DE MAR",1,3,29018,2
214920,"PJE","ARAÑA DE MAR",2,2,29018,2
62162,"CL","ARAPILES",1,7,29013,1
62162,"CL","ARAPILES",2,4,29013,1
62308,"CL","ARAUCANA",1,11,29190,10
62308,"CL","ARAUCANA",2,10,29190,10
62448,"CL","ARBOL BLANCO",1,55,29140,8
62448,"CL","ARBOL BLANCO",2,28,29140,8
427951,"PL","ARBOLADURA",1,5,29016,2
427951,"PL","ARBOLADURA",2,6,29016,2
62723,"CL","ARCANGELES",1,67,29018,2
62723,"CL","ARCANGELES",2,72,29018,2
62863,"CL","ARCANGELO CORELLI",1,3,29590,9
62863,"CL","ARCANGELO CORELLI",2,2,29590,9
63002,"CL","ARCES",1,37,29018,2
63002,"CL","ARCES",2,28,29018,2
63282,"PJE","ARCHANDA",1,9,29010,4
63282,"PJE","ARCHANDA",2,6,29010,4
63568,"CL","ARCHEZ",1,19,29014,3
63568,"CL","ARCHEZ",2,14,29014,3
63703,"CL","ARCHIDONA",1,33,29007,6
63703,"CL","ARCHIDONA",2,32,29007,6
63771,"CL","ARCIPRESTE DE HITA",1,5,29190,10
63771,"CL","ARCIPRESTE DE HITA",2,4,29190,10
63801,"PJE","ARCIPRESTE DE TALAVERA",1,1,29004,8
63801,"PJE","ARCIPRESTE DE TALAVERA",2,20,29004,8
63843,"CL","ARCO",1,3,29002,1
63843,"CL","ARCO",2,6,29002,1
64122,"CL","ARCO DE LA CABEZA",1,17,29008,1
64122,"CL","ARCO DE LA CABEZA",2,8,29008,1
815705,"DSMO","ARCUNILLA LA",1,1,29190,10
64408,"CL","ARDALES",1,9,29014,3
64408,"CL","ARDALES",2,10,29014,3
64688,"CL","ARDILLA",1,35,29006,6
64688,"CL","ARDILLA",2,40,29006,6
65242,"CL","ARENAL",1,25,29016,1
65242,"CL","ARENAL",2,14,29016,1
65595,"CL","ARENISCA",1,13,29006,6
65595,"CL","ARENISCA",2,16,29006,6
65668,"CL","ARENOSO",1,3,29003,7
65668,"CL","ARENOSO",2,12,29003,7
65731,"CL","ARGAMASILLA DE ALBA",1,7,29190,10
65731,"CL","ARGAMASILLA DE ALBA",2,6,29190,10
65765,"CL","ARGAMASILLA DE CALATRAVA",1,11,29190,10
65765,"CL","ARGAMASILLA DE CALATRAVA",2,10,29190,10
65803,"CL","ARGANDA",1,89,29002,7
65803,"CL","ARGANDA",2,74,29002,7
66036,"CL","ARGELIA",1,35,29140,8
66036,"CL","ARGELIA",2,36,29140,8
66087,"CL","ARGENTEA",1,41,29010,6
66087,"CL","ARGENTEA",2,62,29010,6
242861,"CL","ARGENTINITA LA",1,5,29010,4
242861,"CL","ARGENTINITA LA",2,12,29010,4
401471,"CL","ARGONAUTAS",1,53,29004,8
401471,"CL","ARGONAUTAS",2,2,29004,8
66095,"PJE","ARGONAUTAS",1,1,29004,8
66095,"PJE","ARGONAUTAS",2,4,29004,8
66362,"CL","ARGUELLES",1,7,29013,1
66362,"CL","ARGUELLES",2,10,29013,1
812447,"DSMO","ARIAS",1,1,29193,3
66397,"CL","ARISTODEMO",1,1,29006,6
66397,"CL","ARISTODEMO",2,16,29006,6
66435,"CL","ARISTOFANES",1,25,29010,11
66435,"CL","ARISTOFANES",2,20,29010,11
66508,"CL","ARISTOTELES",1,45,29190,10
66508,"CL","ARISTOTELES",2,38,29190,10
66648,"CL","ARLANZA",1,9,29011,5
66648,"CL","ARLANZA",2,6,29011,5
66923,"CL","ARLANZON",1,37,29011,5
66923,"CL","ARLANZON",2,2,29011,5
67067,"CL","ARLEQUIN",1,7,29590,9
67067,"CL","ARLEQUIN",2,10,29590,9
67202,"CL","ARMELINA",1,41,29013,1
67202,"CL","ARMELINA",2,32,29013,1
67482,"CL","ARMENGUAL DE LA MOTA",1,3,29007,6
67482,"CL","ARMENGUAL DE LA MOTA",5,43,29007,1
67482,"CL","ARMENGUAL DE LA MOTA",2,38,29007,1
67768,"CL","ARMIJO",1,23,29014,3
67768,"CL","ARMIJO",2,42,29014,3
67903,"CL","ARMILLITA CHICO",1,3,29003,7
67903,"CL","ARMILLITA CHICO",2,2,29003,7
67971,"CL","ARPA EL",1,5,29018,2
67971,"CL","ARPA EL",2,4,29018,2
68004,"CL","ARQUIMEDES",1,1,29011,4
68004,"CL","ARQUIMEDES",2,2,29011,4
68136,"CL","ARQUITECTO ALONSO CARBONELL",1,27,29018,2
68136,"CL","ARQUITECTO ALONSO CARBONELL",2,32,29018,2
68322,"CL","ARQUITECTO BLANCO SOLER",1,3,29005,1
68322,"CL","ARQUITECTO BLANCO SOLER",2,6,29005,1
68608,"CL","ARQUITECTO EDUARDO ESTEVE",1,11,29017,2
68608,"CL","ARQUITECTO EDUARDO ESTEVE",2,14,29017,2
68900,"CL","ARQUITECTO FRANCISCO BAUTISTA",1,13,29018,2
68900,"CL","ARQUITECTO FRANCISCO BAUTISTA",2,14,29018,2
69051,"CL","ARQUITECTO FRANCISCO DE MORA",1,19,29018,2
69051,"CL","ARQUITECTO FRANCISCO DE MORA",2,18,29018,2
214970,"CL","ARQUITECTO FRANCISCO PEÑALOSA",1,3,29010,11
214970,"CL","ARQUITECTO FRANCISCO PEÑALOSA",2,18,29010,11
126004,"CL","ARQUITECTO GONZALEZ EDO",1,9,29009,1
126004,"CL","ARQUITECTO GONZALEZ EDO",2,14,29009,1
69442,"CL","ARQUITECTO GONZALO IGLESIAS",1,19,29014,3
69442,"CL","ARQUITECTO GONZALO IGLESIAS",2,6,29014,3
214630,"AV","ARQUITECTO LUIS BONO",1,15,29190,10
214630,"AV","ARQUITECTO LUIS BONO",2,30,29190,10
69728,"CL","ARREBOLADO",1,17,29009,1
69728,"CL","ARREBOLADO",2,6,29009,1
69868,"CL","ARRIARAN",1,1,29001,1
69868,"CL","ARRIARAN",2,2,29001,1
70009,"CL","ARRIATE",1,9,29006,6
70009,"CL","ARRIATE",2,32,29006,6
70149,"AV","ARRIGO BOITO",1,5,29016,2
70149,"AV","ARRIGO BOITO",2,2,29016,2
70289,"PL","ARRIOLA",1,9,29005,1
70289,"PL","ARRIOLA",2,16,29005,1
70564,"CL","ARROYO",1,15,29018,2
70564,"CL","ARROYO",2,12,29018,2
70700,"PL","ARROYO",1,33,29018,2
70700,"PL","ARROYO",2,32,29018,2
70840,"CL","ARROYO ACEITEROS",1,71,29014,3
70840,"CL","ARROYO ACEITEROS",2,20,29013,3
216790,"CMNO","ARROYO BIENQUERIDO",1,1,29140,8
216790,"CMNO","ARROYO BIENQUERIDO",2,6,29140,8
70971,"CL","ARROYO CAPILLA",1,5,29190,10
70971,"CL","ARROYO CAPILLA",2,6,29190,10
817031,"DSMO","ARROYO DE LAS ADELFAS",1,1,29193,5
817031,"DSMO","ARROYO DE LAS ADELFAS",2,2,29193,5
71129,"AV","ARROYO DE LOS ANGELES",1,15,29009,1
71129,"AV","ARROYO DE LOS ANGELES",17,25,29009,4
71129,"AV","ARROYO DE LOS ANGELES",27,95,29011,4
71129,"AV","ARROYO DE LOS ANGELES",2,46,29009,5
71129,"AV","ARROYO DE LOS ANGELES",48,136,29011,5
71129,"AV","ARROYO DE LOS ANGELES",138,138,29011,4
