ID,DATA_CONVOCATORIA,ANY_CONVOCATORIA,CODI_TIPUS_CONVOCATORIA,TIPUS_CONVOCATORIA,CODIGO_CONVOCATORIA,CONVOCATORIA,MESA_CODI,MESA_DISTRICTE,MESA_SECCIO,MESA,MESA_OBERTA,MESA_COMUNICADA,MESA_HORA_COMUNICADA,MESA_CENS,MESA_AVANÇ1,MESA_AVANÇ2,MESA_AVANÇ3,MESA_VOTS_NULS,MESA_VOTS_BLANCS,MESA_TOTAL_VOTS,PARTIT_ENTEL,PARTIT_COLOR,PARTIT_CODI,PARTIT_SIGLES,PARTIT_NOM,PARTIT_VOTS,TOTAL_CENS,TOTAL_AVANC1,TOTAL_AVANC2,TOTAL_AVANC3,TOTAL_VOTS_NULS,TOTAL_VOTS_BLANCS,DADES,ESTAT
2016-C2016-3918-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3918,3,1,A,SI,SI,21:20,583,177,262,379,2,5,379,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,102,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,82,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,3,#2E9AFE,2,PP,Partit Popular,70,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,11,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,74,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,32,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,8,#97668B,296,ECP,En Comú Podem,117,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3919-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3919,3,1,B,SI,SI,21:21,737,251,340,493,2,3,493,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,77,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,46,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,3,#2E9AFE,2,PP,Partit Popular,57,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,7,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,33,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,10,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,8,#97668B,296,ECP,En Comú Podem,122,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3920-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3920,3,3,A,SI,SI,23:04,602,199,273,362,5,5,362,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,105,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,39,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,3,#2E9AFE,2,PP,Partit Popular,66,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,9,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,31,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,19,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,8,#97668B,296,ECP,En Comú Podem,133,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3921-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3921,3,3,B,SI,SI,23:09,721,216,304,413,5,3,413,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,94,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,29,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,3,#2E9AFE,2,PP,Partit Popular,54,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,10,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,80,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,18,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,4,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,8,#97668B,296,ECP,En Comú Podem,122,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3922-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3922,3,4,A,SI,SI,23:12,635,201,295,415,1,3,415,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,111,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,36,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,3,#2E9AFE,2,PP,Partit Popular,81,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,15,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,66,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,15,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,8,#97668B,296,ECP,En Comú Podem,115,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3923-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3923,3,4,B,SI,SI,23:26,721,207,306,443,1,1,443,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,93,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,62,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,3,#2E9AFE,2,PP,Partit Popular,59,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,8,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,50,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,22,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,3,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,8,#97668B,296,ECP,En Comú Podem,139,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3924-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3924,3,5,A,SI,SI,21:38,668,251,315,437,0,1,437,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,121,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,56,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,3,#2E9AFE,2,PP,Partit Popular,89,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,7,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,54,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,25,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,8,#97668B,296,ECP,En Comú Podem,144,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3925-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3925,3,5,B,SI,SI,21:40,797,276,364,503,2,3,503,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,128,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,31,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,3,#2E9AFE,2,PP,Partit Popular,71,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,8,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,56,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,11,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,8,#97668B,296,ECP,En Comú Podem,124,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3926-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3926,3,6,A,SI,SI,21:45,661,243,324,440,3,4,440,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,129,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,38,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,3,#2E9AFE,2,PP,Partit Popular,97,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,10,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,64,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,9,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,8,#97668B,296,ECP,En Comú Podem,134,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3927-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3927,3,6,B,SI,SI,21:48,738,253,367,486,1,1,486,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,85,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,50,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,3,#2E9AFE,2,PP,Partit Popular,49,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,12,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,62,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,19,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,8,#97668B,296,ECP,En Comú Podem,127,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3928-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3928,3,7,A,SI,SI,21:49,578,198,288,408,2,2,408,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3929-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,93,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3929-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,64,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
