EXERCICI,CODI_ORGANIC,ORANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACION,PRESSUPOST_INICIAL
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions.",107
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,1650,ENLLUMENAT PÚBLIC,22100,Energia elèctrica.,Energia elèctrica,509704.74
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22100,Energia elèctrica.,Energia elèctrica,1310677.05
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22101,Aigua.,Aigua,231511.22
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22102,Gas.,Gas,255297.68
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22103,Combustibles i carburants.,Combustibles i carburants,72796.61
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22199,Altres subministraments.,Altre subministrament divers,81500
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22699,Altres despeses diverses,Altres despeses diverses,500
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,48000,TRANSFERENCIAS CTES. A PARTICULARES,Subvenció. Projecte Euronet 50-50,75000
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,62300,"Maquinària, instal·lacions tècniques i utillatge.","Maquinària, instal.lacions tècniques i utillatge",70000
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,63208,Construccions,Millores edificis municipals i escoles,110000
2016,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,13000,Retribucions bàsiques.,Retribucions bàsiques,91765.44
2016,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,3367
2016,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,21000,INFRAESTRUCTURA Y BIENES NATURALES,"Reparacions, manteniment i conservació d'infraestructures i",1378669.03
2016,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinària, instal",10000
2016,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,60900,OBRAS DE INVERSIONES,Altres inversions noves en infraestructures i béns destinats,170000
2016,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,62300,"Maquinària, instal·lacions tècniques i utillatge.","Maquinària, instal·lacions tècniques i utillatge.",25000
2016,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,13000,Retribucions bàsiques.,Retribucions bàsiques,8844.31
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,13000,Retribucions bàsiques.,Retribucions bàsiques,113058.72
2016,4U049,BRIGADA D'OBRES,1650,ENLLUMENAT PÚBLIC,13000,Retribucions bàsiques.,Retribucions bàsiques,8792.68
2016,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,13000,Retribucions bàsiques.,Retribucions bàsiques,98211.45
2016,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,13002,Altres remuneracions.,Retribucions complementàries,20228.46
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,13002,Altres remuneracions.,Altres remuneracions,244488.86
2016,4U049,BRIGADA D'OBRES,1650,ENLLUMENAT PÚBLIC,13002,Altres remuneracions.,Altres remuneracions,19869.22
2016,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,13002,Altres remuneracions.,Altres remuneracions,210996.56
2016,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,15006,Productivitat 25perc. laborals,Productivitat 25%,483.73
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,15006,Productivitat 25perc. laborals,Paga productivitat 25%,6345.61
2016,4U049,BRIGADA D'OBRES,1650,ENLLUMENAT PÚBLIC,15006,Productivitat 25perc. laborals,25% Productivitat,477.63
2016,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,15006,Productivitat 25perc. laborals,Paga productivitat 25%,4820.44
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,33018.44
2016,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,1600003,Seguretat social personal laboral,Seguretat social,10798.39
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1600003,Seguretat social personal laboral,Seguretat Social,139835.51
2016,4U049,BRIGADA D'OBRES,1650,ENLLUMENAT PÚBLIC,1600003,Seguretat social personal laboral,Seguretat social,10901.23
2016,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1600003,Seguretat social personal laboral,Seguretat Social,115439.6
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,Arrendament de material de transport,44190.56
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparac. manten, maquin. instal·la i utilla.",1000
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,21900,Material tècnic,"Reparacions, manteniment i conservació d'altre immobilitzat",110000
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,22199,Altres subministraments.,Altres subministraments,243500
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,22699,Altres despeses diverses,Altres despeses diverses,32000
2016,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,62400,Elements de transport.,Inversions en elements de transport,55000
2016,4U049,BRIGADA D'OBRES,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,62900,Altres inv. noves assoc. al funcionament oper. serveis,Altres inversions noves. manteniment CEIP Pau Casals,306706.82
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1200101,Sous grup A2 interins,sous grup A2 interins,9658.96
2016,4U050,MOBILITAT,1340,MOBILITAT,12100,Complement de destinació funcionaris de carrera,Complement de destinació,16089.92
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1210001,Complement de destí interí,Compelmnt desti interins,4589.03
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1210031,Altres complements interins,Altres complements interins,478.64
2016,4U050,MOBILITAT,1340,MOBILITAT,12101,Complement específic.,Complement específic,35406
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,12101,Complement específic.,Complement específic,2294.31
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1210101,Complement específic interí,Complemnt específic interins,6400.26
2016,4U050,MOBILITAT,1340,MOBILITAT,13000,Retribucions bàsiques.,Retribucions bàsiques,45583.18
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25%,377.77
2016,4U050,MOBILITAT,1340,MOBILITAT,15300,Complement dedicació especial,Complement de dedicació especial,15775.9
2016,4U050,MOBILITAT,1340,MOBILITAT,1530001,Complement dedicació especial interins,Especial dedicació interins,1931.16
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1600005,Seguretat Social funcionari interi,Seguretat social interins,7561.26
2016,4U050,MOBILITAT,1340,MOBILITAT,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,Arrendament maquin. instal·lac. i utill.,5000
2016,4U050,MOBILITAT,1340,MOBILITAT,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinaria",2000
2016,4U050,MOBILITAT,1340,MOBILITAT,46101,Conveni DIBA. Elaboració Pla Mobilitat Urbana,Conveni DIBA. Elaboració Pla Mobilitat Urbana,13170.74
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,47900,Transferència Corporació Española de Transporte. Transport U,Transferència Corporació Española de Transporte. Transport U,2110000
2016,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,47901,Conveni servei transport Castellbisbal-Rubí,Conveni servei transport Castellbisbal-Rubí. Autos Castellbi,25628.79
2016,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1210001,Complement de destí interí,Complement desti interins,6217.4
2016,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1210101,Complement específic interí,Complement especific interins,10647.42
2016,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,13000,Retribucions bàsiques.,Retribucions bàsiques,36620.22
2016,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,13000,Retribucions bàsiques.,Retribucions bàsiques,8792.68
2016,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,13002,Altres remuneracions.,Altres remuneracions,18238.22
2016,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,15006,Productivitat 25perc. laborals,25% Productivitat,449.96
2016,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1530002,Complement dedicació especial laboral fix,Especial dedicació laborals,7729.4
2016,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,1600003,Seguretat social personal laboral,Seguretat social,8853.7
2016,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,21000,INFRAESTRUCTURA Y BIENES NATURALES,"Reparacions, manteniment i conservació d'infraestructures i",175028.03
2016,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,21000,INFRAESTRUCTURA Y BIENES NATURALES,Repar. manten. i conserv. infraestructures i béns naturals,39000
2016,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,22199,Altres subministraments.,Altres subministraments.,17000
2016,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,20000
2016,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,193324
2016,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,61900,Altres inver de reposic en infraest i béns dest a l'ús gral,Inversions de reposició en infraestructures i béns d'ús gene,20000
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12100,Complement de destinació funcionaris de carrera,COMPLEMENT DE DESTINACIO,4948.02
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1210001,Complement de destí interí,Complement destí interins,3677.38
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12101,Complement específic.,COMPLEMENT ESPECIFIC,11866.54
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1210101,Complement específic interí,complement especific interí,6788.74
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,13000,Retribucions bàsiques.,RETRIBUCIONS BASIQUES,9997.4
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,15300,Complement dedicació especial,Complement de dedicació especial,3372.46
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,"Reparacions, manteniment i conservació d'edificis i altres c",7150
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, mateniment, i conservació de maquinària, instal",3000
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,2269920,Descripción Económica,Altres despeses diverses. Rescat funeraris,6000
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,61900,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inversions de reposició d'infraestructures i béns des,7000
2016,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,62300,"Maquinària, instal·lacions tècniques i utillatge.","Inversió nova en maquinària, instal.lació tècniques i utilla",30000
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,1200101,Sous grup A2 interins,Sous Grup A2 interins,13035.58
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,12006,Triennis.,Triennis,1890.46
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,12100,Complement de destinació funcionaris de carrera,Complement Destinacio,4948.02
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,12101,Complement específic.,Complement Específic,10132.64
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,12103,Altres complements.,Altres complements,3133.34
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,13000,Retribucions bàsiques.,Retribucions bàsiques,58616.59
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,13002,Altres remuneracions.,Altres remuneracions,72805.88
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% funcionaris,549.36
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,2325.96
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,2975.14
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,1600003,Seguretat social personal laboral,Seguretat social personal laboral,42039.79
2016,4U069,ACTIVITATS,1511,LLICÈNCIES,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,10522.47
2016,4U070,OBRES,1511,LLICÈNCIES,1200401,Sous del Grup C2 interins,Sous grup C2 interins,8462.34
2016,4U070,OBRES,1511,LLICÈNCIES,12006,Triennis.,Triennis,866.63
2016,4U070,OBRES,1511,LLICÈNCIES,12100,Complement de destinació funcionaris de carrera,Complement Destinacio,3677.38
2016,4U070,OBRES,1511,LLICÈNCIES,12101,Complement específic.,Complement Específic,6680.1
2016,4U070,OBRES,1511,LLICÈNCIES,1210101,Complement específic interí,Complement especific interins,4263.42
2016,4U070,OBRES,1511,LLICÈNCIES,12103,Altres complements.,Altres complements,2142.28
2016,4U070,OBRES,1511,LLICÈNCIES,13000,Retribucions bàsiques.,Retribucions bàsiques,77594.9
2016,4U070,OBRES,1511,LLICÈNCIES,13002,Altres remuneracions.,Altres remuneracions,95738.53
2016,4U070,OBRES,1511,LLICÈNCIES,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% funcionaris,439.66
2016,4U070,OBRES,1511,LLICÈNCIES,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,2865.4
2016,4U070,OBRES,1511,LLICÈNCIES,1600003,Seguretat social personal laboral,Seguretat social personal laboral,55250.12
2016,4U070,OBRES,1511,LLICÈNCIES,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,8413.85
2016,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1200001,Sous del Grup A1 interins,Sou grup A1 interins,14819
2016,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,12006,Triennis.,triennis,3419.23
2016,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,12100,Complement de destinació funcionaris de carrera,Complement destí,11763.91
2016,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1210031,Altres complements interins,Altres complements interins,964.65
2016,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,12101,Complement específic.,Complement especific,15895.38
2016,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25%,749.83
2016,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1530001,Complement dedicació especial interins,Especial dedicació interins,5717.54
2016,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,13417.08
2016,4U075,DISCIPLINA,1511,LLICÈNCIES,13000,Retribucions bàsiques.,Retribucions bàsiques,12753.84
2016,4U075,DISCIPLINA,1511,LLICÈNCIES,13002,Altres remuneracions.,Altres remuneracions,15962.52
2016,4U075,DISCIPLINA,1511,LLICÈNCIES,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,529.62
2016,4U075,DISCIPLINA,1511,LLICÈNCIES,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,3251.64
2016,4U075,DISCIPLINA,1511,LLICÈNCIES,1600003,Seguretat social personal laboral,Seguretat social personal laboral,10209.81
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,1720,MEDI AMBIENT,13000,Retribucions bàsiques.,Retribucions bàsiques,24606.36
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13000,Retribucions bàsiques.,Retribucions basiques,16791.43
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,1720,MEDI AMBIENT,13002,Altres remuneracions.,Altres remuneracions,34733.02
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13002,Altres remuneracions.,Retribucions complementaries,26757.6
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,1720,MEDI AMBIENT,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,994.09
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,15006,Productivitat 25perc. laborals,25% productivitat,713.89
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,15300,Complement dedicació especial,Especial dedicació,7076.79
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,1720,MEDI AMBIENT,1600003,Seguretat social personal laboral,Segureta social personal laboral,19335.43
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1600003,Seguretat social personal laboral,Seguretat social laborals,13504.56
2016,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,1610,SANEJAMENT I ABASTAMENT AIGUA,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,21500
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1200101,Sous grup A2 interins,Sous grup A2 interins,13035.56
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,12006,Triennis.,Triennis,1460.28
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,12100,Complement de destinació funcionaris de carrera,Complement Destinacio,6217.4
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,12101,Complement específic.,Complement Específic,10802.68
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,12103,Altres complements.,Altres complements,617.4
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,13000,Retribucions bàsiques.,Retribucions bàsiques,29389.06
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,13002,Altres remuneracions.,Altres remuneracions,41015.8
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% funcionaris,483.87
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,1331.83
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1530001,Complement dedicació especial interins,Especial dedicació interins,3040.1
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,9016.56
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1600003,Seguretat social personal laboral,Seguretat social personal laboral,23236.35
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,10941.93
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1630,NETEJA VIÀRIA,22700,Neteja i lavabo.,Neteja viària,3128415.99
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,4312,"MERCATS, ABASTAMENTS I LLOTGES",22700,Neteja i lavabo.,Neteja,154768.5
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22700,Neteja i lavabo.,Neteja de dependències,2452136.08
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1622,GESTIÓ DE RESIDUS SÒLIDS URBANS,22704,"Custòdia, dipòsit i magatzematge.",Deixalleria,145615.26
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,3884731.4
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1623,TRACTAMENT DE RESIDUS,2279901,Descripción Económica,Treballs de tractament i abocadors de residus,1793004.9
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1623,TRACTAMENT DE RESIDUS,2279902,Altres treballs realitzats per altres empreses i profes.,Plantes de compostatge,245168.11
2016,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,2279913,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profes.,40000
2016,9U001,ORGANS DE GOVERN,9120,ÒRGANS DE GOVERN,10000,Retribucions bàsiques.,Retribucions,530999.56
2016,9U001,ORGANS DE GOVERN,9120,ÒRGANS DE GOVERN,11000,Retribucions bàsiques.,Retribucions Bàsiques,146999.86
2016,9U001,ORGANS DE GOVERN,9120,ÒRGANS DE GOVERN,1600000,Seguretat social personal polític,Seguretat social,158265.84
2016,9U001,ORGANS DE GOVERN,9120,ÒRGANS DE GOVERN,1600001,Seguretat social personal eventual,Seguretat social,47848.8
2016,9U001,ORGANS DE GOVERN,9120,ÒRGANS DE GOVERN,23000,Dels membres dels òrgans de govern.,Dietes dels membres dels òrgans de govern,180000
2016,9U001,ORGANS DE GOVERN,9120,ÒRGANS DE GOVERN,48000,TRANSFERENCIAS CTES. A PARTICULARES,Aportació a grups municipals,279300
2016,9U002,GERENCIA,9125,GERÈNCIA,10100,Retribucions bàsiques.,Retribucions directius,70000
2016,9U002,GERENCIA,9125,GERÈNCIA,12003,Sous del Grup C1.,Sous del grup C1,9983.68
2016,9U002,GERENCIA,9125,GERÈNCIA,12006,Triennis.,Triennis,5107.04
2016,9U002,GERENCIA,9125,GERÈNCIA,12100,Complement de destinació funcionaris de carrera,Complement de destinació,4312.84
2016,9U002,GERENCIA,9125,GERÈNCIA,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,572.25
2016,9U002,GERENCIA,9125,GERÈNCIA,15300,Complement dedicació especial,Complemet de dedicació especial,4242
2016,9U002,GERENCIA,9125,GERÈNCIA,1600002,Seguretat social personal funcionari de carrera,Seguretat social,8735.1
2016,9U002,GERENCIA,9125,GERÈNCIA,1600004,Seguretat Social personal directiu,Seguretat social directius,13504.56
2016,9U002,GERENCIA,9125,GERÈNCIA,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profes.,21780
2016,9U002,GERENCIA,9125,GERÈNCIA,46200,Membre Ple Dret Eurocities,Membre Ple Dret Eurocities,2708.07
2016,9U002,GERENCIA,9125,GERÈNCIA,46700,Quota consorci,Quota consorci B-30,30000
2016,9U002,GERENCIA,9125,GERÈNCIA,46701,A Consorcis.,Quota consorci Localred,8600
2016,9U002,GERENCIA,9125,GERÈNCIA,48000,TRANSFERENCIAS CTES. A PARTICULARES,Quota associació parc industrial Regió Metropolitana de Barc,2800
2016,9U002,GERENCIA,9125,GERÈNCIA,48001,A FAMILIAS,Quota Federació de municipis de Catalunya,13850
2016,9U002,GERENCIA,9125,GERÈNCIA,48002,TRANSFERENCIA A PARTICUL. (RESIDENCIAS),Quota associació catalana de municipis i comarques,13620
2016,9U002,GERENCIA,9125,GERÈNCIA,48003,A Famílies i Institucions sense fins de lucre.,AMTU Agrupació municipis titulars del servei de transport ur,8900
2016,9U002,GERENCIA,9125,GERÈNCIA,48004,A Famílies i Institucions sense fins de lucre.,Quota Forum síndici defensores locals de Catalunya,1169
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9220,COORD. I ORGANITZACIÓ INSTITUCIONAL DE LES ENTITATS LOCALS,1200101,Sous grup A2 interins,Sous grup A2 interins,13035.58
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9220,COORD. I ORGANITZACIÓ INSTITUCIONAL DE LES ENTITATS LOCALS,12006,Triennis.,Triennis,1417.82
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9220,COORD. I ORGANITZACIÓ INSTITUCIONAL DE LES ENTITATS LOCALS,12100,Complement de destinació funcionaris de carrera,Complement Destinacio,4948.02
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9220,COORD. I ORGANITZACIÓ INSTITUCIONAL DE LES ENTITATS LOCALS,12101,Complement específic.,Complement específic,9515.38
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9220,COORD. I ORGANITZACIÓ INSTITUCIONAL DE LES ENTITATS LOCALS,12103,Altres complements.,Altres complements,617.4
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9230,INFORMACIÓ BÀSICA I ESTADÍSTICA,13000,Retribucions bàsiques.,Retribucions bàsiques,47009.72
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9230,INFORMACIÓ BÀSICA I ESTADÍSTICA,13002,Altres remuneracions.,Altres remuneracions,63199.08
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9220,COORD. I ORGANITZACIÓ INSTITUCIONAL DE LES ENTITATS LOCALS,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% funcionaris,488.16
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9230,INFORMACIÓ BÀSICA I ESTADÍSTICA,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,1853.99
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9230,INFORMACIÓ BÀSICA I ESTADÍSTICA,1530002,Complement dedicació especial laboral fix,Especial dedicacio,2436.42
2016,9U004,ORGANITZACIÓ I PLANIFICACIÓ,9230,INFORMACIÓ BÀSICA I ESTADÍSTICA,1600003,Seguretat social personal laboral,Seguretat social personal laboral,35251.62
