Unidad Organizativa,Denominación,Gr/SGr,Nivel Comp. Dest.,RELACIO,1 SOU BASE,2 COMPL. DESTI,COMPLEMENT ESPECIFIC MENSUAL,9 C. PERSONAL,109 ASSISTENCIA ORGANS COL·LEGIATS,56 PP EXTRA ,TOTAL MENSUAL,SOU BASE (per càlcul pagues extres),IMPORT PAGA EXTRAORDINARIA (Abonada en 2 mensualitats ESTIU / NADAL),PAGA PRODUCTIVITAT 25%,PAGA VALORACIO 25%,SOU ANUAL,% JORNADA
U031 - ÀREA DE COHESIÓ SOCIAL I SERVEIS A LES PERSONES,TÈCNIC AUXILIAR D'ESTUDIS.,C1,16,L,697.97,349.93,1673.46,,,,2721.36,,2721.36,688.1,,38787.13,100%
U032 - ÀMBIT DE POLÍTICA SOCIAL,AUX. ADMINISTRATIU SUBSTITUCIONS,C2,12,L,570.71,260.07,520.28,,,,1351.06,,1351.06,319.5,,19234.3,100%
U032 - ÀMBIT DE POLÍTICA SOCIAL,COORD. AMBIT POLITICA SOCIAL I CIUTADANIA,A2,28,L,936.31,832.4,1866.33,59.37,,,3694.41,,3694.41,933.04,,52654.82,100%
U032 - ÀMBIT DE POLÍTICA SOCIAL,COORD. PLANIF. ESTRATEGIC,A1,28,L,1103.24,832.4,1196.02,,,,3131.66,,3131.66,839.44,,44682.73,100%
U033 - SERVEIS SOCIALS,ADMINISTRATIU,C1,14,L,697.97,305.01,964.65,,,,1967.63,,1967.63,471.8,,28018.62,100%
U033 - SERVEIS SOCIALS,ADMINISTRATIU,C1,14,L,697.97,305.01,653.22,,,,1656.2,,1656.2,393.03,,23579.83,100%
U033 - SERVEIS SOCIALS,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,614.49,,,,1445.27,,1445.27,342.96,,20576.76,100%
U033 - SERVEIS SOCIALS,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,637.25,,,,1468.03,,1468.03,348.46,,20900.9,100%
U033 - SERVEIS SOCIALS,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,714.14,17.46,,,1562.38,,1562.38,395.01,,22268.26,100%
U033 - SERVEIS SOCIALS,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,670.52,,,,1501.3,,1501.3,385.47,,21403.73,100%
U033 - SERVEIS SOCIALS,AUX.ADMINISTRATIU,C2,12,L,570.71,260.07,636.53,,,,1467.31,,1467.31,341.23,,20883.6,100%
U033 - SERVEIS SOCIALS,AUX.ADMINISTRATIU,C2,12,L,428.03,195.05,638.98,,,,1262.06,,1262.06,302.51,,17971.36,75%
U033 - SERVEIS SOCIALS,AUXILIAR ADMINISTRATIU REFORÇ,C2,12,L,570.71,260.07,520.28,,,,1351.06,,1351.06,319.5,,19234.3,100%
U033 - SERVEIS SOCIALS,CAP SERVEI ATENCIÓ PRIMÀRIA,A2,16,L,936.31,349.93,1559.06,,,,2845.3,,2845.3,747.64,,40581.82,100%
U033 - SERVEIS SOCIALS,EDUCADOR,A2,16,L,936.31,349.93,860.49,,,,2146.73,,2146.73,509.39,,30563.55,100%
U033 - SERVEIS SOCIALS,EDUCADOR SOCIAL,A2,16,L,936.31,349.93,987.04,,,,2273.28,,2273.28,547.47,,32373.46,100%
U033 - SERVEIS SOCIALS,EDUCADOR SOCIAL,A2,16,L,936.31,349.93,987.04,,,,2273.28,,2273.28,547.47,,32373.46,100%
U033 - SERVEIS SOCIALS,EDUCADOR SOCIAL,A2,16,L,936.31,349.93,998.01,,,,2284.25,,2284.25,552.86,,32532.36,100%
U033 - SERVEIS SOCIALS,INF. SERV. ATENCIO PRIMARIA,C1,15,L,174.49,81.86,196.75,,,,453.1,,453.1,120.86,,6464.26,25%
U033 - SERVEIS SOCIALS,INF. SERV. ATENCIO PRIMARIA,C1,15,L,174.49,81.86,199.25,,,,455.6,,455.6,114.68,,6493.11,25%
U033 - SERVEIS SOCIALS,SUPERV. TREB. FAMILIAR,C1,16,L,697.97,349.93,813.48,,,,1861.38,,1861.38,496.13,,26555.42,100%
U033 - SERVEIS SOCIALS,TREB. FAMILIAR,C2,14,L,570.71,305.01,736.91,,,,1612.63,,1612.63,386.73,,22963.51,100%
U033 - SERVEIS SOCIALS,TREB. FAMILIAR,C2,14,L,570.71,305.01,747.76,,,,1623.48,,1623.48,405.47,,23134.15,100%
U033 - SERVEIS SOCIALS,TREB. FAMILIAR,C2,14,L,570.71,305.01,740.05,,,,1615.77,,1615.77,391.49,,23012.21,100%
U033 - SERVEIS SOCIALS,TREB. FAMILIAR,C2,14,L,570.71,305.01,749.63,,,,1625.35,,1625.35,409.95,,23164.85,100%
U033 - SERVEIS SOCIALS,TREB. FAMILIAR,C2,14,L,570.71,305.01,738.24,,,,1613.96,,1613.96,391.06,,22986.44,100%
U033 - SERVEIS SOCIALS,TREB. SOCIAL,A2,16,L,936.31,349.93,1000.96,,,,2287.2,,2287.2,571.29,,32592.05,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,957.09,,,,2243.33,,2243.33,572.57,,31979.13,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,974.65,,,,2260.89,,2260.89,568.71,,32221.23,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,794.08,,,,2080.32,,2080.32,493.65,,29618.16,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,1011.83,,,,2298.07,,2298.07,595.8,,32768.8,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,921.51,,,,2207.75,,2207.75,531.91,,31440.4,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,986.18,,,,2272.42,,2272.42,547.25,,32361.14,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,785.81,,,,2072.05,,2072.05,455.21,,29463.87,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,927.32,,,,2213.56,,2213.56,542.22,,31532.02,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,989.55,,,,2275.79,,2275.79,568.93,,32429.96,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,953.23,,,,2239.47,,2239.47,536.53,,31889.12,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,889.07,,,,2175.31,,2175.31,516.17,,30970.45,100%
U033 - SERVEIS SOCIALS,TREBALLADOR SOCIAL,A2,16,L,936.31,349.93,794.08,,,,2080.32,,2080.32,493.65,,29618.16,100%
U033 - SERVEIS SOCIALS,TREBALLADOR/A SOCIAL,A2,16,L,702.23,262.45,929.2,,,,1893.88,,1893.88,341.41,,26855.79,75%
U035 - SALUT PÚBLICA,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,571.43,,,,1402.21,,1402.21,345.31,,19976.31,100%
U035 - SALUT PÚBLICA,CAP SALUT PUBLICA,A1,20,L,1103.24,439.7,1846.89,80.01,,,3469.84,,3469.84,700.47,,49278.18,100%
U035 - SALUT PÚBLICA,TEC. MIG SALUT PUBLICA,A2,16,L,936.31,349.93,749.88,,,,2036.12,,2036.12,492.19,,28997.91,100%
U035 - SALUT PÚBLICA,TEC. MIG SALUT PUBLICA,A2,16,L,668.81,249.95,685.57,,,,1604.33,,1604.33,415.21,,22875.88,71.43%
U035 - SALUT PÚBLICA,TÈCNIC SALUT PÚBLICA,A2,16,L,936.31,349.93,948.77,,,,2235.01,,2235.01,538.38,,31828.48,100%
U035 - SALUT PÚBLICA,VETERINARI,A1,22,L,1103.24,509.84,978.86,,,,2591.94,,2591.94,705.61,,36992.83,100%
U036 - SERVEI D'EDUCACIÓ,ADMINISTRATIU,C1,14,L,697.97,305.01,776.88,,,,1779.86,,1779.86,464.7,,25382.69,100%
U036 - SERVEI D'EDUCACIÓ,ADMINISTRATIU,C1,16,L,697.97,349.93,881.62,,,,1929.52,,1929.52,482.04,,27495.31,100%
U036 - SERVEI D'EDUCACIÓ,AUX. ADMINISTRATIU ,C2,12,L,570.71,260.07,601.11,,,,1431.89,,1431.89,352.94,,20399.44,100%
U036 - SERVEI D'EDUCACIÓ,CAP EDUCACIO,A1,25,L,275.81,154.87,286.38,,,,717.06,,717.06,190.28,,10229.05,25%
,PEO PALETA PROGRAMA MIXT PO,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,1026.75,,,,1785.42,,1785.42,432.79,,25428.61,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,1072.18,,,,1830.85,,1830.85,440.49,,26072.34,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,599.17,,,,1357.84,,1357.84,415.43,,19425.19,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,1097.66,,,,1856.33,,1856.33,450.61,,26439.3,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,1056.84,,,,1815.51,,1815.51,436.86,,25854.01,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,1054.64,,,,1813.31,,1813.31,436.33,,25822.63,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,1081.23,4.43,,,1844.33,,1844.33,455.84,,26276.46,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,1082.6,,,,1841.27,,1841.27,458.19,,26236.01,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE,AP,11,L,521.05,237.62,998.48,,,,1757.15,,1757.15,416.97,,25017.02,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE ,AP,11,L,130.26,59.41,271.43,1.11,,,462.21,,462.21,114.99,,6585.89,25%
U036 - SERVEI D'EDUCACIÓ,CONSERGE ,AP,11,L,390.79,178.22,657.44,,,,1226.44,,1226.44,227.71,,17397.85,75%
U036 - SERVEI D'EDUCACIÓ,CONSERGE ,AP,11,L,521.05,237.62,1020.37,,,,1779.04,,1779.04,357.28,,25263.84,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE ,AP,11,L,521.05,237.62,911.07,,,,1669.74,,1669.74,405.11,,23781.5,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE ,AP,11,L,521.05,237.62,1077.99,35.4,,,1872.06,,1872.06,467.45,,26676.22,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE ,AP,11,L,521.05,237.62,1037.82,,,,1796.49,,1796.49,403.39,,25554.3,100%
U036 - SERVEI D'EDUCACIÓ,CONSERGE ESCOLES SUBSTITUCIONS AP-11-22,AP,11,L,521.05,237.62,876.58,,,,1635.25,,1635.25,303.61,,23197.14,100%
U036 - SERVEI D'EDUCACIÓ,OFICIAL JARDINER,C2,12,L,570.71,260.07,676.42,,,,1507.2,,1507.2,381.89,,21482.66,100%
U036 - SERVEI D'EDUCACIÓ,TEC. MIG EDUCACIO,A2,20,L,936.31,439.7,848.23,,,,2224.24,,2224.24,498.7,,31638.06,100%
U036 - SERVEI D'EDUCACIÓ,TEC. MIG EDUCACIO,A2,20,L,936.31,439.7,1041.7,,,,2417.71,,2417.71,630.07,,34477.96,100%
U036 - SERVEI D'EDUCACIÓ,TEC. MIG EDUCACIO,A2,20,L,936.31,439.7,987.79,,,,2363.8,,2363.8,588.7,,33681.86,100%
U036 - SERVEI D'EDUCACIÓ,TEC. MIG EDUCACIO,A2,20,L,936.31,439.7,1345.47,,,,2721.48,,2721.48,593.76,,38694.46,100%
U036 - SERVEI D'EDUCACIÓ,TEC. MIG EDUCACIO,A2,20,L,936.31,439.7,1259.1,,,,2635.11,,2635.11,623.15,,37514.67,100%
U036 - SERVEI D'EDUCACIÓ,TÈCNIC ENSENYAMENT,A2,20,L,936.31,439.7,1029.24,,,,2405.25,,2405.25,598.94,,34272.51,100%
U037 - ESCOLES BRESSOLS,AUXILIAR TÈCNIC ESCOLA BRESSOL,C2,14,L,570.71,305.01,837.6,,,,1713.32,,1713.32,417.66,,24404.12,100%
U037 - ESCOLES BRESSOLS,CUINERA E. BRESSOL,C2,12,L,570.71,260.07,630.19,,,,1460.97,,1460.97,387.12,,20840.68,100%
U037 - ESCOLES BRESSOLS,DIR. ESCOLA BRESSOL,A2,26,L,936.31,698.2,1065.43,,,,2699.94,,2699.94,648.73,,38447.93,100%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,697.97,305.01,773.91,,,,1776.89,,1776.89,488.2,,25364.65,100%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,697.97,305.01,771.78,,,,1774.76,,1774.76,481.64,,25328.34,100%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,697.97,305.01,773.91,,,,1776.89,,1776.89,488.2,,25364.65,100%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,697.97,305.01,587.04,,,,1590.02,,1590.02,377.3,,22637.58,100%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,697.97,305.01,755.97,,,,1758.95,,1758.95,453.65,,25078.95,100%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,697.97,305.01,753.48,,,,1756.46,,1756.46,424.9,,25015.34,100%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,623.57,272.5,542.13,,,,1438.2,,1438.2,341.29,,20476.03,89.34%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,697.97,305.01,704.18,,,,1707.16,,1707.16,411.13,,24311.37,100%
U037 - ESCOLES BRESSOLS,EDUCADOR E. BRESSOL,C1,14,L,697.97,305.01,738.86,,,,1741.84,,1741.84,419.35,,24805.15,100%
U037 - ESCOLES BRESSOLS,EDUCADORA E. BRESSOL,C1,14,L,697.97,305.01,595.36,,,,1598.34,,1598.34,379.27,,22755.99,100%
U037 - ESCOLES BRESSOLS,EDUCADORA E.BRESSOL,C1,14,L,697.97,305.01,666.67,,,,1669.65,,1669.65,402.24,,23777.37,100%
U037 - ESCOLES BRESSOLS,EDUCADORA INFANTIL SUBS C1 CD14 VAL25,C1,14,L,697.97,305.01,582.09,,,,1585.07,,1585.07,374.45,,22565.43,100%
U037 - ESCOLES BRESSOLS,NETEJADOR/A,AP,11,L,521.05,237.62,663.08,,,,1421.75,,1421.75,407.02,,20311.55,100%
U037 - ESCOLES BRESSOLS,NETEJADOR/A,AP,11,L,521.05,237.62,594.93,,,,1353.6,,1353.6,324.21,,19274.6,100%
U037 - ESCOLES BRESSOLS,NETEJADOR/A,AP,11,L,521.05,237.62,612.24,,,,1370.91,,1370.91,358.7,,19551.49,100%
U037 - ESCOLES BRESSOLS,TÈCNIC AUX ESCOLES BRESSOL,C1,14,L,697.97,305.01,774.73,,,,1777.71,,1777.71,488.38,,25376.38,100%
U037 - ESCOLES BRESSOLS,VETLLADORA ESCOLA BRESSOL,C2,12,L,570.71,260.07,473.97,,,,1304.75,,1304.75,319.5,,18586,100%
U037 - ESCOLES BRESSOLS,VETLLADORA ESCOLA BRESSOL,C2,12,L,570.71,260.07,726.19,,,,1556.97,,1556.97,341.01,,22138.63,100%
U037 - ESCOLES BRESSOLS,VETLLADORA ESCOLA BRESSOL,C2,12,L,570.71,260.07,610.85,,,,1441.63,,1441.63,309.59,,20492.41,100%
U037 - ESCOLES BRESSOLS,VETLLADORA ESCOLA BRESSOL SUBSTITUCIONS,C2,12,L,570.71,260.07,473.96,,,,1304.74,,1304.74,319.5,,18585.86,100%
U037 - ESCOLES BRESSOLS,VETLLADORA REFORÇ,C2,12,L,304.36,138.7,252.77,,,,695.82,,695.82,170.39,,9911.91,53.33%
U038 - ESCOLA D'ART,ADMINISTRATIU,C1,14,L,697.97,305.01,597.42,,,,1600.4,,1600.4,374.45,,22780.05,100%
U038 - ESCOLA D'ART,ADMINISTRATIU,C1,14,L,697.97,305.01,759.01,,,,1761.99,,1761.99,454.44,,25122.3,100%
U038 - ESCOLA D'ART,DIRECTOR ESCOLA ART ,A1,24,L,1103.24,582.92,1198.06,,,,2884.22,,2884.22,573.53,,40952.61,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A1,20,L,1103.24,439.7,783.18,,,,2326.12,,2326.12,612.33,,33177.95,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,805.23,300.94,543.64,,,,1649.81,,1649.81,391.48,,23488.78,86%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A1,20,L,972.06,387.42,638.49,,,,1997.97,,1997.97,482.93,,28454.56,88.11%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,936.31,349.93,873.74,11.37,,,2171.35,,2171.35,571.63,,30970.52,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A1,20,L,1103.24,439.7,881.73,,,,2424.67,,2424.67,645.8,,34591.14,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,855.97,319.91,711.86,,,,1887.74,,1887.74,470.01,,26898.41,91.42%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,936.31,349.93,830.6,,,,2116.84,,2116.84,558.69,,30194.49,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A1,20,L,1103.24,439.7,840.89,,,,2383.83,,2383.83,613.71,,33987.33,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,802.23,299.82,541.62,,,,1643.67,,1643.67,390.02,,23401.38,85.68%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,936.31,349.93,784.68,,,,2070.92,,2070.92,507.55,,29500.5,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,936.31,349.93,742.43,,,,2028.67,,2028.67,481.37,,28882.75,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A1,20,L,1103.24,439.7,829.81,,,,2372.75,,2372.75,595.49,,33814.04,100%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A1,16,L,888.44,354.09,713.47,,,,1956,,1956,488.44,,27872.47,80.53%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,553.08,206.7,372.73,,,,1132.51,,1132.51,268.89,,16124,59.07%
U038 - ESCOLA D'ART,PROF. ESCOLA ART,A2,16,L,936.31,349.93,816.6,,,,2102.84,,2102.84,531.2,,29970.93,100%
U038 - ESCOLA D'ART,PROFESSOR ART,A2,16,L,788.47,294.68,532.35,,,,1615.49,,1615.49,383.33,,23000.24,84.21%
U038 - ESCOLA D'ART,PROFESSOR ART,A2,16,L,936.31,349.93,632.17,,,,1918.41,,1918.41,455.21,,27312.95,100%
U038 - ESCOLA D'ART,PROFESSOR/A ANGLES A2-16,A2,16,L,246.25,92.03,166.24,,,,504.52,,504.52,119.72,,7183.05,26.3%
U039 - ESCOLA DE MÚSICA,ADMINISTRATIU,C1,14,L,697.97,305.01,731.33,,,,1734.31,,1734.31,409.45,,24689.73,100%
U039 - ESCOLA DE MÚSICA,CAP D'ESTUDIS ESC.MUSICA,A2,16,L,936.31,349.93,930.27,,,,2216.51,,2216.51,522.2,,31553.33,100%
U039 - ESCOLA DE MÚSICA,DIR. ESCOLA MUSICA,A2,16,L,936.31,349.93,1265.26,,,,2551.5,,2551.5,645.72,,36366.73,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA DE MÚSICA,A2,16,L,667.4,249.43,450.61,,,,1367.44,,1367.44,324.47,,19468.67,71.28%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,585.29,218.74,529.64,,,,1333.67,,1333.67,208.1,,18879.48,62.51%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,832.76,,,,2119,,2119,559.18,,30225.15,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,390.07,145.78,263.35,,,,799.2,,799.2,189.64,,11378.4,41.66%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,632.14,,,,1918.38,,1918.38,455.21,,27312.53,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,632.14,,,,1918.38,,1918.38,455.21,,27312.53,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,741.56,277.14,643.39,,,,1662.1,,1662.1,432.69,,23702.04,79.2%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,820.63,,,,2106.87,,2106.87,536.66,,30032.81,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,774.73,,,,2060.97,,2060.97,557.23,,29410.75,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,830.6,,,,2116.84,,2116.84,558.69,,30194.49,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,839.76,,,,2126,,2126,552.79,,30316.86,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,830.6,,,,2116.84,,2116.84,558.69,,30194.49,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,834.43,,,,2120.67,,2120.67,559.58,,30248.93,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,825.83,,,,2112.07,,2112.07,549.51,,30118.46,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,813.09,303.88,548.95,,,,1665.92,,1665.92,395.3,,23718.2,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,827.77,,,,2114.01,,2114.01,549.96,,30146.09,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,812.61,,,,2098.85,,2098.85,522.2,,29906.09,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,830.6,,,,2116.84,,2116.84,558.69,,30194.45,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,334.36,124.96,225.72,,,,685.04,,685.04,162.56,,9753.1,35.71%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,936.31,349.93,699.66,,,,1985.9,,1985.9,479.29,,28281.85,100%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,390.07,145.78,304.21,,,,840.06,,840.06,206.08,,11966.9,41.66%
U039 - ESCOLA DE MÚSICA,PROF. ESCOLA MUSICA,A2,16,L,501.58,187.46,387.05,,,,1076.09,,1076.09,259.64,,15324.93,53.57%
U040 - ESPORTS,CAP ESPORTS I JOVENTUT,A1,22,L,1103.24,509.84,1165.21,,,,2778.29,,2778.29,729.73,,39625.84,100%
U040 - ESPORTS,CONSERGE ,AP,11,L,521.05,237.62,1003.55,,,,1762.22,,1762.22,430.31,,25101.33,100%
U040 - ESPORTS,TEC. ESPORTS,C1,16,L,697.97,349.93,1069.43,,,,2117.33,,2117.33,508.46,,30151.11,100%
U040 - ESPORTS,TEC. ESPORTS,C1,16,L,697.97,349.93,1339.92,,,,2387.82,,2387.82,614.97,,34044.49,100%
U040 - ESPORTS,TEC. ESPORTS,C1,16,L,697.97,349.93,1313.73,,,,2361.63,,2361.63,596.68,,33659.46,100%
U041 - CULTURA,ADMINISTRATIU ,C1,14,L,697.97,305.01,805.4,,,,1808.38,,1808.38,441.21,,25758.5,100%
U041 - CULTURA,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,550.71,,,,1381.49,,1381.49,327.8,,19668.72,100%
U041 - CULTURA,AUX. ADMINISTRATIU,C2,13,L,570.71,282.53,674.22,33.38,,,1560.83,,1560.83,416.78,,22268.46,100%
U041 - CULTURA,CAP CULTURA I COOPERACIÓ,A1,22,L,1103.24,509.84,1300.01,,,,2913.09,,2913.09,741.56,,41524.78,100%
U041 - CULTURA,CONSERGE,AP,11,L,521.05,237.62,873.34,,,,1632.01,,1632.01,393.31,,23241.45,100%
U041 - CULTURA,CONSERGE,AP,11,L,521.05,237.62,872.34,,,,1631.01,,1631.01,390.04,,23224.25,100%
U041 - CULTURA,GESTOR CULTURAL,A2,16,L,936.31,349.93,1678.27,,,,2964.51,,2964.51,767.9,,42271.08,100%
U041 - CULTURA,GESTOR CULTURAL,A2,16,L,936.31,349.93,1157.3,,,,2443.54,,2443.54,579.84,,34789.35,100%
U041 - CULTURA,"OFICIAL MANTENIMENT ""LA SALA""",C2,12,L,570.71,260.07,1148.83,,,,1979.61,,1979.61,502.08,,28216.57,100%
U041 - CULTURA,TEC.AUX. BIBLIOTECA,C1,14,L,697.97,305.01,751.51,,,,1754.49,,1754.49,452.64,,25015.54,100%
U041 - CULTURA,TÈCNIC AUXILIAR,C1,16,L,697.97,349.93,1213.79,,,,2261.69,,2261.69,542.73,,32206.35,100%
U041 - CULTURA,TÈCNIC CULTURA I COOPERACIÓ,A2,22,L,936.31,509.84,1331.31,,,,2777.46,,2777.46,683.22,,39567.64,100%
U041 - CULTURA,TÈCNIC MUSEU,A1,20,L,1103.24,439.7,1264,,,,2806.94,,2806.94,686.19,,39983.28,100%
"U042 - ÀREA DE PLANIFICACIÓ, ECOLOGIA URBANA I SEGURETAT",ADMINISTRATIU,C1,14,L,697.97,305.01,1369.67,,,,2372.65,,2372.65,569.06,,33786.21,100%
"U042 - ÀREA DE PLANIFICACIÓ, ECOLOGIA URBANA I SEGURETAT",AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,589.27,,,,1420.05,,1420.05,341.01,,20221.75,100%
"U042 - ÀREA DE PLANIFICACIÓ, ECOLOGIA URBANA I SEGURETAT",AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,588.52,,,,1419.3,,1419.3,340.85,,20211.04,100%
"U042 - ÀREA DE PLANIFICACIÓ, ECOLOGIA URBANA I SEGURETAT",AUXILIAR TÈCNIC,C2,12,L,570.71,260.07,589.26,,,,1420.04,,1420.04,341.01,,20221.61,100%
"U042 - ÀREA DE PLANIFICACIÓ, ECOLOGIA URBANA I SEGURETAT",CONSERGE,AP,11,L,521.05,237.62,855.47,,,,1614.14,,1614.14,362.09,,22960.03,100%
"U042 - ÀREA DE PLANIFICACIÓ, ECOLOGIA URBANA I SEGURETAT",CONSERGE,AP,11,L,521.05,237.62,706.95,,,,1465.62,,1465.62,350.81,,20869.51,100%
U043 - PLANEJAMENT,DELINEANT,C1,16,L,697.97,349.93,887.44,,,,1935.34,,1935.34,489.48,,27584.23,100%
U043 - PLANEJAMENT,DELINEANT,C1,16,L,697.97,349.93,876.67,,,,1924.57,,1924.57,468.78,,27412.7,100%
U043 - PLANEJAMENT,DELINEANT,C1,16,L,697.97,349.93,814.32,,,,1862.22,,1862.22,447.94,,26519.08,100%
U043 - PLANEJAMENT,DELINEANT,C1,16,L,697.97,349.93,862.42,,,,1910.32,,1910.32,465.41,,27209.82,100%
U044 - LLICÈNCIES,ADMINISTRATIU,C1,14,L,697.97,305.01,782.58,,,,1785.56,,1785.56,478.14,,25476.02,100%
U044 - LLICÈNCIES,ADMINISTRATIU,C1,14,L,697.97,305.01,731.45,,,,1734.43,,1734.43,435.84,,24717.86,100%
