Àrea,Orgànic,Actuació,Servei,% d'execució,Acció ,Una ciutat oberta al món,Governar amb la gent,Igualtat i defensa dels drets socials,Convivència i civisme,Una ciutat educadora,Una ciutat creativa,Espais i serveis de qualitat,Compromís ambiental,Una ciutat econòmicament competitiva,Transparència i eficiència,Cultura de pau,Roca Umbert,Pla de civisme i convivència,Programa global sobre habitatge,Potenciació de la formació professional,Transició energètica i canvi climàtic,C17,Circuit de Catalunya,Redefinició del model comercial,Societat del coneixement,Programa,Grau d'execució,Data actualització grau d'execució,Acció nova o de continuïtat,Any 2015,Any 2016,Any 2017,Any 2018,Any 2019,Barri
Serveis a la Persona,Educació,"Promoci&oacute; de la innovaci&oacute;, recerca educativa i universitat",Innovació i recerca,40%,"Avançar cap a la construcció d'un projecte de xarxa de centres de Granollers. Amb la voluntat d'innovar, de treballar plegats, de compartir coneixements i projectes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Pendent,Primeres accions,06/30/2017 01:51:49 PM,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,"Promoci&oacute; de la innovaci&oacute;, recerca educativa i universitat",Innovació i recerca,40%,"Recuperar la Zona Educativa de Granollers i impulsar una xarxa que aplegui tots els centres educatius, les institucions i entitats relacionades amb l'Educació de la ciutat. Proposar una taula de treball que impulsi la creació d'aquesta xarxa",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Ciutats educadores,Primeres accions,06/30/2017 01:50:26 PM,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,"Promoci&oacute; de la innovaci&oacute;, recerca educativa i universitat",Innovació i recerca,40%,"Crear un espai de recerca educativa –col·laboratori- amb els professionals de cada centre que vulguin innovar de manera col·laborativa. La ciutat com a espai laboratori d’estudis, i de propostes.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Ciutats educadores,Pendent,,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Educació,"Programes educatius d'educaci&oacute; postobligat&ograve;ria, ensenyaments art&iacute;stics i  educaci&oacute; no formal",Educació,54%,Potenciar des de l'Escola de Música els/les joves talents a través d'un programa d'acompanyament,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,"Programes educatius d'educaci&oacute; postobligat&ograve;ria, ensenyaments art&iacute;stics i  educaci&oacute; no formal",Educació,54%,Impulsar el foment de l'emprenedoria (entesa aquesta en el sentit més ampli -no només econòmic),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Activitats educatives,En execució,06/30/2017 01:55:27 PM,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,"Programes educatius d'educaci&oacute; postobligat&ograve;ria, ensenyaments art&iacute;stics i  educaci&oacute; no formal",Educació,54%,Reclamar l’ampliació de l’oferta de l’Escola Oficial d’Idiomes.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Activitats educatives,En execució,07/20/2016 12:22:21 PM,Nou,0,1,1,0,0,0
Serveis a la Persona,Educació,"Programes educatius d'educaci&oacute; postobligat&ograve;ria, ensenyaments art&iacute;stics i  educaci&oacute; no formal",Educació,54%,Continuar generant oferta de programes de formació inicial PFI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,07/20/2016 12:22:35 PM,Continuïtat,0,1,1,1,0,0
Serveis a la Persona,Educació,"Programes educatius d'educaci&oacute; postobligat&ograve;ria, ensenyaments art&iacute;stics i  educaci&oacute; no formal",Educació,54%,"Des de l'Escola de Música continuar amb el programa de difusió musical a través dels concerts, conferències i tallers que organitza la mateixa escola",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,07/04/2016 06:40:49 PM,Continuïtat,0,1,1,1,0,0
Serveis a la Persona,Educació,Plans d'Inf&agrave;ncia i adolesc&egrave;ncia,Infància i adolescència,42%,"Elaborar i implementar el 2n Pla d’Infància i Adolescència de Granollers, cercant com en el primer, la participació dels professionals implicats.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciutats educadores,Primeres accions,06/30/2017 01:26:34 PM,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,Implementar una senyalètica específica que ajudi a identificar els nostres centres educatius.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,0,1,0,0
Serveis a la Persona,Educació,"Programes educatius d'educaci&oacute; postobligat&ograve;ria, ensenyaments art&iacute;stics i  educaci&oacute; no formal",Educació,54%,Des de l'Escola de Música elaborar projectes educatius dirigits a les escoles de la ciutat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,07/04/2016 06:41:04 PM,Nou,0,1,1,1,0,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,Continuar treballant activament en el Comitè Executiu de la Associació Internacional de Ciutats Educadores i en la Comissió de seguiment de la RECE (xarxa estatal),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,07/04/2016 06:48:23 PM,Continuïtat,0,1,1,1,1,0
Serveis a la Persona,Educació,Plans d'Inf&agrave;ncia i adolesc&egrave;ncia,Infància i adolescència,42%,"Reforçar el paper participatiu dels infants de la ciutat en la concepció, disseny i desenvolupament dels espais públics",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,06/30/2017 02:22:53 PM,Continuïtat,0,1,1,0,0,0
Serveis a la Persona,Educació,Plans d'Inf&agrave;ncia i adolesc&egrave;ncia,Infància i adolescència,42%,Crear el Consell dels Adolescents,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,06/30/2017 01:27:56 PM,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,Planificar i desenvolupar els ensenyaments obligatoris,Cohesió social,43%,Ampliar l’oferta de Formació Professional d’acord a la demanda del teixit productiu per tal de completar totes les famílies professionals dels nostres centres.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Formació,Primeres accions,07/20/2016 12:23:00 PM,Continuïtat,0,1,1,1,1,0
Serveis a la Persona,Educació,Suport a l'&egrave;xit escolar,Educació,0%,Suport als programes de reforç per a estudiants,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,Suport a l'&egrave;xit escolar,Educació,0%,Impulsar programes d'acompanyament a l'escolaritat que ajudin als/les alumnes amb més dificultats a assolir l'èxit escolar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,Formalñitzar convenis amb empreses de Granollers i de l'entorn que vulguin donar suports als projectes educatius dels centres de la ciutat.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,0,1,0,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,"Potenciar el sentiment de pertinença a la ciutat de tots/es els/les professionals docents que treballen a ala ciutat, reconeixent la seva tasca.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,06/30/2017 02:50:57 PM,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,Construir itineraris de ciutat elaborats pels mateixos alumnes i que els permeti conèixer l'entorn més proper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,06/30/2017 02:54:36 PM,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,"Facilitar espais físics per a exposicions i espais en els mitjans (butlletí, ràdio...) per mostrar els projectes que es desenvolupen en els centres educatius de la ciutat.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,"Promoure i vetllar per l'accessibilitat dels equipaments educatius, així com dels espais públics on es realitzin activitats de caire educatiu",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,06/30/2017 03:07:57 PM,Continuïtat,0,1,1,1,1,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,"Aplicar els criteris d'impacte socioeductaiu en els projectes de les infraestructures, equipaments, obres públiques, projectes, ...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,06/30/2017 02:03:21 PM,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,Planificar i desenvolupar els ensenyaments obligatoris,Cohesió social,43%,Obrir a la ciutat una UTE (Unitat Terapèutica Educativa) depenent del centre d'Educació Especial Montserrat Montero per acollir i tractar els casos de trastorns mentals i conductuals greus dels alumnes d’educació obligatòria.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Educació especial,Pendent,,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,Aprofitar els centres educatius quan ja no hi ha activitat docent per obrir-los a la ciutat. Centres catalitzadors de les propostes que sorgeixin al seu entorn.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,06/30/2017 02:59:46 PM,Nou,0,1,1,1,0,0
Serveis a la Persona,Educació,Educaci&oacute; Infantil 0-3. Escoles bressol.,Educació,50%,Elaborar i posar en marxa el nou projecte pedagògic de les escoles bressol municipals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,06/30/2017 03:37:26 PM,Nou,0,0,1,1,0,0
Serveis a la Persona,Educació,Educaci&oacute; Infantil 0-3. Escoles bressol.,Educació,50%,Continuar reclamant a la Generalitat el finaçament just de les escoles bressol municipals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,07/20/2016 12:23:53 PM,Continuïtat,0,1,1,1,0,0
Serveis a la Persona,Educació,Planificar i desenvolupar els ensenyaments obligatoris,Cohesió social,43%,"Posada en marxa d'un tercer centre de Formació Professional públic a la ciutat que pugui oferir cicles formatius de famílies i perfils professionals necessaris per als sectors productius del nostre entorn (indústries alimentàries, hostaleria, serveis",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Formació,Primeres accions,07/20/2016 12:23:31 PM,Nou,0,0,0,1,1,0
Serveis a la Persona,Educació,Planificar i desenvolupar els ensenyaments obligatoris,Cohesió social,43%,"Planificar i desenvolupar el mapa escolar  de la  ciutat aprovat pel Consell Escolar Municipal, vetllant pel manteniment de l’oferta suficient d’escola pública obligatòria i postobligatòria.",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Activitats educatives,En execució,06/30/2017 02:00:37 PM,Continuïtat,0,1,1,1,0,0
Serveis a la Persona,Educació,Planificar i desenvolupar els ensenyaments obligatoris,Cohesió social,43%,Transformació d'un centre públic de formació professional en centre integral (un centre de refèrència en les famílies professionals que ofereixen).,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Formació,En execució,07/20/2016 12:23:14 PM,Nou,0,1,1,1,1,0
Serveis a la Persona,Educació,Planificar i desenvolupar els ensenyaments obligatoris,Cohesió social,43%,"Col·laborar amb els centres educatius en el desenvolupament dels seus projectes, sobretot els públics, perquè l’assoliment de l’excel·lència i la igualtat siguin una realitat.",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Formació,En execució,07/04/2016 06:41:34 PM,Nou,0,1,1,1,1,0
Serveis a la Persona,Educació,Planificar i desenvolupar els ensenyaments obligatoris,Cohesió social,43%,Impulsar la creació d'Instituts-escola a la ciutat.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Formació,Primeres accions,06/30/2017 02:01:18 PM,Nou,0,0,1,1,1,0
Serveis a la Persona,Educació,"La ciutat subjecte educatiu. La ciutat que educa, la ciutat que apr&egrave;n.",Educació,30%,Reforçar i ampliar la tasca del Consell Escolar Municipal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,12/12/2016 11:17:58 AM,Nou,0,1,1,1,0,0
Serveis a la Persona,Esports,Manteniment instal&middot;lacions esportives,Equipaments,35%,Ampliar la zona esportiva del parc firal per a ús lliure i/o regulat de les instal·lacions.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Espais verds,Pendent,,Nou,0,0,1,1,0,0
Serveis a la Persona,Esports,Enfortiment xarxa associativa vinculada a l'esport,Esport,33%,Donar suport a la gestió de les associacions amb cursos de formació i l’assessorament des del Servei d’Esports.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suport a associacions esportives,Primeres accions,07/27/2017 01:07:11 PM,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Esports,Manteniment instal&middot;lacions esportives,Equipaments,35%,Ampliar i millorar les zones de vestidors i magatzems del camp de futbol de Ponent.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Equipaments municipals,Primeres accions,07/27/2017 11:37:27 AM,Nou,0,0,1,1,0,0
Serveis a la Persona,Esports,Construcci&oacute; de nous equipaments esportius,Equipaments,13%,"Impulsar la funcionalitat del palau d'esports i estudiar la possibilitat de cobrir les pistes d'handbol exteriors. Estudiar la possibilitat de construir una zona de fitness/salut, centre de recuperació. Instal·lar LED o vídeo marcadors.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Equipaments municipals,Pendent,,Nou,0,0,0,1,1,0
Serveis a la Persona,Esports,Construcci&oacute; de nous equipaments esportius,Equipaments,13%,"Analitzar la viabilitat de construir pistes d'esports de sorra (volei platja, handbol platja...)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Equipaments municipals,Pendent,,Nou,0,0,0,1,1,0
Serveis a la Persona,Esports,Construcci&oacute; de nous equipaments esportius,Equipaments,13%,Estudiar les necessitats de zones d’aigua de la ciutat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Equipaments municipals,Pendent,,Nou,0,0,0,1,1,0
Serveis a la Persona,Esports,Enfortiment xarxa associativa vinculada a l'esport,Esport,33%,Actualitzar l’enquesta d’hàbits esportius locals.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Indicadors, estudis i programa",Pendent,,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Esports,Enfortiment xarxa associativa vinculada a l'esport,Esport,33%,Promoure programes de formació per a les juntes esportives en funció de les necessitats que es vagin plantejant i expressant.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suport a associacions esportives,Primeres accions,07/27/2017 01:07:55 PM,Continuïtat,0,0,1,0,0,0
Serveis a la Persona,Esports,Enfortiment xarxa associativa vinculada a l'esport,Esport,33%,Continuar amb les ajudes econòmiques als nois i noies per facilitar la pràctica esportiva,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,07/05/2016 10:11:42 AM,Continuïtat,0,1,1,1,1,0
Serveis a la Persona,Esports,Manteniment instal&middot;lacions esportives,Equipaments,35%,Elaborar un projecte d'usos del Palau d'Esports per als propers 25 anys,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,07/27/2017 11:38:21 AM,Nou,0,1,1,1,0,0
Serveis a la Persona,Esports,Enfortiment xarxa associativa vinculada a l'esport,Esport,33%,Elaborar projectes que permetin la col·laboració i la interacció de les entitats,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suport a associacions esportives,Pendent,,Nou,0,0,1,1,0,0
Serveis a la Persona,Esports,Manteniment instal&middot;lacions esportives,Equipaments,35%,Continuar amb la instal·lació de plaques solars i mesures d’estalvi d’aigua i energia en les actuacions de remodelació de les instal·lacions esportives municipals.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Equipaments municipals,En execució,07/27/2017 12:52:23 PM,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Esports,"Atraure esdeveniments que reforcin la capitalitat esportiva de Granollers (p.ex. Mundial d'handbol femen&iacute;) i acompanyar i fer cr&eacute;ixer els existents (p.ex. Granollers Cup, la Mitja, etc)",Promoció de Ciutat,67%,Organitzar el Campionat d'Espanya d'atletisme cadet,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Executat,06/30/2017 02:22:22 PM,Nou,0,1,0,0,0,0
Serveis a la Persona,Esports,"Atraure esdeveniments que reforcin la capitalitat esportiva de Granollers (p.ex. Mundial d'handbol femen&iacute;) i acompanyar i fer cr&eacute;ixer els existents (p.ex. Granollers Cup, la Mitja, etc)",Promoció de Ciutat,67%,Treballar amb les entitats locals per aconseguir el reconeixement de Granollers com a Marca de Destinació de Turisme Esportiu (DTE).,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Esdeveniments esportius,Pendent,,Nou,0,0,0,1,0,0
Serveis a la Persona,Esports,"Atraure esdeveniments que reforcin la capitalitat esportiva de Granollers (p.ex. Mundial d'handbol femen&iacute;) i acompanyar i fer cr&eacute;ixer els existents (p.ex. Granollers Cup, la Mitja, etc)",Promoció de Ciutat,67%,Continuar treballant per la captació d'esdeveniments esportius. En aquest sentit es proposa la presentació de la candidatura per ser la seu del Campionat del Món d'handbol femení de 2021/2023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Executat,07/27/2017 11:39:07 AM,Continuïtat,0,1,1,1,1,0
Serveis a la Persona,Esports,Esport i formaci&oacute; esportiva,Esport,22%,Fer de “L’observatori de l’esport a Granollers” una eina de recerca de dades que ajudi a la gestió de les entitats i a determinar les millors polítiques esportives.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Indicadors, estudis i programa",Pendent,,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Esports,Esport i formaci&oacute; esportiva,Esport,22%,Impulsar la coordinació de l’equip de treball d’especialistes de medicina de l’esport del Centre de Medicina de l’Esport i l’Hospital de Granollers.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Formació,Primeres accions,07/27/2017 01:10:46 PM,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Esports,Esport i formaci&oacute; esportiva,Esport,22%,"Consolidar les accions formatives (el maig formatiu) per seguir acompanyant les entitats, els pares, les mares, els entrenadors, directius i tot l'espectre de persones vinculades a l'esport local, per tal de donar eines d'ajut al dia a dia",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Formació,Primeres accions,07/27/2017 01:09:43 PM,Continuïtat,0,0,1,0,0,0
Serveis a la Persona,Esports,Esport i empresa,Esport,67%,"Fer del projecte Amics de l’Esport, l'eina de referència pel mecenatge esportiu, per part d'empreses locals disposades a col·laborar amb els diferents programes d'esport per tothom a la ciutat.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Activitats d'adults,En execució,07/27/2017 01:12:44 PM,Continuïtat,0,0,1,1,0,0
Serveis a la Persona,Esports,Esport i lleure,Esport,17%,"Impulsar la pràctica esportiva fora de les instal·lacions esportives: espais urbans i naturals, com a zones de pràctica esportiva, de forma organitzada o informal.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comunicacio institucional,Primeres accions,07/05/2016 10:15:12 AM,Continuïtat,0,1,1,1,1,0
Serveis a la Persona,Esports,Esport i lleure,Esport,17%,Conjuntament amb altres àrees seguir editant guies de circuits naturals i urbans de Granollers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Continuïtat,0,1,1,0,0,0
Serveis a la Persona,Esports,Esport i salut,Esport,67%,Consolidar el programa AFIS pediàtric a les escoles de primària de Granollers,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Formació,En execució,07/05/2016 10:16:09 AM,Continuïtat,0,1,1,0,0,0
