ANY,ID,DATA,DIA,LLOC,INTERSECCIO AMB,NUM/PKM,DILIGÈNCIES,CLASSE,CAUSA,AMPLIACIÓ DE LA CAUSA,NOMBRE PERSONES ALCOHOL +,NOMBRE PERSONES ALCOHOL -,NEGATIVA A PROVA D'ALCHOLÈMIA,JUTJAT,DATA ENTREGA,OBSERVACIONS,TURISMES,CAMIONS,MOTOCICLETES,CICLOMOTORS,BICICLETES,FURGONETES,AUTOBUSOS,ALTRES,TOTAL VEHICLES,CONDUCTORS FERIT LLEUS,CONDUCTORS FERIT GREUS,CONDUCTORS MORTS,VIATGERS FERITS LLEUS,VIATGERS FERITS GREUS,VIATGERS MORTS,PEATONS FERITS LLEUS,PEATONS FERITS GREUS,PEATONS MORTS,VÍCTIMES
2010,2538,18/10/2010 02:20:00 PM,Dijous,MASNOU,,213,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,2,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2547,19/10/2010 01:55:00 PM,Divendres,ROGER DE FLOR,,51,NO,Sortida de via,Infracció,PAS DE VIANANTS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2010,2574,22/10/2010 03:55:00 PM,Dilluns,LLUIS COMPANYS,TRES TORRES,,NO,Col·lisió,,STOP,0,0,0,,,,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2
2010,2626,28/10/2010 08:20:00 PM,Diumenge,GIRONA,,290,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,1,0,,,DANYS PATRIMONI (SEMÀFOR),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,2645,30/10/2010 06:00:00 AM,Dimarts,JOANOT MARTORELL,,11,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,SENYALITZACIÓ INADEQUADA,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2010,2648,31/10/2010 03:30:00 AM,Diumenge,SANT JULIA,CAN BASSA,,SI,Sortida de via,Infracció,VELOCITAT INADEQUADA,1,0,0,INSTRUCCIÓ,,DANYS PATRIMONI (PLAÇA) + ALC +,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,2663,02/11/2010 03:20:00 PM,Dimarts,MASNOU,TORRE DE LES AIGUES (LA),,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,2681,04/11/2010 07:25:00 AM,Dijous,M.DEU MONTSERRAT,CAMP DE LES MORERES,,NO,Col·lisió,Infracció,GIR PROHIBIT,0,2,0,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,2697,05/11/2010 09:25:00 AM,Divendres,M.DEU MONTSERRAT,CAMP DE LES MORERES,,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2701,05/11/2010 11:55:00 AM,Divendres,SANT JULIA,,S/N,NO,Col·lisió,Infracció,GIR PROHIBIT,0,2,0,,,,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2711,06/11/2010 06:35:00 AM,Dissabte,CONCA DEL BESOS,SANT JULIA,,NO,Sortida de via,Infracció,VELOCITAT INADEQUADA,1,0,0,,,DANYS PATRIMONI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,2755,11/11/2010 07:42:00 AM,Dijous,1R MARQUES FRANQUESES,LLEDONER,S/N,NO,Col·lisió,Infracció,STOP,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2789,15/11/2010 12:33:00 PM,Dilluns,CALDES,,55,SI,Atropellament,Infracció,SEMAFOR,0,1,0,INSTRUCCIÓ 1,22/10/2010,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2010,2797,15/11/2010 06:55:00 PM,Dilluns,C-17,,S/N,NO,Col·lisió,Altra,ALTRES CAUSES,0,0,0,,,MANIOBRA ERRÒNEA,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1
2010,2807,16/11/2010 08:10:00 PM,Dimarts,MARIA PALAU,NARCIS MONTURIOL,,NO,Col·lisió,Infracció,GIR PROHIBIT,0,0,0,,,"VEHICLE SOSTRET, DILIGÈNCIES REC. 892247/2010",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2010,2810,17/11/2010 10:10:00 AM,Dimecres,LONDRES,,S/N,NO,Col·lisió,Infracció,STOP,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2824,18/11/2010 01:05:00 PM,Dijous,ROGER DE FLOR,,61,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1
2010,2827,18/11/2010 10:03:00 PM,Dijous,RONDA SUD,FRANCESC MACIA,,NO,Col·lisió,Infracció,SEMAFOR,0,0,0,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,2844,20/11/2010 12:30:00 PM,Dissabte,ENRIC PRAT DE LA RIBA,FRANCESC MACIA,,NO,Atropellament,Infracció,CREUAR INDEGUDAMENT,0,1,0,,,TRAVESSAR FORA PAS DE VIANANTS,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2010,2856,22/11/2010 12:45:00 PM,Dilluns,JOAN PRIM,FRANCESC RIBAS,,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2010,2876,24/11/2010 11:25:00 AM,Dimecres,ROGER DE FLOR,ISABEL DE VILLENA,,SI,Atropellament,Infracció,PAS DE VIANANTS,0,1,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2010,2885,25/11/2010 11:37:00 AM,Dijous,MASNOU,CAN REI,,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI (ARBRE9,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2903,28/11/2010 04:00:00 AM,Diumenge,JOAN VIDAL I JUMBERT,,34,SI,Col·lisió,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ 2,29/11/2010,ALC POSITIVA I MANCA PERMIS (V. ESTACIONAT)+DP,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,2909,28/11/2010 07:43:00 PM,Diumenge,GIRONA,,S/N,NO,Col·lisió,Infracció,GIR PROHIBIT,0,0,0,,,CONDUCTOR 1 MARXA DEL LLOC,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2927,30/11/2010 03:28:00 PM,Dimarts,MASNOU,,14,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,1
2010,2953,03/12/2010 02:40:00 PM,Divendres,RAFAEL CASANOVA,ALMOGAVERS,,NO,Atropellament,Distracció,MANCA D'ATENCIO,0,1,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2010,2962,04/12/2010 03:43:00 PM,Dissabte,RAMON LLULL,RAFAEL CASANOVA,,SI,Col·lisió,Infracció,SEMAFOR,0,1,0,INSTRUCCIÓ,,,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2
2010,2964,05/12/2010 09:45:00 AM,Diumenge,RAMON LLULL,RAFAEL CASANOVA,,NO,Atropellament,Infracció,ALTRES INFRACCIONS,0,0,0,,,BICICLETA I VIANANT,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2010,2973,07/12/2010 01:35:00 PM,Dimarts,JOSEP BARANGE,,S/N,NO,Col·lisió,Infracció,CIRC ZONA VIANANTS,0,0,0,,,DANYS PATRIMONI (FANAL),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,2984,08/12/2010 03:08:00 PM,Dimecres,RONDA SUD,PLA DE BAIX,,NO,Col·lisió,Infracció,GIR PROHIBIT,0,1,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2990,09/12/2010 11:20:00 AM,Dijous,JOSEP UMBERT,,72,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,2999,10/12/2010 03:20:00 PM,Divendres,EQUADOR,,6,NO,Atropellament,Infracció,CREUAR INDEGUDAMENT,0,0,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,3002,10/12/2010 08:37:00 PM,Divendres,LLUIS VIVES,,35,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,2,0,,,IMPLICAT VEHICLE POLICIAL MMEE,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2010,3004,11/12/2010 06:05:00 AM,Dissabte,TRES TORRES,,26,NO,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,1,0,,,DANYS PATRIMONI (ARBRE),3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2010,3048,15/12/2010 08:30:00 AM,Dimecres,MATAGALLS,,S/N,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2010,3068,17/12/2010 11:20:00 AM,Divendres,FRANCESC MACIA,SANTIAGO RAMON I CAJAL,,NO,Atropellament,Infracció,SEMAFOR,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2010,3077,17/12/2010 09:40:00 PM,Divendres,GIRONA,,90,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,2,0,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
2010,3086,20/12/2010 05:35:00 AM,Dilluns,FRANCESC RIBAS,,33,NO,Sortida de via,Distracció,MANCA D'ATENCIO,0,1,0,,,DANYS PATRIMONI (BLOCS DE FORMIGÓ),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,3092,20/12/2010 02:58:00 PM,Dilluns,RIBERA,,S/N,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,2
2010,3094,20/12/2010 02:55:00 PM,Dilluns,GIRONA,,301,NO,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,1,0,,,VEHICLES ESTACIONATS,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2010,3097,20/12/2010 01:30:00 PM,Dilluns,SANT JOSEP CALASSANÇ,MURILLO,,SI,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,T32 MANCA PERMÍS DE CONDUCCIÓ,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,3105,22/12/2010 12:40:00 PM,Dimecres,ENRIC PRAT DE LA RIBA,,S/N,NO,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,1,0,,,DANYS PATRIMONI (PORTA PARQUING TALLER VOLVO),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,3155,29/12/2010 03:05:00 PM,Dimecres,RONDA SUD,LLUIS COMPANYS,,NO,Col·lisió,Infracció,INV CARRIL CONTRARI,0,0,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,6,02/01/2011 02:55:00 PM,Diumenge,CORRO,,194,SI,Col·lisió,Infracció,MARXA ENRERA,1,0,0,INSTRUCCIÓ,,"T32, ALCOHOLÈMIA POSITIVA, VEHICLE ESTACIONAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,40,06/01/2011 09:15:00 PM,Dijous,ENRIC PRAT DE LA RIBA,,S/N,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI (FANAL),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,66,10/01/2011 06:45:00 PM,Dilluns,SANT ESTEVE,,61,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,3
2011,77,11/01/2011 07:25:00 PM,Dimarts,GIRONA,BRUNIQUER,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,85,10/01/2011 10:00:00 AM,Dilluns,CONCA DEL BESOS,SABADELL,,NO,Sortida de via,Infracció,ALTRES INFRACCIONS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,95,13/01/2011 01:57:00 PM,Dijous,GIRONA,,21,SI,Col·lisió,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ,,ALCOHOLÈMIA POSITIVA+DANYS,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2011,99,13/01/2011 08:40:00 PM,Dimecres,ESTACIO DEL NORD,MARIA PALAU,,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,IMPLICAT VEHICLE POLICIAL (MMEE),1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,126,16/01/2011 08:40:00 PM,Diumenge,RAMON LLULL,CORRO,,SI,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,0,1,INSTRUCCIÓ,,NEGATIVA ALCOHOLÈMIA,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2
2011,142,18/01/2011 01:00:00 PM,Dimarts,RONDA SUD,,"17,300",NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,3,0,,,DANYS PATRIMONI (SENYAL DE TRÀNSIT),3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1
2011,143,18/01/2011 03:05:00 PM,Dimarts,TETUAN,PINOS,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,VEHICLE ESTACIONAT,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1
2011,145,18/01/2011 07:55:00 PM,Dimarts,PUIGGRACIOS,,8,NO,Atropellament,Infracció,ALTRES INFRACCIONS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,149,19/01/2011 04:29:00 PM,Dimecres,SANT JOSEP CALASSANÇ,,15,NO,Caiguda,Altra,ALTRES CAUSES,0,1,0,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2011,173,22/01/2011 08:53:00 PM,Dissabte,EQUADOR,JOSEP UMBERT,,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,ATROPELLAMENT,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,179,23/01/2011 09:50:00 PM,Diumenge,GIRONA,,1,SI,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,1,INSTRUCCIÓ,,NEGATIVA SOTMETRE'S PROVA ALCOHOLÈMIA,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2011,185,24/01/2011 02:48:00 PM,Dilluns,SANT PLACID,RIPOLLES,,SI,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,INSTRUCCIÓ 3,27/01/2011,MANCA PERMÍS DE CONDUCCIÓ,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2011,187,24/01/2011 06:40:00 PM,Dilluns,SANT JULIA,,84,SI,Col·lisió,Infracció,MARXA ENRERA,0,0,0,INSTRUCCIÓ 4,04/02/2011,,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2011,195,26/01/2011 07:45:00 PM,Dimecres,JORDI CAMP,VIC,,SI,Col·lisió,Infracció,AVANÇAMENT INDEGUT,0,2,0,INSTRUCCIÓ 2,16/02/2011,ACCIDENT AMB RESULTAT DE MORT,1,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1
2011,204,28/01/2011 02:10:00 PM,Divendres,JORDI CAMP,,37,NO,Col·lisió,Infracció,AVANÇAMENT INDEGUT,0,0,0,,,UN VEHICLE ESTACIONAT,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1
2011,212,26/01/2011 04:15:00 PM,Dimecres,PRINCESA,JOAN PERE FONTANELLA,,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,EL CONDUCTOR FUIG DEL LLOC I NO POT IDENTIFICAR,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,224,31/01/2011 01:58:00 PM,Dilluns,BRASIL,CINGLES DE BERTI,,SI,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,INSTRUCCIÓ 4,04/02/2011,ATROPELLAMENT,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2011,246,02/02/2011 04:30:00 PM,Dimecres,VALENCIA,,2,SI,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,INSTRUCCIÓ 4,04/02/2011,ATROPELLAMENT,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2011,248,02/02/2011 06:05:00 PM,Dimecres,FERNAO MAGALLANES,ARAGO,,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,249,02/02/2011 07:40:00 PM,Dimecres,CONCA DEL BESOS,ARENYS,,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,ATROPELLAMENT,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,268,05/02/2011 02:15:00 PM,Dissabte,ARAGO,SANT MIQUEL,,NO,Col·lisió,Infracció,STOP,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,275,31/01/2011 08:00:00 PM,Dilluns,ROGER DE FLOR,ROGER DE LLURIA,,SI,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,1,INSTRUCCIÓ 4,05/02/2011,DIL. INFORMATIVES (FUGIDA + SUSP. TEMPORAL),2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,278,06/02/2011 02:45:00 PM,Diumenge,PRINCESA,ENRIC PRAT DE LA RIBA,,SI,Col·lisió,Infracció,DISTANCIA SEGURETAT,1,0,0,INSTRUCCIÓ 4,08/02/2011,ACCIDENT + ALCOHOLÈMIA POSITIVA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,322,12/02/2011 09:35:00 PM,Dissabte,MUNTANYA,,S/N,NO,Sortida de via,Infracció,VELOCITAT INADEQUADA,0,1,0,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2
2011,333,14/02/2011 08:43:00 PM,Dilluns,FRANCESC MACIA,MARIE CURIE,,SI,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,0,0,INSTRUCCIÓ,,,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2011,344,16/02/2011 04:20:00 PM,Dimecres,SANT JULIA,CONCA DEL BESOS,,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,354,17/02/2011 04:30:00 PM,Dijous,LLUIS COMPANYS,ENRIC PRAT DE LA RIBA,,NO,Col·lisió,Infracció,GIR PROHIBIT,0,0,0,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,360,17/02/2011 05:55:00 PM,Dijous,RONDA SUD,LLUIS COMPANYS,,NO,Col·lisió,Infracció,VELOCITAT INADEQUADA,1,0,0,,,DANYS PATRIMONI (FANAL) I ALC. + ADMINISTRATIVA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,366,17/02/2011 07:15:00 PM,Dijous,JOSEP TORRAS I BAGES,CONSTITUCIO,,SI,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,INSTRUCCIÓ 3,25/02/2011,,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2011,375,19/02/2011 06:53:00 PM,Dissabte,PLA DEL RAMASSAR,,,NO,Col·lisió,Infracció,ALTRES INFRACCIONS,0,0,0,,,,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
2011,400,22/02/2011 04:10:00 PM,Dimarts,RONDA SUD,ESTEVE TERRADES,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,431,25/02/2011 08:40:00 PM,Divendres,FOMENT,SANT ESTEVE,,NO,Col·lisió,Infracció,ALTRES INFRACCIONS,0,0,0,,,DANYS PATRIMONI (VEHICLE POLICIAL G08),2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,437,26/02/2011 06:45:00 AM,Dissabte,SANT JULIA,,S/N,NO,Col·lisió,Infracció,MARXA ENRERA,0,0,0,,,VEHICLE DE MMEE ESTACIONAT,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,467,02/03/2011 09:05:00 AM,Dimecres,PONENT,,2,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,INFRACCIÓ VIANANT,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,472,02/03/2011 12:15:00 PM,Dimecres,MASNOU,CAN BASSA,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,501,04/03/2011 10:30:00 PM,Divendres,HOSPITAL,GIRONA,,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,VEHICLE ESTACIONAT + DANYS PATRIMONI,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2011,520,07/03/2011 02:20:00 PM,Dilluns,RAFAEL CASANOVA,RAMON LLULL,,SI,Col·lisió,Infracció,ALTRES INFRACCIONS,0,0,0,INSTRUCCIO 4,30/03/2011,FRENADA BRUSCA+DISTANCIA SEGURETAT,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2011,532,08/03/2011 01:55:00 PM,Dimarts,RAMON BERENGUER III,ROSSELLO,,SI,Col·lisió,Infracció,STOP,0,0,0,INSTRUCCIÓ 2,17/03/2011,,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2011,552,10/03/2011 02:48:00 PM,Dijous,SERRAT I BONASTRE,LLEVANT,,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2
2011,554,10/03/2011 05:05:00 PM,Dijous,FLUVIAL,,S/N,NO,Sortida de via,Infracció,VELOCITAT INADEQUADA,0,1,0,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2011,566,11/03/2011 09:30:00 PM,Divendres,LLIÇA,CALDES,,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,567,12/07/2011 06:15:00 AM,Dissabte,CAN BASSA,,,SI,Sortida de via,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ 1,14/03/2011,DANYS PATRIMONI (SENYAL TRÀNSIT) -  ALCOHOLÈMIA +,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,593,15/03/2011 07:45:00 AM,Dimarts,GIRONA,FRANCESC RIBAS,,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,597,15/03/2011 01:10:00 PM,Dimarts,ROGER DE FLOR,,75,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,608,16/03/2011 08:55:00 PM,Dimecres,SANT JULIA,,131-133,NO,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,0,0,,,DANYS PATRIMONI EMPRESA AV. SANT JULIÀ,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,610,17/03/2011 06:35:00 AM,Dijous,ESTEVE TERRADES,SERRAT I BONASTRE,,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,634,19/03/2011 06:15:00 PM,Dissabte,SERRAT I BONASTRE,,,SI,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,INSTRUCCIÓ,,,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,2
2011,637,20/03/2011 09:14:00 AM,Diumenge,MASNOU,,,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,2,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2
2011,657,23/03/2011 12:50:00 AM,Dimecres,BV-1432 GRANOLLERS-LLIÇA,,"0,5",SI,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,INSTRUCCIO,,,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2011,667,26/03/2011 02:30:00 AM,Dissabte,SANT JOSEP,ROGER DE FLOR,,NO,Sortida de via,Infracció,VELOCITAT INADEQUADA,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,694,26/03/2011 02:30:00 AM,Dissabte,SANT JOSEP,ROGER DE FLOR,,NO,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,1,0,,,DANYS PATRIMONI (SENYAL TRANSIT),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,698,26/03/2011 10:25:00 PM,Dimarts,SERRAT I BONASTRE,,,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,704,27/03/2011 04:05:00 AM,Dimecres,MATAGALLS,,S/N,NO,Col·lisió,Altra,ALTRES CAUSES,0,0,0,,,"VEHICLE ESCAPOLIT (8050FKP), VEHICLE ESTACIONAT",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,707,28/03/2011 07:30:00 AM,Dijous,PRINCESA,,63,NO,Atropellament,Infracció,ALTRES INFRACCIONS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,718,29/03/2011 03:50:00 PM,Divendres,TRES TORRES,,21,SI,Col·lisió,Infracció,GIR PROHIBIT,0,0,0,INSTRUCCIÓ,,"CONDUCTOR 5622GCK 0,23 MG/L",1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2011,728,30/03/2011 11:10:00 PM,Dissabte,SANT JULIA,ARQUIMEDES,,SI,Col·lisió,Infracció,ALTRES INFRACCIONS,0,0,0,,,ALCOHOLÈMIA ADMINISTRATIVA + PERMÍS MARROC,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
