ANY,IDENTIFICADOR,NOM,ADREÇA,BARRI,CODI CATEGORIA,CATEGORIA,GRUP,DATA LLICÈNCIA,LOCALITZACIÓ
2015,101806,Vallcorba,,,opti,òptica,Serveis tècnics i professionals,,"(41.60401, 2.288153)"
2015,102223,Deutsche Bank,,,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.605377, 2.287969)"
2015,102273,D'I Interiors,,,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.605855, 2.288066)"
2015,102224,Grog,,,cafe,cafeteria,"Lleure, cultura i esport",,"(41.605903, 2.288075)"
2015,101904,Clàssic Cafè,,,cafe,cafeteria,"Lleure, cultura i esport",,"(41.605821, 2.288766)"
2015,101907,Kiko,,,rest,restaurant,"Lleure, cultura i esport",,"(41.605594, 2.288735)"
2015,101811,Miró,,,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal",,"(41.605541, 2.28874)"
2015,101813,Bosch,,,maqui,maquinària,Serveis tècnics i professionals,,"(41.605192, 2.288515)"
2015,100814,Somnis,,,infant,infants roba i joguines,Roba i calçat,,"(41.607355, 2.288625)"
2015,102003,Bershka,,,moda,roba i complements,Roba i calçat,,"(41.607349, 2.288854)"
2015,102138,Carbó,,,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,,"(41.607246, 2.288604)"
2015,102004,Cottet,,,opti,òptica,Serveis tècnics i professionals,,"(41.607204, 2.288824)"
2015,102005,Viatges Tejedor,,,viat,agència de viatges,"Lleure, cultura i esport",,"(41.60714, 2.28882)"
2015,101068,Punt Roma,,,moda,roba i complements,Roba i calçat,,"(41.606614, 2.288469)"
2015,102158,CatalunyaCaixa,,,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.60655, 2.288446)"
2015,102111,Tabacs,,,estanc,estanc,"Lleure, cultura i esport",,"(41.606519, 2.288439)"
2015,102089,PERFUMERIA CAUSSA,,,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements",,"(41.606711, 2.28873)"
2015,100667,Vodafone,,,movi,telefonia,Serveis tècnics i professionals,,"(41.606511, 2.288678)"
2015,102997,FLECA P.BRETCHA S.L.,,,forn,forn de pa,Alimentació,,"(41.609041, 2.289835)"
2015,102845,Plastifot,,,arte,galeria d'art i quadres,"Decoració de la llar, mobiliari i regal",,"(41.609086, 2.287788)"
2015,104103,"ROIG*BARO,MANUEL",,,forn,forn de pa,Alimentació,,"(41.613361, 2.280882)"
2015,104104,C- H Locutori - Internet,,,locu,locutori,Serveis tècnics i professionals,,"(41.60036, 2.284135)"
2015,104151,AGENCIA CATALANA DE L'AIGUA,,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.568247, 2.271889)"
2015,104186,Clemente,,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.595673, 2.289909)"
2015,104189,Tabata,,,rest,restaurant,"Lleure, cultura i esport",,"(41.609443, 2.287895)"
2015,102049,Guarnicioneria Bultó,,,moda,roba i complements,Roba i calçat,,"(41.610363, 2.283318)"
2015,102038,Peluquería Javier,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.612904, 2.295067)"
2015,102035,Trent De Rentat Foment,,,rentat,autorentat,Serveis a vehicles,,"(41.603012, 2.289797)"
2015,102027,BAR LAS CUBANITAS,,,bar,bar,"Lleure, cultura i esport",,"(41.606065, 2.282714)"
2015,102023,Consum,,,ccom,supermercat,Alimentació,,"(41.601293, 2.287338)"
2015,101515,Art Mobel,,,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.612775, 2.287695)"
2015,100700,Sabadell Atlántico Empreses,,,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.60881, 2.290765)"
2015,102351,Restaurant Xinès,,,rest,restaurant,"Lleure, cultura i esport",,"(41.60909, 2.290775)"
2015,100702,BON BOCATA,,,bar,bar,"Lleure, cultura i esport",,"(41.609134, 2.290778)"
2015,102545,"ACTUAL GRANOLLERS, SLU",,,tronic,electrònica,Serveis tècnics i professionals,,"(41.613118, 2.278352)"
2015,105054,-,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.613272, 2.286467)"
2015,102629,"LAMA,TASHI",,,colma,queviures al detall,Alimentació,,"(41.605974, 2.283235)"
2015,103476,Autoescola Granollers,,,auto,autoescola,Serveis tècnics i professionals,,"(41.60601, 2.282936)"
2015,103092,Centre D'Estètica Monnalisa,,,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.606277, 2.282963)"
2015,103628,Envialia,,,corr,correu i missatgeria,Serveis tècnics i professionals,,"(41.606316, 2.281759)"
2015,103276,Òptica Anna Gibert,,,opti,òptica,Serveis tècnics i professionals,,"(41.605896, 2.282934)"
2015,103486,La Baguetina,,,rest,restaurant,"Lleure, cultura i esport",,"(41.606354, 2.282454)"
2015,102848,Clara Perruqueria,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.60492, 2.28204)"
2015,103142,Frank,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.603931, 2.28367)"
2015,102768,"PRAL DE CAS, SL",,,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.605772, 2.284089)"
2015,103349,Bar Safari,,,bar,bar,"Lleure, cultura i esport",,"(41.600012, 2.287839)"
2015,103113,Bar Extremadura,,,bar,bar,"Lleure, cultura i esport",,"(41.599275, 2.288955)"
2015,102818,Bar Restaurant Catalunya,,,bar,bar,"Lleure, cultura i esport",,"(41.602188, 2.290633)"
2015,103177,Forn de Pa Rius,,,forn,forn de pa,Alimentació,,"(41.60314, 2.29096)"
2015,103381,-,,,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.607112, 2.288469)"
2015,103543,Bazar Oriente 2,,,basar,basar,"Decoració de la llar, mobiliari i regal",,"(41.603677, 2.288074)"
2015,103691,Ume Unió Musical,,,audiov,audio i video,Serveis tècnics i professionals,,"(41.603488, 2.287801)"
2015,102683,Santander Empresas,,,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.597661, 2.286349)"
2015,102551,ANNA SIERRA ROCA,,,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.609541, 2.288017)"
2015,102646,Recanvis Palet,,,tall,taller mecànic,Serveis a vehicles,,"(41.61346, 2.288663)"
2015,102904,Gestoria I Assessoria Del Vallès S. L.,,,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.611053, 2.290902)"
2015,101479,Bar Guillermo,,,bar,bar,"Lleure, cultura i esport",,"(41.600108, 2.289113)"
2015,101478,Automobils Fonseca,,,conc,cotxes i motos,Serveis a vehicles,,"(41.614191, 2.288841)"
2015,101472,Restaurant Le Vison,,,rest,restaurant,"Lleure, cultura i esport",,"(41.619282, 2.292269)"
2015,101470,Tapisseria Aguilar,,,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.611355, 2.288608)"
2015,101465,Pa Artesà,,,forn,forn de pa,Alimentació,,"(41.617619, 2.291762)"
2015,100001,COCUY  Y OVEJITA IBERICA,,,moda,roba i complements,Roba i calçat,,"(41.591342, 2.282243)"
2015,100615,L'Arbeca,,,rest,restaurant,"Lleure, cultura i esport",,"(41.596223, 2.285326)"
2015,101245,Buups!,,,vete,veterinaris,Serveis tècnics i professionals,,"(41.596364, 2.286551)"
2015,101993,Women'Secret,,,moda,roba i complements,Roba i calçat,,"(41.608582, 2.286844)"
2015,101985,Electrodomèstics Pascua,,,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal",,"(41.606533, 2.293075)"
2015,101973,Tabacs,,,estanc,estanc,"Lleure, cultura i esport",,"(41.605936, 2.292996)"
2015,101971,Aries,,,rapi,bar i menjar ràpid,"Lleure, cultura i esport",,"(41.606464, 2.290399)"
2015,101970,Assistència Sanitària Col·legial,,,dent,dentista,Serveis tècnics i professionals,,"(41.608977, 2.286135)"
2015,101967,Due Perruquers,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.608514, 2.28618)"
2015,101965,Kastelos Estilistes,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.606044, 2.285778)"
2015,101960,Jade,,,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",,"(41.607296, 2.286939)"
2015,101958,La Bolsera,,,basar,basar,"Decoració de la llar, mobiliari i regal",,"(41.607297, 2.287043)"
2015,101954,Perarnau,,,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",,"(41.606326, 2.290382)"
2015,101948,Posta 36,,,rest,restaurant,"Lleure, cultura i esport",,"(41.609956, 2.289431)"
2015,101943,Copi Parc 1,,,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,,"(41.60613, 2.290376)"
2015,101938,Mat-Lab,,,foto,fotografia,Serveis tècnics i professionals,,"(41.604348, 2.283106)"
2015,101934,Lava Rapid,,,tint,tintoreria i bugaderia,Roba i calçat,,"(41.604427, 2.290328)"
2015,102762,"ALAMA*MARTI,JOSEFA",,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.605232, 2.284773)"
2015,103553,Restaurant Diamant,,,rest,restaurant,"Lleure, cultura i esport",,"(41.607904, 2.293739)"
2015,103539,Pododent,,,cons,centre de salut,Serveis tècnics i professionals,,"(41.605635, 2.292943)"
2015,102917,"DAUTOMOVILEX 2006, SL",,,tall,taller mecànic,Serveis a vehicles,,"(41.610476, 2.294158)"
2015,103190,Forn De Pa Bretcha,,,forn,forn de pa,Alimentació,,"(41.607513, 2.293491)"
2015,103291,Peilo,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.607013, 2.293431)"
2015,103004,MARFA CHECA SCP,,,carn,carnisseria,Alimentació,,"(41.604891, 2.293617)"
2015,102960,DISSENYS ELECTRICS I ELECTRONICS SL,,,tronic,electrònica,Serveis tècnics i professionals,,"(41.605601, 2.293545)"
2015,103768,Estètica Montse,,,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.609334, 2.295033)"
2015,103297,Gaizka Euskal Taberna,,,rest,restaurant,"Lleure, cultura i esport",,"(41.610869, 2.302998)"
2015,103006,Papelería Ruth,,,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,,"(41.615368, 2.292628)"
2015,102955,Estudi D'Arquitectura,,,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.616039, 2.294498)"
2015,103305,L'Arpa,,,bar,bar,"Lleure, cultura i esport",,"(41.613471, 2.294324)"
2015,103386,"GARCIA*LEAL,JUAN RAMON",,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.615461, 2.294875)"
2015,103726,Tècnic Grup,,,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.613392, 2.292994)"
2015,103127,PEDRO GUARDIA S.L.,,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.613345, 2.293365)"
2015,103408,Supla,,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.614378, 2.293555)"
2015,103261,"CATALANA EMPORDANESA DE SERVEIS, SL",,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.599311, 2.283731)"
2015,100984,"ALVAREZ GONZALEZ, ENCARNACION",,,saba,sabateria,Roba i calçat,,"(41.613892, 2.286748)"
2015,100982,Ceràmicas Poniente,,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.613174, 2.287082)"
2015,100981,MERCE PARERA CASTELLA,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.609252, 2.285779)"
2015,100979,BBVA,,,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.609216, 2.286012)"
2015,100978,Torras Nens,,,infant,infants roba i joguines,Roba i calçat,,"(41.608376, 2.287104)"
2015,100973,Bar Yumei III,,,bar,bar,"Lleure, cultura i esport",,"(41.604472, 2.285786)"
2015,100971,Núria Serra Estètica,,,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.602919, 2.286288)"
2015,100968,El Cafè Del Barri,,,cafe,cafeteria,"Lleure, cultura i esport",,"(41.601383, 2.288118)"
2015,100967,El Racó De La Lola,,,bar,bar,"Lleure, cultura i esport",,"(41.599402, 2.287154)"
2015,100961,Impremta Morell,,,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,,"(41.60523, 2.284836)"
2015,100960,Mercadona,,,ccom,supermercat,Alimentació,,"(41.604053, 2.28526)"
2015,100952,Bar Princesa,,,bar,bar,"Lleure, cultura i esport",,"(41.603833, 2.284373)"
2015,100945,Aura Llenceria,,,moda,roba i complements,Roba i calçat,,"(41.608286, 2.28559)"
2015,100941,Selecciones Navarra,,,moda,roba i complements,Roba i calçat,,"(41.604051, 2.285078)"
2015,100940,Mª CARMEN ANGULO DOMENE,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.609378, 2.284181)"
2015,103183,ABELLAN PINTORS SL,,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.614463, 2.277105)"
2015,102930,FRUITS CASAS SL,,,fruit,fruites i verdures,Alimentació,,"(41.612496, 2.276191)"
2015,103341,Bangally,,,colma,queviures al detall,Alimentació,,"(41.613819, 2.281702)"
2015,103740,Inmomaer,,,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.612359, 2.2827)"
2015,103019,EMBUTIDOS DOS MAR,,,carn,carnisseria,Alimentació,,"(41.61354, 2.280951)"
2015,103326,"PRIM,MOHAMED",,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.613406, 2.280885)"
2015,102576,Ana Guardia,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.614024, 2.280028)"
2015,103211,"RODRIGUEZ*CRISOLINO,SANTIAGO",,,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.613397, 2.281743)"
2015,102682,"CONGOST*YUSTE,JESUS",,,conc,cotxes i motos,Serveis a vehicles,,"(41.593762, 2.285992)"
2015,102679,"ESPINOSA*LOZANO,FERNANDO",,,carn,carnisseria,Alimentació,,"(41.608571, 2.286088)"
2015,102676,CAIXA D'ESTALVIS I PENSIONS DE BARCELONA,,,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.615773, 2.291204)"
2015,102671,CARNS VIAPLANA,,,carn,carnisseria,Alimentació,,"(41.608355, 2.285926)"
2015,101933,Forn I Pastisseria Sant Jordi,,,forn,forn de pa,Alimentació,,"(41.605132, 2.290368)"
2015,101931,La Petita Fauna,,,masco,mascotes,"Lleure, cultura i esport",,"(41.605888, 2.282376)"
2015,101930,Drim,,,infant,infants roba i joguines,Roba i calçat,,"(41.605316, 2.290347)"
2015,101923,Buscas Piso,,,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.603192, 2.288298)"
2015,101922,MANUEL  MUÑOZ  MUÑOZ,,,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.602026, 2.295342)"
2015,101920,La Gralla,,,rest,restaurant,"Lleure, cultura i esport",,"(41.602192, 2.295132)"
2015,102389,Stil,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.610345, 2.290181)"
2015,102387,Generali Assegurances,,,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.604867, 2.286387)"
2015,105067,-,,,bar,bar,"Lleure, cultura i esport",,"(41.594747, 2.285499)"
2015,102383,Arts Gràfiques S. L.,,,impr,impressió i arts gràfiques,Serveis tècnics i professionals,,"(41.605741, 2.286977)"
2015,102380,ESPORTS BRUSTENGA,,,moda,roba i complements,Roba i calçat,,"(41.606028, 2.286956)"
2015,102377,Metal Duro,,,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.605416, 2.287297)"
2015,102373,Jumping,,,saba,sabateria,Roba i calçat,,"(41.608309, 2.28657)"
2015,102372,Joieria Palau,,,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",,"(41.603895, 2.286385)"
2015,102370,Carnisseria Econatural,,,carn,carnisseria,Alimentació,,"(41.607399, 2.287546)"
2015,102369,Parera,,,carn,carnisseria,Alimentació,,"(41.603928, 2.284178)"
2015,102366,Neus Campos,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.603933, 2.283315)"
2015,102360,Antoni Pagès,,,merce,merceria i llenceria,"Perfumeria, perruqueria i complements",,"(41.603892, 2.286587)"
2015,102359,Cafès Caracas,,,cafe,cafeteria,"Lleure, cultura i esport",,"(41.608309, 2.286339)"
2015,102354,Mode's,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.608298, 2.286906)"
2015,103632,PLUS ESPAI SLU,,,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.615013, 2.289507)"
2015,103509,Jesus Gomez,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.616832, 2.289665)"
2015,103701,Navick,,,foto,fotografia,Serveis tècnics i professionals,,"(41.60665, 2.282594)"
2015,102939,BAR CAN BIN,,,bar,bar,"Lleure, cultura i esport",,"(41.607633, 2.283387)"
2015,102159,CAIXA MADRID,,,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.606157, 2.288358)"
2015,102154,MV,,,masco,mascotes,"Lleure, cultura i esport",,"(41.609029, 2.289202)"
2015,102152,Isett,,,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.608792, 2.289164)"
2015,102144,CANAL,,,moda,roba i complements,Roba i calçat,,"(41.609399, 2.29007)"
2015,102141,Loterías Y Apuestas Del Estado N. 1,,,lote,loteries i apostes,"Lleure, cultura i esport",,"(41.608424, 2.288303)"
2015,102140,Institut Tècnic Ortopèdic,,,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,,"(41.608575, 2.289883)"
2015,102137,Telecor,,,movi,telefonia,Serveis tècnics i professionals,,"(41.60835, 2.289523)"
2015,102134,Magatzem,,,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.607941, 2.289492)"
2015,102132,Xurreria La Sorpresa,,,past,pastisseria,Alimentació,,"(41.607411, 2.289159)"
2015,102131,Bon Dia,,,forn,forn de pa,Alimentació,,"(41.606645, 2.290089)"
2015,102127,Danny,,,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",,"(41.609405, 2.289083)"
2015,102125,Gotta,,,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements",,"(41.609352, 2.28907)"
2015,102124,Albert,,,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",,"(41.608267, 2.288096)"
2015,102123,El Rei Dels Caramels,,,colma,queviures al detall,Alimentació,,"(41.607974, 2.287207)"
2015,102720,CLINICA COSTA CODINA,,,cons,centre de salut,Serveis tècnics i professionals,,"(41.607963, 2.288062)"
2015,103676,C. C. DENTILABOR SL,,,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.607944, 2.288332)"
2015,102938,Duran Joiers,,,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",,"(41.607887, 2.288754)"
2015,102580,Ortodoncia Dr. Agustí Muntanya,,,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.605235, 2.291374)"
2015,103338,Unipost,,,corr,correu i missatgeria,Serveis tècnics i professionals,,"(41.611702, 2.292766)"
2015,103422,Correos,,,corr,correu i missatgeria,Serveis tècnics i professionals,,"(41.608135, 2.290008)"
2015,103794,Bimba & Lola,,,moda,roba i complements,Roba i calçat,,"(41.608316, 2.287159)"
2015,103169,Confecciones Riera,,,moda,roba i complements,Roba i calçat,,"(41.608469, 2.2875)"
2015,103014,SAMUEL BANON BOSCH,,,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.608694, 2.28692)"
2015,100427,Llum's-2,,,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.606939, 2.300924)"
2015,100612,Local Buit,,,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.607657, 2.3019)"
2015,101272,M B  MOTORS S A,,,tall,taller mecànic,Serveis a vehicles,,"(41.593379, 2.285946)"
2015,101269,"MMCE CATALUNYA, SA",,,conc,cotxes i motos,Serveis a vehicles,,"(41.592143, 2.285684)"
2015,101218,Queen,,,moda,roba i complements,Roba i calçat,,"(41.590827, 2.286621)"
2015,101220,Perruqueria Mar,,,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.591204, 2.286754)"
2015,101213,Estanc,,,estanc,estanc,"Lleure, cultura i esport",,"(41.590785, 2.288716)"
2015,101232,CARNISSERIA PLAÇA,,,carn,carnisseria,Alimentació,,"(41.591064, 2.287675)"
2015,102289,Botiga De Roba,,,moda,roba i complements,Roba i calçat,,"(41.60596, 2.287707)"
2015,102136,Kah Ova,,,bar,bar,"Lleure, cultura i esport",,"(41.607647, 2.28942)"
2015,102242,Mobles Farres,,,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.610353, 2.291658)"
2015,100869,Cï¿½nons,,,cons,centre de salut,Serveis tècnics i professionals,,"(41.610245, 2.291553)"
2015,102428,ELCA  CAT,,,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.611576, 2.291944)"
