IDENTIFICADOR,ANY,NOM,CODI CATEGORIA,CATEGORIA,GRUP,LOCALITZACIÓ
105366,2017,"FLORES*REDONDO,SANDRA",moda,roba i complements,Roba i calçat,"(41.608285, 2.287634)"
105365,2017,CRIT INTERIM ESPAÑA EMPRESA DE TRABAJO,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.6085, 2.28919)"
105364,2017,"CUSTOMIZED SOLUTIONS INFOMOTOR,SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.608495, 2.289244)"
105362,2017,"AUTO-RENTAT QUICK QUACK, SCP",tall,taller mecànic,Serveis a vehicles,"(41.61468, 2.284035)"
105359,2017,VI I NYAM,bar,bar,"Lleure, cultura i esport","(41.606988, 2.284207)"
105358,2017,"ROAMLER IBERICA, SL",info,informàtica,Serveis tècnics i professionals,"(41.605484, 2.287903)"
105357,2017,"MIRO ASSESSORS GESTORIA ADMINISTRATIVA, S.L.P",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.606311, 2.288664)"
105355,2017,"MORATALLA*BOTIFOLL,OTGER",perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements","(41.585293, 2.284324)"
105354,2017,"THEKE ESPAIS D'ACTIVITATS, SCP",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.608933, 2.291066)"
105353,2017,ENRIQUE TOMÁS,bar,bar,"Lleure, cultura i esport","(41.607636, 2.288487)"
105350,2017,"ROMANO*ANDUJAR,JAVIER",foto,fotografia,Serveis tècnics i professionals,"(41.604379, 2.28822)"
105349,2017,"TANCAMENTS PRA & PAR, S.C.P.",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.612588, 2.289998)"
105347,2017,FORN DE PA LLERSPA,past,pastisseria,Alimentació,"(41.61461, 2.274997)"
105345,2017,"PICAÑOL CASAS, SL",ferret,ferreteria,"Decoració de la llar, mobiliari i regal","(41.608597, 2.284288)"
105344,2017,"CHI,QUINGGUO",info,informàtica,Serveis tècnics i professionals,"(41.60392, 2.288144)"
105343,2017,"RUBIO*GARCIA,SERGIO",impr,impressió i arts gràfiques,Serveis tècnics i professionals,"(41.61882, 2.290917)"
105342,2017,"MARTINEZ*ROIG,ALEX",moda,roba i complements,Roba i calçat,"(41.608689, 2.288578)"
105337,2017,"MOMPART*COLOMINA,JUAN",saba,sabateria,Roba i calçat,"(41.604488, 2.288316)"
105335,2017,"PLANA*CRUIXENT,JORGE",rest,restaurant,"Lleure, cultura i esport","(41.599978, 2.280899)"
105333,2017,"TENDEL & TOURS, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.600333, 2.283973)"
105332,2017,FUNDACIO PRIVADA LAR PER MALALTS MENTALS,foto,fotografia,Serveis tècnics i professionals,"(41.591674, 2.287777)"
105328,2017,"SECOND BEST, SL",moda,roba i complements,Roba i calçat,"(41.61107, 2.289515)"
105318,2017,"CALVACHE*MONTALVO,MARC",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.60756, 2.284913)"
105317,2017,DIMGEST SISTEMAS DE INFORMACION SL,info,informàtica,Serveis tècnics i professionals,"(41.591799, 2.287611)"
105315,2017,CARNISSERIA NOR ISLAM,xarc,xarcuteria,Alimentació,"(41.599939, 2.28809)"
105312,2017,"COPITINTA, S.C.P",info,informàtica,Serveis tècnics i professionals,"(41.60859, 2.284228)"
105309,2017,NI.2014 BOLSOS,moda,roba i complements,Roba i calçat,"(41.60821, 2.28823)"
105307,2017,"GESTRAM TRAMITACION TECNICA,S.L.",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.604471, 2.29098)"
105306,2017,"NUO DERMOESTETICA,SL",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.608381, 2.287904)"
105305,2017,COMERCIAL DISTRIBUIDORA DE CALZADO SA,saba,sabateria,Roba i calçat,"(41.607653, 2.28867)"
105304,2017,"SORIANO*SANCHEZ,SUSANA",moda,roba i complements,Roba i calçat,"(41.605534, 2.291043)"
105303,2017,"ROMAY*GARCIA,ANNA",disco,bar musical,"Lleure, cultura i esport","(41.605378, 2.284191)"
105301,2017,"NADAL*MURO,ROSA",colma,queviures al detall,Alimentació,"(41.608593, 2.284984)"
105300,2017,"KHAN,FAREED",joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements","(41.610919, 2.289494)"
105299,2017,ADECCO T T SA EMPRESA DE TRABAJO TEMPORA,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.613775, 2.290606)"
105297,2017,"BONILLA*LOPEZ,LOURDES",moda,roba i complements,Roba i calçat,"(41.606168, 2.290192)"
105296,2017,DCM ARGENTONA SL,saba,sabateria,Roba i calçat,"(41.607792, 2.287007)"
105295,2017,"OUFENG, SL",merce,merceria i llenceria,"Perfumeria, perruqueria i complements","(41.609649, 2.28492)"
105294,2017,"MORE*SARSANACH,ALBA",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.605587, 2.287627)"
105293,2017,"LUQUE*ROPERO,JUAN BAUTISTA",arte,galeria d'art i quadres,"Decoració de la llar, mobiliari i regal","(41.614328, 2.288704)"
105292,2017,"TROSSETS DE COR, SCP",merce,merceria i llenceria,"Perfumeria, perruqueria i complements","(41.599128, 2.282871)"
105291,2017,"ALABRENT EDICIONES, SL",impr,impressió i arts gràfiques,Serveis tècnics i professionals,"(41.596236, 2.28705)"
105290,2017,ALIMENT SUPERMERCAT,colma,queviures al detall,Alimentació,"(41.615403, 2.294841)"
105289,2017,"BEL-INTIMA, SL",moda,roba i complements,Roba i calçat,"(41.610627, 2.2894)"
105288,2017,"RIBAS*RENAU,XAVIER",pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.608902, 2.285659)"
105287,2017,"8B ENCADENAT, SL",espop,gimnàs,"Lleure, cultura i esport","(41.591795, 2.283752)"
105285,2017,"ETTAHCHI,JAOUAD",saba,sabateria,Roba i calçat,"(41.612186, 2.291269)"
105283,2017,"BCN GLOBAL RISK,SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.609793, 2.290977)"
105280,2017,"ECEELOT IBERIA,SL",moda,roba i complements,Roba i calçat,"(41.609244, 2.286688)"
105279,2017,"RODRIGUEZ*RUIZ,VANESA LAURA",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.60408, 2.287047)"
105275,2017,SANTA GLORIA,forn,forn de pa,Alimentació,"(41.60758, 2.285748)"
105272,2017,"MOUSSAOUI EL,SAID",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.599803, 2.288416)"
105271,2017,"RATIO SUMMA, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.607685, 2.287108)"
105268,2017,"GALAN*MENGUAL,MONICA",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.609097, 2.285202)"
105261,2017,"QUINTANILLA*MORENTE,CARMEN",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.600342, 2.289945)"
105260,2017,VIAJES SELECTOS LIDISER SL,viat,agència de viatges,"Lleure, cultura i esport","(41.60494, 2.288092)"
105259,2017,"VILLA*GARCIA,ANA MARIA",moda,roba i complements,Roba i calçat,"(41.608283, 2.287265)"
105255,2017,"GARCIA*RELAT,MIREIA",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.611292, 2.286926)"
105254,2017,"VALSECA*GARCIA,LUIS ALONSO",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.608189, 2.288102)"
105250,2017,"VIDAL*TOBBALBA,MARIA TERESA",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.609261, 2.287365)"
105247,2017,"LK LA GARRIGA, SL",moda,roba i complements,Roba i calçat,"(41.60762, 2.288149)"
105246,2017,"BAGES*BADILLO,ROSA MA",ardep,articles esportius,"Lleure, cultura i esport","(41.597496, 2.286849)"
105245,2017,"PIÑA*REINALDOS,JESUS",masco,mascotes,"Lleure, cultura i esport","(41.599906, 2.287038)"
105244,2017,"AFFINIS CONSULTORIA EN RRHH, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.607277, 2.289301)"
105241,2017,"BRIÑOL-INVESTIGACIONES, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.608363, 2.28916)"
105240,2017,"REYES*MORENO,EVA",perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements","(41.607185, 2.286072)"
105238,2017,"RESINAS OLOT, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.591808, 2.285945)"
105233,2017,"VERNIPLUS, SL",ferret,ferreteria,"Decoració de la llar, mobiliari i regal","(41.600373, 2.287029)"
105229,2017,"TECNICSASSOCIATS, TALLER D´ARQUITECTURA",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.610391, 2.291151)"
105228,2017,"MEDICAL SERVICES ACTIVITA, SLU",cons,centre de salut,Serveis tècnics i professionals,"(41.613241, 2.290201)"
105227,2017,CASA CHUECOS,bar,bar,"Lleure, cultura i esport","(41.606852, 2.284812)"
105226,2017,"TIGER STORES SPAIN, SL",basar,basar,"Decoració de la llar, mobiliari i regal","(41.606529, 2.288455)"
105223,2017,AG-25 INDUSTRIES & ASSOCIATS,moda,roba i complements,Roba i calçat,"(41.608454, 2.28736)"
105220,2017,"LK LA GARRIGA, SL",moda,roba i complements,Roba i calçat,"(41.607399, 2.288639)"
105217,2017,SUMA & MES FORN DEGUSTACIÓ,forn,forn de pa,Alimentació,"(41.613034, 2.286336)"
105213,2017,"TOUS*JIMENEZ,DAMIAN",moda,roba i complements,Roba i calçat,"(41.609047, 2.2878)"
105212,2017,THE ENGLISH LODGE S.C.P.,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.610547, 2.287663)"
105211,2017,CARNICERIA MINI MERCAT CAN BASSA,ccom,supermercat,Alimentació,"(41.591712, 2.288152)"
104895,2017,"MARTINEZ*OCHOA,JOSE",colma,queviures al detall,Alimentació,"(41.61361, 2.275153)"
104893,2017,"ESTUDIOS Y LICITACIONES, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.603494, 2.290668)"
104892,2017,"PALENZUELA*DIAZ,ROSARIO MARIA",rega,regals i souvenirs,"Decoració de la llar, mobiliari i regal","(41.608689, 2.285179)"
104891,2017,"TRAMED 2010, SL",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.581863, 2.259178)"
104889,2017,Jordi's,impr,impressió i arts gràfiques,Serveis tècnics i professionals,"(41.607496, 2.287565)"
104888,2017,Allianz,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.604498, 2.288249)"
104887,2017,Artmesart,arte,galeria d'art i quadres,"Decoració de la llar, mobiliari i regal","(41.607562, 2.287576)"
104886,2017,Llagurt,past,pastisseria,Alimentació,"(41.608937, 2.287778)"
104885,2017,Vins I Licors Elisa,bode,bodega,Alimentació,"(41.601359, 2.290229)"
104884,2017,VALLES SERVICE S.C.P.,tronic,electrònica,Serveis tècnics i professionals,"(41.620304, 2.292633)"
104882,2017,Casa Tió,carn,carnisseria,Alimentació,"(41.608305, 2.285593)"
104881,2017,Mifune Neko,colma,queviures al detall,Alimentació,"(41.609801, 2.286156)"
104878,2017,"FONTSECA*DELGADO,MONICA",espop,gimnàs,"Lleure, cultura i esport","(41.611876, 2.289773)"
104876,2017,Alborada,bar,bar,"Lleure, cultura i esport","(41.595533, 2.28955)"
104874,2017,Frankfurt's,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.608257, 2.288547)"
104873,2017,ESPAI GASTRONOMIC,rest,restaurant,"Lleure, cultura i esport","(41.606205, 2.285045)"
104872,2017,Tècnic Finestra,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.609472, 2.285256)"
104871,2017,JIP Assessors,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.608211, 2.288115)"
104869,2017,Zao Xing Wu,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.615282, 2.292604)"
104868,2017,"TINTO*IBORRA,XAVIER",rega,regals i souvenirs,"Decoració de la llar, mobiliari i regal","(41.607995, 2.288068)"
104864,2017,"CARO*GARCIA,JUAN MANUEL",llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.59997, 2.287295)"
104862,2017,Santiveri,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.606431, 2.283273)"
104861,2017,Fruiteria,fruit,fruites i verdures,Alimentació,"(41.599805, 2.288681)"
104856,2017,Macson,moda,roba i complements,Roba i calçat,"(41.608652, 2.289124)"
104853,2017,Autoescola Liceu,auto,autoescola,Serveis tècnics i professionals,"(41.609225, 2.283534)"
104852,2017,People & Fitness,ardep,articles esportius,"Lleure, cultura i esport","(41.609208, 2.284313)"
104851,2017,"LOPEZ*MARQUEZ,MERCEDES",colma,queviures al detall,Alimentació,"(41.610556, 2.286327)"
104850,2017,LOS SABORES DEL MUNDO,colma,queviures al detall,Alimentació,"(41.614211, 2.281134)"
104848,2017,Sant Carles,forn,forn de pa,Alimentació,"(41.609056, 2.285944)"
104847,2017,EL PETIT MOS,maqui,maquinària,Serveis tècnics i professionals,"(41.60854, 2.286195)"
104845,2017,System Action,moda,roba i complements,Roba i calçat,"(41.608638, 2.286355)"
104843,2017,Queens,moda,roba i complements,Roba i calçat,"(41.60781, 2.288662)"
104837,2017,Más Movil,movi,telefonia,Serveis tècnics i professionals,"(41.59944, 2.287158)"
104834,2017,"MONTES*MONTILLA,MONTSERRAT",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.597915, 2.289674)"
104832,2017,Insitu,saba,sabateria,Roba i calçat,"(41.605876, 2.28923)"
104831,2017,Neus Barbany I Escorsell,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.607085, 2.287226)"
104829,2017,Telefonia Mòbil,movi,telefonia,Serveis tècnics i professionals,"(41.616437, 2.292565)"
104824,2017,A Detall,colma,queviures al detall,Alimentació,"(41.607418, 2.287052)"
104823,2017,La Vermutería,bar,bar,"Lleure, cultura i esport","(41.608068, 2.285523)"
104822,2017,Clínica D'Ortodòncia,dent,dentista,Serveis tècnics i professionals,"(41.611912, 2.289792)"
104821,2017,Made In Brasil,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.608447, 2.286192)"
104820,2017,Pelos,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.606073, 2.287617)"
104819,2017,Blanc Dental,dent,dentista,Serveis tècnics i professionals,"(41.607189, 2.287551)"
104816,2017,Martel S. L.,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.600309, 2.287393)"
104814,2017,Cifec Ferreterías,ferret,ferreteria,"Decoració de la llar, mobiliari i regal","(41.597632, 2.286118)"
104810,2017,DentalPeu,dent,dentista,Serveis tècnics i professionals,"(41.603772, 2.287587)"
104808,2017,Lamp Àfrica,colma,queviures al detall,Alimentació,"(41.605602, 2.283197)"
104807,2017,L'Òptica Universitària,opti,òptica,Serveis tècnics i professionals,"(41.608214, 2.288826)"
104805,2017,"AMA MEDIMAS, SL",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.597423, 2.286825)"
104804,2017,Calzedonia,moda,roba i complements,Roba i calçat,"(41.60688, 2.28877)"
104802,2017,Fruites Ponent,fruit,fruites i verdures,Alimentació,"(41.612746, 2.286982)"
104801,2017,Xocolates Granollers,past,pastisseria,Alimentació,"(41.605965, 2.287451)"
100426,2017,Seu Aquí,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.607366, 2.301459)"
100613,2017,Ismoble,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.607048, 2.301115)"
100427,2017,Llum's-2,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.606939, 2.300924)"
104425,2017,"SANCHEZ*QUIï¿½ONEZ,DAVID",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.607876, 2.297101)"
101237,2017,Cofrelec,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.607777, 2.297079)"
101274,2017,Cuesta-Pol S.L,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.60741, 2.296975)"
101766,2017,Instal·lacions Boza,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.606916, 2.297184)"
104169,2017,GHA. Consultoria Seguridad Alimentaria,cons,centre de salut,Serveis tècnics i professionals,"(41.606943, 2.297168)"
100681,2017,W,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.607934, 2.29651)"
100873,2017,BAR CAFETERIA AQUIMISMO,bar,bar,"Lleure, cultura i esport","(41.607866, 2.296482)"
101436,2017,M. Julian.Net,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.60797, 2.296266)"
104759,2017,FRANCE TELECOM ESPAÑA S.A.,movi,telefonia,Serveis tècnics i professionals,"(41.600979, 2.296282)"
100642,2017,"FINESPORTS, SL",espop,gimnàs,"Lleure, cultura i esport","(41.600844, 2.296169)"
101198,2017,LAB Vallès. Control Qualitat,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.607301, 2.295063)"
100674,2017,Bar Los Hermanos,bar,bar,"Lleure, cultura i esport","(41.607573, 2.294471)"
101351,2017,Peluquería Marta,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.607645, 2.294318)"
103630,2017,"BINOMI CREATIU, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.60741, 2.294227)"
101197,2017,Pa bo sense blat,forn,forn de pa,Alimentació,"(41.606777, 2.294221)"
101357,2017,"GRAPERAB, SL",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.606111, 2.294993)"
101278,2017,Imid Vallès,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.605134, 2.29418)"
103553,2017,Restaurant Diamant,rest,restaurant,"Lleure, cultura i esport","(41.607904, 2.293739)"
104795,2017,FRUITES FRESQUES,colma,queviures al detall,Alimentació,"(41.607948, 2.293681)"
101283,2017,Bar San Antonio,bar,bar,"Lleure, cultura i esport","(41.607742, 2.293627)"
102063,2017,Carnisseria Polleria Cal Ramón,avir,aviram,Alimentació,"(41.607695, 2.293563)"
101675,2017,Peixateria Mª Teresa,peix,peix i marisc,Alimentació,"(41.607612, 2.293495)"
100742,2017,Ultramarinos Otero,colma,queviures al detall,Alimentació,"(41.607572, 2.293495)"
103190,2017,Forn De Pa Bretcha,forn,forn de pa,Alimentació,"(41.607513, 2.293491)"
100717,2017,Racó D'Imatge,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.607476, 2.293473)"
100718,2017,Farmàcia Rosa Maria Milà Plans,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,"(41.607441, 2.293481)"
104648,2017,Laxmi Alimentació,colma,queviures al detall,Alimentació,"(41.607352, 2.293478)"
101662,2017,Bar Tubo,bar,bar,"Lleure, cultura i esport","(41.607248, 2.29346)"
104717,2017,Autoescola Winner,auto,autoescola,Serveis tècnics i professionals,"(41.607145, 2.293448)"
104436,2017,"BUTT,MUHAMMAD AKHTAR",colma,queviures al detall,Alimentació,"(41.60708, 2.293436)"
103291,2017,Peilo,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.607013, 2.293431)"
100716,2017,Bar Can Pau,bar,bar,"Lleure, cultura i esport","(41.606938, 2.293419)"
102051,2017,Emmy,forn,forn de pa,Alimentació,"(41.606855, 2.293417)"
104541,2017,Jamal Arkik,carn,carnisseria,Alimentació,"(41.60669, 2.293392)"
103167,2017,José León Peluqueros,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.606637, 2.29337)"
103465,2017,GC Advocades,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.606433, 2.293351)"
102965,2017,Álvarez Joiers,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements","(41.606488, 2.293342)"
105286,2017,SUPERMERCAT DEL MÓN,carn,carnisseria,Alimentació,"(41.606272, 2.293371)"
105721,2017,"OÑATES BASTIDAS,MELINDA",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.606712, 2.293105)"
101985,2017,Electrodomèstics Pascua,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal","(41.606533, 2.293075)"
101983,2017,Vns.Advocats,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.606401, 2.293061)"
102113,2017,Tintoreria Font Verda,tint,tintoreria i bugaderia,Roba i calçat,"(41.606349, 2.293049)"
102960,2017,DISSENYS ELECTRICS I ELECTRONICS SL,tronic,electrònica,Serveis tècnics i professionals,"(41.605601, 2.293545)"
103004,2017,MARFA CHECA SCP,carn,carnisseria,Alimentació,"(41.604891, 2.293617)"
101238,2017,Toldos Condom,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.604528, 2.293665)"
104059,2017,FREMAP,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.606027, 2.293004)"
101973,2017,Tabacs,estanc,estanc,"Lleure, cultura i esport","(41.605936, 2.292996)"
104724,2017,Paper Idea,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.605798, 2.292957)"
103539,2017,Pododent,cons,centre de salut,Serveis tècnics i professionals,"(41.605635, 2.292943)"
102114,2017,Cerveceria Marlen,disco,bar musical,"Lleure, cultura i esport","(41.605585, 2.292943)"
