ANY,PUNT DE RECOLLIDA,ID MOSTRA,DATA RECOLLIDA,DATA D'ENTRADA,DATA FINAL ANÀLISI,GRUP,PARÀMETRE,RESULTAT,UNITAT,LLOC,ORDRE
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Amoni,1.05,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1220
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Calci,91.3,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1110
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Sílice,1.5,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1100
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),4.35,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1370
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Ferro (mg/l),0.03,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1330
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Magnesi,28.6,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1120
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Nitrats,10.6,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1200
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Residu sec a 110ºC,0.84,g/l,CONGOST - SANT TOMÀS D'AQUINO,1172
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Zinc,0.01,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1361
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Partícules sedimentables,0,g/l,CONGOST - SANT TOMÀS D'AQUINO,1402
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36592,30/03/2005,30/03/2005,15/04/2005,PARÀMETRES FISICOQUÍMICS,Manganès,0.1,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1340
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Residu sec a 110ºC,1.36,g/l,CONGOST - SANT TOMÀS D'AQUINO,1172
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Nitrits,0.32,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1210
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Ferro (mg/l),0.01,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1330
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Manganès,0.13,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1340
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Nitrats,39.3,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1200
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Alumini,0.07,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1151
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Zinc,0.05,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1361
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Sílice,0.25,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1100
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Partícules sedimentables,0,g/l,CONGOST - SANT TOMÀS D'AQUINO,1402
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Amoni,0.95,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1220
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),4.4,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1370
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Calci,130.66,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1110
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Duresa total,450,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1160
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),360,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1161
01/01/2006 12:00:00 AM,CONGOST - ARQUÍMEDES,37670,29/03/2006,29/03/2006,12/05/2006,PARÀMETRES FISICOQUÍMICS,pH,8.36,unitats,CONGOST - ARQUÍMEDES,1060
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Sulfats,156.1,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1090
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Clorurs,417.7,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1080
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,5.6,mg O2/l,CONGOST - SANT TOMÀS D'AQUINO,1240
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,pH,8.27,unitats,CONGOST - SANT TOMÀS D'AQUINO,1060
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Conductivitat (25ºC),1963,µS/cm,CONGOST - SANT TOMÀS D'AQUINO,1071
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36648,27/04/2005,27/04/2005,13/05/2005,PARÀMETRES FISICOQUÍMICS,Magnesi,30.15,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1120
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Partícules sedimentables,0,g/l,CONGOST - SANT TOMÀS D'AQUINO,1402
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Nitrats,34.1,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1200
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Magnesi,31.6,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1120
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Residu sec a 110ºC,1.2,g/l,CONGOST - SANT TOMÀS D'AQUINO,1172
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Nitrits,0.41,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1210
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,5.9,mg O2/l,CONGOST - SANT TOMÀS D'AQUINO,1240
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),2.5,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1370
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Calci,113,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1110
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Duresa total,412,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1160
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),350,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1161
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Sulfats,134.2,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1090
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Clorurs,332.7,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1080
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,pH,7.95,unitats,CONGOST - SANT TOMÀS D'AQUINO,1060
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Amoni,0.47,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1220
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36733,25/05/2005,25/05/2005,20/06/2005,PARÀMETRES FISICOQUÍMICS,Conductivitat (25ºC),1756,µS/cm,CONGOST - SANT TOMÀS D'AQUINO,1071
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Calci,72.94,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1110
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Nitrats,1.1,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1200
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Conductivitat (25ºC),1816,µS/cm,CONGOST - SANT TOMÀS D'AQUINO,1071
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Amoni,1.2,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1220
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Magnesi,43.77,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1120
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Nitrits,0.06,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1210
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Sílice,2,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1100
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Duresa total,372,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1160
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),342,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1161
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Clorurs,417.72,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1080
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,5.9,mg O2/l,CONGOST - SANT TOMÀS D'AQUINO,1240
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,pH,8.35,unitats,CONGOST - SANT TOMÀS D'AQUINO,1060
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36903,29/06/2005,29/06/2005,18/07/2005,PARÀMETRES FISICOQUÍMICS,Partícules sedimentables,0,g/l,CONGOST - SANT TOMÀS D'AQUINO,1402
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Partícules sedimentables,0,g/l,CONGOST - SANT TOMÀS D'AQUINO,1402
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Sílice,2,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1100
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Calci,119.03,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1110
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Duresa total,442,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1160
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),392,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1161
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,7.12,mg O2/l,CONGOST - SANT TOMÀS D'AQUINO,1240
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Conductivitat (25ºC),2270,µS/cm,CONGOST - SANT TOMÀS D'AQUINO,1071
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Clorurs,499.14,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1080
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,pH,7.47,unitats,CONGOST - SANT TOMÀS D'AQUINO,1060
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Manganès,0.1,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1340
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Ferro (mg/l),0.01,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1330
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Nitrats,19.68,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1200
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Magnesi,35.26,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1120
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,36981,27/07/2005,27/07/2005,09/08/2005,PARÀMETRES FISICOQUÍMICS,Nitrits,0.4,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1210
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Amoni,0.39,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1220
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Residu sec a 110ºC,1.1,g/l,CONGOST - SANT TOMÀS D'AQUINO,1172
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Partícules sedimentables,0,g/l,CONGOST - SANT TOMÀS D'AQUINO,1402
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Magnesi,26.26,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1120
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Manganès,0.06,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1340
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Nitrats,29.8,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1200
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Alumini,0.07,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1151
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),350,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1161
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),3.06,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1370
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Sílice,2,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1100
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Duresa total,402,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1160
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Conductivitat (25ºC),1659,µS/cm,CONGOST - SANT TOMÀS D'AQUINO,1071
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Nitrits,0.3,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1210
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Sulfats,142.6,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1090
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Clorurs,297.3,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1080
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,5.8,mg O2/l,CONGOST - SANT TOMÀS D'AQUINO,1240
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,pH,8.1,unitats,CONGOST - SANT TOMÀS D'AQUINO,1060
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37024,31/08/2005,31/08/2005,23/09/2005,PARÀMETRES FISICOQUÍMICS,Calci,117.83,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1110
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Conductivitat (25ºC),1401,µS/cm,CONGOST - SANT TOMÀS D'AQUINO,1071
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Residu sec a 110ºC,0.96,g/l,CONGOST - SANT TOMÀS D'AQUINO,1172
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Partícules sedimentables,0,g/l,CONGOST - SANT TOMÀS D'AQUINO,1402
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Amoni,0.45,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1220
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Manganès,0.06,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1340
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),270,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1161
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Sulfats,320,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1090
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Calci,101.8,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1110
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Sílice,4,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1100
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),2.8,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1370
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Nitrits,0.14,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1210
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Magnesi,24.8,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1120
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,pH,8.04,unitats,CONGOST - SANT TOMÀS D'AQUINO,1060
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Nitrats,23.1,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1200
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Duresa total,356,mg CaCO3/l,CONGOST - SANT TOMÀS D'AQUINO,1160
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Clorurs,240.7,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1080
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,5.7,mg O2/l,CONGOST - SANT TOMÀS D'AQUINO,1240
01/01/2005 12:00:00 AM,CONGOST - SANT TOMÀS D'AQUINO,37076,28/09/2005,28/09/2005,10/10/2005,PARÀMETRES FISICOQUÍMICS,Ferro (mg/l),0.02,mg/l,CONGOST - SANT TOMÀS D'AQUINO,1330
