CODI,NOM DEL CENTRE,ADREÇA,LOCALITZACIÓ,TIPUS SUBMINISTRAMENT,ANY,MES,DATA,CONSUM,COST
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Març,03/01/2015 12:00:00 AM,523,€444.61
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Abril,04/01/2015 12:00:00 AM,734,€469.99
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Maig,05/01/2015 12:00:00 AM,5176,€1004.09
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Juny,06/01/2015 12:00:00 AM,5062,€986.68
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Juliol,07/01/2015 12:00:00 AM,7929,€1315.94
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Agost,08/01/2015 12:00:00 AM,6511,€1132.56
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Setembre,09/01/2015 12:00:00 AM,5117,€967.40
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Octubre,10/01/2015 12:00:00 AM,4499,€895.55
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Novembre,11/01/2015 12:00:00 AM,2490,€672.53
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2015,Desembre,12/01/2015 12:00:00 AM,7870,€1314.56
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2016,Gener,01/01/2016 12:00:00 AM,2011,€607.21
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2016,Febrer,02/01/2016 12:00:00 AM,6705,€1172.59
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2016,Març,03/01/2016 12:00:00 AM,4360,€874.93
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2016,Abril,04/01/2016 12:00:00 AM,4707,€910.36
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Electricitat,2016,Maig,05/01/2016 12:00:00 AM,4125,€844.18
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2014,Juny,06/01/2014 12:00:00 AM,0,€12.98
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2014,Agost,08/01/2014 12:00:00 AM,916,€80.40
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2014,Octubre,10/01/2014 12:00:00 AM,905,€79.17
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2014,Desembre,12/01/2014 12:00:00 AM,918,€79.61
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2015,Febrer,02/01/2015 12:00:00 AM,0,€12.50
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2015,Abril,04/01/2015 12:00:00 AM,355,€32.13
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2015,Juny,06/01/2015 12:00:00 AM,9396,€695.05
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2015,Agost,08/01/2015 12:00:00 AM,6718,€499.26
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2015,Octubre,10/01/2015 12:00:00 AM,11390,€840.25
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2015,Desembre,12/01/2015 12:00:00 AM,920,€76.06
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2016,Febrer,02/01/2016 12:00:00 AM,924,€76.63
ESP021,PISTES MUNICIPALS DE TENNIS,C/. CAMP DE LES MORERES 0023 LOC 08401,,Gas,2016,Abril,04/01/2016 12:00:00 AM,923,€72.71
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,342,€40.00
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,370,€43.01
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,370,€45.17
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,370,€50.00
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,380,€48.40
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,380,€49.36
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,408,€48.00
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,428,€56.65
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,475,€59.45
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,570,€74.05
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,618,€83.32
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,627,€78.12
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,1150,€145.14
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,1188,€150.90
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,1434,€178.26
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,1748,€239.09
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,48,€5.95
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,285,€34.95
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,513,€60.99
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,551,€69.57
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,570,€72.24
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,665,€79.24
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,665,€81.55
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,855,€107.01
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,1150,€141.78
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Gener,01/01/2011 12:00:00 AM,2650,€330.35
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,370,€47.44
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,684,€88.69
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,836,€108.62
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,855,€111.06
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,1112,€145.09
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,1168,€153.55
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,285,€37.02
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,285,€37.29
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,380,€49.36
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,428,€56.04
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,1140,€149.58
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,1216,€157.84
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Febrer,02/01/2011 12:00:00 AM,4313,€563.46
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,285,€38.22
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,304,€41.70
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,370,€52.79
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,428,€58.74
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,475,€62.45
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,513,€69.27
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,570,€75.84
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,760,€103.92
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,855,€114.66
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,1092,€149.97
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,1710,€223.03
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,48,€6.57
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,190,€24.99
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,276,€39.26
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,304,€40.01
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,380,€50.96
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,475,€64.95
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,513,€68.94
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,570,€77.49
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,570,€78.56
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,665,€88.83
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,750,€98.27
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,798,€108.38
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,1330,€181.86
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Març,03/01/2011 12:00:00 AM,2062,€284.12
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,266,€36.24
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,323,€44.06
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,370,€50.17
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,475,€65.45
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,570,€78.54
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,665,€91.21
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,808,€110.86
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,1121,€153.53
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,1510,€212.02
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,2612,€359.12
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,95,€13.17
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,361,€50.13
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,380,€51.96
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,380,€54.16
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,446,€61.53
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,656,€89.99
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,665,€91.63
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Abril,04/01/2011 12:00:00 AM,1767,€241.60
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,142,€20.00
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,229,€33.88
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,285,€38.28
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,380,€53.12
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,408,€54.92
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,627,€79.46
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,665,€84.28
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,855,€110.38
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,1020,€131.78
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,1710,€224.08
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,143,€19.72
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,380,€52.65
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,570,€80.62
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,750,€102.75
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,756,€95.77
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,996,€133.73
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,1045,€137.26
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,1140,€149.09
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Maig,05/01/2011 12:00:00 AM,2640,€334.54
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,95,€12.76
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,372,€47.20
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,570,€72.23
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,636,€80.59
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,1995,€255.56
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,2660,€343.80
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,285,€36.69
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,332,€41.87
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,387,€49.50
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,544,€70.61
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,571,€74.05
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,808,€111.23
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,1092,€140.95
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,1140,€149.09
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juny,06/01/2011 12:00:00 AM,3251,€447.42
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,86,€11.84
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,141,€19.30
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,380,€47.16
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,570,€72.84
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,570,€73.07
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,570,€73.34
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,570,€73.37
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,570,€73.55
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,570,€77.90
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,618,€78.52
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,730,€94.45
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,1710,€221.95
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,2565,€331.96
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,466,€60.40
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,1045,€136.28
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,1196,€157.84
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,1330,€172.73
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,1575,€204.16
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Juliol,07/01/2011 12:00:00 AM,1805,€251.22
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,216,€27.41
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,324,€41.09
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,359,€48.29
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,388,€50.20
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,393,€50.96
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,616,€85.09
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,665,€84.04
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,881,€111.38
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,985,€130.72
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,1140,€146.96
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,48,€6.70
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,358,€46.28
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,380,€49.32
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,471,€59.55
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,475,€62.43
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,570,€72.03
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,570,€73.77
FLO001,SERVEIS UOS,SERVEIS UOS,"(41.608213, 2.287789)",Gasoil,2011,Agost,08/01/2011 12:00:00 AM,570,€74.93
