Data Inici,Data Final,President,Assumpte públic
02/05/2017 12:30:00 PM,02/05/2017 01:00:00 PM,Josep Mayoral Antigas,Inauguració Funzone Futsal
02/05/2017 11:00:00 AM,02/05/2017 12:00:00 PM,Josep Mayoral Antigas,Coordinació política
02/05/2017 10:00:00 AM,02/05/2017 11:00:00 AM,Josep Mayoral Antigas,Presentació Tots Dansen
02/05/2017 09:00:00 AM,02/05/2017 10:00:00 AM,Josep Mayoral Antigas,Cap de l'Àrea de Serveis a la persona
01/05/2017 02:00:00 PM,01/05/2017 03:00:00 PM,Josep Mayoral Antigas,Lliurament trofeus Memorial Oriol Piera futbol C. At. Vallès
01/05/2017 01:00:00 PM,01/05/2017 02:00:00 PM,Josep Mayoral Antigas,Botifarrada - festes Primer de Maig
29/04/2017 07:00:00 PM,29/04/2017 08:00:00 PM,Josep Mayoral Antigas,Minicopa Cadets BM. Granollers
29/04/2017 12:30:00 PM,29/04/2017 01:30:00 PM,Josep Mayoral Antigas,Copa de la Reina - BM. Granollers - Guardes
28/04/2017 12:30:00 PM,28/04/2017 02:00:00 PM,Josep Mayoral Antigas,"segon congrés científic, “2nd Earth Fluids Scientific Congress” IES Marta Estrada"
28/04/2017 12:00:00 PM,28/04/2017 12:30:00 PM,Josep Mayoral Antigas,Visita d'obres
28/04/2017 10:00:00 AM,28/04/2017 11:00:00 AM,Josep Mayoral Antigas,Cloenda joves en pràctiques - garantia Juvenil
28/04/2017 09:15:00 AM,28/04/2017 10:00:00 AM,Josep Mayoral Antigas,Jocs Florals de l'Escola Mpal. Salvador Llobet
27/04/2017 09:00:00 PM,27/04/2017 10:00:00 PM,Josep Mayoral Antigas,Sopar participants projecte Thermos
27/04/2017 07:30:00 PM,27/04/2017 08:30:00 PM,Josep Mayoral Antigas,Presentació del Llibre: Moriren dues vegades
27/04/2017 07:00:00 PM,27/04/2017 08:00:00 PM,Josep Mayoral Antigas,Presentació del catàleg dels alumnes de l'Escola Pia - Any Garrell
27/04/2017 06:30:00 PM,27/04/2017 06:45:00 PM,Josep Mayoral Antigas,Conferència d'Àngel Castiñeira
27/04/2017 05:30:00 PM,27/04/2017 06:00:00 PM,Josep Mayoral Antigas,Lliurament premis Gastrotapes 
27/04/2017 01:00:00 PM,27/04/2017 02:00:00 PM,Josep Mayoral Antigas,Pla director del Circuit
27/04/2017 11:30:00 AM,27/04/2017 12:30:00 PM,Josep Mayoral Antigas,Organització
27/04/2017 09:50:00 AM,27/04/2017 10:50:00 AM,Josep Mayoral Antigas,Benvinguda als participants de la jornada del programa Thermos
27/04/2017 08:45:00 AM,27/04/2017 09:45:00 AM,Josep Mayoral Antigas,Mercat de la tecnologia de Granollers d'alumnes de secundària
26/04/2017 04:30:00 PM,26/04/2017 05:30:00 PM,Josep Mayoral Antigas,Ofrena floral 80è. aniv. bombardeig de Gernika
26/04/2017 12:00:00 PM,26/04/2017 01:00:00 PM,Josep Mayoral Antigas,XIII Premis Gernika por la Paz y la reconciliación
25/04/2017 07:30:00 PM,25/04/2017 09:00:00 PM,Josep Mayoral Antigas,Ple Ordinari
25/04/2017 07:00:00 PM,25/04/2017 08:00:00 PM,Josep Mayoral Antigas,Junta de Portaveus
25/04/2017 06:30:00 PM,25/04/2017 06:45:00 PM,Josep Mayoral Antigas,Salutació escriptora Dolores Redondo
25/04/2017 05:15:00 PM,25/04/2017 07:00:00 PM,Josep Mayoral Antigas,Equip de Govern
25/04/2017 05:00:00 PM,25/04/2017 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
25/04/2017 04:00:00 PM,25/04/2017 05:00:00 PM,Josep Mayoral Antigas,Regidor d'Educació
25/04/2017 02:00:00 PM,25/04/2017 03:00:00 PM,Josep Mayoral Antigas,Secretaria General
25/04/2017 01:00:00 PM,25/04/2017 02:00:00 PM,Josep Mayoral Antigas,Estudiants de Ciències polítiques UAB
25/04/2017 11:00:00 AM,25/04/2017 12:00:00 PM,Josep Mayoral Antigas,Primera tinent d'alcalde
25/04/2017 10:00:00 AM,25/04/2017 11:00:00 AM,Josep Mayoral Antigas,Intervenció
25/04/2017 09:30:00 AM,25/04/2017 10:30:00 AM,Josep Mayoral Antigas,Gerència
25/04/2017 09:15:00 AM,25/04/2017 10:15:00 AM,Josep Mayoral Antigas,6a Jornada de Representants Estudiantils
25/04/2017 08:30:00 AM,25/04/2017 09:30:00 AM,Josep Mayoral Antigas,Direcció de Serveis Jurídics
24/04/2017 07:00:00 PM,24/04/2017 08:00:00 PM,Josep Mayoral Antigas,Consell directiu del Pla Estratègic
24/04/2017 06:00:00 PM,24/04/2017 07:00:00 PM,Josep Mayoral Antigas,Dia de les Esquadres
24/04/2017 05:00:00 PM,24/04/2017 06:00:00 PM,Josep Mayoral Antigas,Lliurament premis concurs punt de llibre. Calendari Verd de Primavera
24/04/2017 09:45:00 AM,24/04/2017 11:00:00 AM,Josep Mayoral Antigas,Trobada de les cooperatives escolars
24/04/2017 09:00:00 AM,24/04/2017 09:45:00 AM,Josep Mayoral Antigas,Presentació del cicle formatiu superior en tècniques d'actuació teatral
23/04/2017 05:00:00 PM,23/04/2017 06:00:00 PM,Josep Mayoral Antigas,Lectura de poemes
23/04/2017 10:30:00 AM,23/04/2017 11:00:00 AM,Josep Mayoral Antigas,Visita als centres de dia i residències d’avis i àvies - Diada de Sant Jordi
23/04/2017 10:00:00 AM,23/04/2017 10:30:00 AM,Josep Mayoral Antigas,Matinada de Tai-Tchi
22/04/2017 10:30:00 PM,22/04/2017 11:30:00 PM,Josep Mayoral Antigas,Festa dels Amics dels Pastorets
22/04/2017 09:00:00 PM,22/04/2017 10:00:00 PM,Josep Mayoral Antigas,Teatre REMUC de l'Institut Celestí Bellera
22/04/2017 07:00:00 PM,22/04/2017 08:00:00 PM,Josep Mayoral Antigas,Ballada de sardanes Sant Jordi  
22/04/2017 06:30:00 PM,22/04/2017 07:00:00 PM,Josep Mayoral Antigas,Feria de Abril de l'AV. Can Gili
22/04/2017 01:00:00 PM,22/04/2017 02:00:00 PM,Josep Mayoral Antigas,Pregó de Sant Jordi
22/04/2017 12:45:00 PM,22/04/2017 01:00:00 PM,Josep Mayoral Antigas,Recepció pregonera Ivette Nadal
22/04/2017 12:00:00 PM,22/04/2017 12:30:00 PM,Josep Mayoral Antigas,Botifarrada. Av Granollers Nord 
22/04/2017 11:00:00 AM,22/04/2017 12:00:00 PM,Josep Mayoral Antigas,Passejada Inaugural conjunta obres de millora carrers Vinyamata i Enginyer
21/04/2017 08:00:00 PM,21/04/2017 09:00:00 PM,Josep Mayoral Antigas,Casament
21/04/2017 07:30:00 PM,21/04/2017 08:30:00 PM,Josep Mayoral Antigas,Inauguració English Center
21/04/2017 07:00:00 PM,21/04/2017 08:00:00 PM,Josep Mayoral Antigas,Casament
21/04/2017 06:00:00 PM,21/04/2017 07:00:00 PM,Josep Mayoral Antigas,Casament
21/04/2017 05:30:00 PM,21/04/2017 06:00:00 PM,Josep Mayoral Antigas,Open Tennis Gran Centre
21/04/2017 05:00:00 PM,21/04/2017 06:00:00 PM,Josep Mayoral Antigas,Casament
21/04/2017 04:00:00 PM,21/04/2017 05:00:00 PM,Josep Mayoral Antigas,Casament
20/04/2017 05:00:00 PM,20/04/2017 07:00:00 PM,Josep Mayoral Antigas,Plenari sobre convivència pacífica - Foro mundial sobre violencias urbanas
20/04/2017 03:00:00 PM,20/04/2017 04:00:00 PM,Josep Mayoral Antigas,Taller sobre projectes de mediació - Foro mundial sobre violencias urbanas
20/04/2017 10:00:00 AM,20/04/2017 11:30:00 AM,Josep Mayoral Antigas,Premi per la Pau de CGLU
19/04/2017 08:30:00 PM,19/04/2017 09:30:00 PM,Josep Mayoral Antigas,Recepció oficial Foro mundial sobre violències urbanes
19/04/2017 04:30:00 PM,19/04/2017 06:00:00 PM,Josep Mayoral Antigas,Sessió obertura inaugural Foro mundial sobre violències urbanes
19/04/2017 11:30:00 AM,19/04/2017 01:30:00 PM,Josep Mayoral Antigas,AIPAZ - Ciudades para hacer las paces: sumando esfuerzos
18/04/2017 07:30:00 PM,18/04/2017 08:30:00 PM,Josep Mayoral Antigas,"Conferència entorn a l'exposició ""Viacrucis en 50 estacions. Camps d'exterminis nazis"""
18/04/2017 07:00:00 PM,18/04/2017 07:30:00 PM,Josep Mayoral Antigas,Estudiant UAB
18/04/2017 05:15:00 PM,18/04/2017 07:00:00 PM,Josep Mayoral Antigas,Equip de Govern
18/04/2017 05:00:00 PM,18/04/2017 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
18/04/2017 04:00:00 PM,18/04/2017 05:00:00 PM,Josep Mayoral Antigas,Regidor d'Obres i Projectes i Medi Ambient
18/04/2017 02:00:00 PM,18/04/2017 03:00:00 PM,Josep Mayoral Antigas,Cap de l'àrea de processos estratègics i comunicació
18/04/2017 12:00:00 PM,18/04/2017 01:00:00 PM,Josep Mayoral Antigas,Regidora d'Urbanisme
18/04/2017 11:00:00 AM,18/04/2017 12:00:00 PM,Josep Mayoral Antigas,Comissió de Civisme
18/04/2017 09:30:00 AM,18/04/2017 10:00:00 AM,Josep Mayoral Antigas,Gerència
18/04/2017 08:30:00 AM,18/04/2017 09:00:00 AM,Josep Mayoral Antigas,Direcció de Serveis Jurídics
15/04/2017 11:00:00 AM,15/04/2017 12:00:00 PM,Josep Mayoral Antigas,Torneig CF. Ponent
10/04/2017 08:45:00 AM,10/04/2017 10:00:00 AM,Josep Mayoral Antigas,Entrevista a la XAL
09/04/2017 06:00:00 PM,09/04/2017 07:00:00 PM,Josep Mayoral Antigas,"Ballant al cel, com un estel"
09/04/2017 08:00:00 AM,09/04/2017 09:00:00 AM,Josep Mayoral Antigas,"XXXVII edició marxa cicloturista internacional ""Rutes del Montseny"""
08/04/2017 06:30:00 PM,08/04/2017 07:30:00 PM,Josep Mayoral Antigas,Voleibol Fase final de Catalunya. Carles Vallbona - Olot (infantil femení)
08/04/2017 06:00:00 PM,08/04/2017 07:00:00 PM,Josep Mayoral Antigas,Retaule viu 3a part + petit concert de corda
08/04/2017 12:00:00 PM,08/04/2017 01:00:00 PM,Josep Mayoral Antigas,"Inauguració Escultura ""Transformador del Temps"" de Manel Batlle"
08/04/2017 12:00:00 PM,08/04/2017 01:00:00 PM,Josep Mayoral Antigas,Dinar d’Aprofitats – La Festa contra el malbaratament alimentari
08/04/2017 11:00:00 AM,08/04/2017 12:00:00 PM,Josep Mayoral Antigas,Fira de Bruixes i Bruixots
07/04/2017 09:00:00 PM,07/04/2017 10:00:00 PM,Josep Mayoral Antigas,Festa de 90 anys de la Farmàcia Parera
07/04/2017 08:00:00 PM,07/04/2017 09:00:00 PM,Josep Mayoral Antigas,Inauguració exposició d'Elias Colomé
07/04/2017 07:00:00 PM,07/04/2017 08:00:00 PM,Josep Mayoral Antigas,"Inauguració exposició ""Mira'm"""
07/04/2017 05:00:00 PM,07/04/2017 06:00:00 PM,Josep Mayoral Antigas,Casament
07/04/2017 12:00:00 PM,07/04/2017 01:00:00 PM,Josep Mayoral Antigas,Secretaria General
07/04/2017 11:00:00 AM,07/04/2017 12:00:00 PM,Josep Mayoral Antigas,Jornada de Salut 
07/04/2017 08:30:00 AM,07/04/2017 09:30:00 AM,Josep Mayoral Antigas,Visita d'obres
06/04/2017 08:00:00 PM,06/04/2017 09:00:00 PM,Josep Mayoral Antigas,"Inauguració de l'exposició ""Naturaleza Muerta"" d'Abel Azccona"
06/04/2017 07:00:00 PM,06/04/2017 08:00:00 PM,Josep Mayoral Antigas,Conferència: Amador Garrell i la introducció del Jazz a Granollers - Donat Puig
06/04/2017 06:00:00 PM,06/04/2017 07:00:00 PM,Josep Mayoral Antigas,Lliurament beques de mobilitat internacional EMT i Vallbona
06/04/2017 05:00:00 PM,06/04/2017 06:00:00 PM,Josep Mayoral Antigas,Director General AMTU
06/04/2017 11:00:00 AM,06/04/2017 12:00:00 PM,Josep Mayoral Antigas,"Presentació programació ""Per l'abril lletres mil"" i  presentació conte ""més enllà dels miralls"""
06/04/2017 09:00:00 AM,06/04/2017 10:00:00 AM,Josep Mayoral Antigas,visita d'obres
05/04/2017 07:00:00 PM,05/04/2017 08:00:00 PM,Josep Mayoral Antigas,Consell econòmic i social
05/04/2017 05:00:00 PM,05/04/2017 06:00:00 PM,Josep Mayoral Antigas,Seguretat als municipis de la Comarca
05/04/2017 02:00:00 PM,05/04/2017 03:00:00 PM,Josep Mayoral Antigas,Signatura conveni Aj. de Vilanova i Granollers Mercat
05/04/2017 12:00:00 PM,05/04/2017 12:02:00 PM,Josep Mayoral Antigas,Minut de silenci per rebutjar l'atac químic contra ciutadans sirians
05/04/2017 10:00:00 AM,05/04/2017 11:00:00 AM,Josep Mayoral Antigas,Visita empresa
04/04/2017 07:30:00 PM,04/04/2017 08:30:00 PM,Josep Mayoral Antigas,Presentació de l'Associació d'Exjugadors i Exjugadores del Balonmano Granollers
04/04/2017 06:00:00 PM,04/04/2017 07:00:00 PM,Josep Mayoral Antigas,Grup Municipal ampliat
04/04/2017 05:15:00 PM,04/04/2017 06:00:00 PM,Josep Mayoral Antigas,Equip de Govern
04/04/2017 05:00:00 PM,04/04/2017 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
04/04/2017 04:00:00 PM,04/04/2017 05:00:00 PM,Josep Mayoral Antigas,Regidor d'Obres i Medi Ambient
04/04/2017 01:30:00 PM,04/04/2017 02:30:00 PM,Josep Mayoral Antigas,Director General Centres Públics
04/04/2017 12:00:00 PM,04/04/2017 12:02:00 PM,Josep Mayoral Antigas,Minut de silenci atemptat a Sant Petersburg
04/04/2017 11:30:00 AM,04/04/2017 12:30:00 PM,Josep Mayoral Antigas,Coordinació política
04/04/2017 10:30:00 AM,04/04/2017 11:30:00 AM,Josep Mayoral Antigas,Vista alumnes escola de Granollers
04/04/2017 09:15:00 AM,04/04/2017 10:00:00 AM,Josep Mayoral Antigas,Inauguració de la Fira Guia't
04/04/2017 08:30:00 AM,04/04/2017 09:30:00 AM,Josep Mayoral Antigas,Direcció de serveis jurídics
03/04/2017 07:30:00 PM,03/04/2017 08:30:00 PM,Josep Mayoral Antigas,Presentació XXXVII Marxa Rutes del Montseny
03/04/2017 06:45:00 PM,03/04/2017 07:30:00 PM,Josep Mayoral Antigas,Jornada anual de Turisme
03/04/2017 05:15:00 PM,03/04/2017 05:30:00 PM,Josep Mayoral Antigas,alumnes de 3r de primària - treball d'escola
03/04/2017 03:30:00 PM,03/04/2017 04:15:00 PM,Josep Mayoral Antigas,In Crescendo per a les escoles
03/04/2017 02:00:00 PM,03/04/2017 03:00:00 PM,Josep Mayoral Antigas,Museu
03/04/2017 12:00:00 PM,03/04/2017 01:00:00 PM,Josep Mayoral Antigas,Comitè directiu
03/04/2017 11:00:00 AM,03/04/2017 12:00:00 PM,Josep Mayoral Antigas,Programa Helth Factory
03/04/2017 08:30:00 AM,03/04/2017 09:30:00 AM,Josep Mayoral Antigas,Gerència
02/04/2017 07:00:00 PM,02/04/2017 08:00:00 PM,Josep Mayoral Antigas,Final Top 4 de la Lliga Catalana Juvenil Femení
02/04/2017 12:00:00 PM,02/04/2017 01:00:00 PM,Josep Mayoral Antigas,Trobada escolar del CBG
02/04/2017 11:00:00 AM,02/04/2017 12:00:00 PM,Josep Mayoral Antigas,Cross Anna Mogas 
02/04/2017 08:30:00 AM,02/04/2017 09:30:00 AM,Josep Mayoral Antigas,Sortida de la Caminada popular AEG
01/04/2017 08:30:00 PM,01/04/2017 09:30:00 PM,Josep Mayoral Antigas,La Magretinyà
01/04/2017 08:00:00 PM,01/04/2017 09:00:00 PM,Josep Mayoral Antigas,"Festival del 7è aniv. de l'associació ""Amics de la Ciutat de Granollers"""
01/04/2017 05:00:00 PM,01/04/2017 06:00:00 PM,Josep Mayoral Antigas,Partit de Rugby dels Espartans
01/04/2017 02:00:00 PM,01/04/2017 04:00:00 PM,Josep Mayoral Antigas,Trobada representants Seus Mundial d'handbol femení 2021
01/04/2017 12:30:00 PM,01/04/2017 01:30:00 PM,Josep Mayoral Antigas,BMGF - C. València
01/04/2017 12:00:00 PM,01/04/2017 01:00:00 PM,Josep Mayoral Antigas,Casament
01/04/2017 11:30:00 AM,01/04/2017 12:00:00 PM,Josep Mayoral Antigas,Torneig d'escacs
01/04/2017 11:00:00 AM,01/04/2017 11:30:00 AM,Josep Mayoral Antigas,Fira del vi i el formatge
01/04/2017 10:00:00 AM,01/04/2017 11:00:00 AM,Josep Mayoral Antigas,Tradicional matanza del  porc. Org. Hogar Extremeño de Canovelles (Migas)
31/03/2017 08:00:00 PM,31/03/2017 09:00:00 PM,Josep Mayoral Antigas,Acte d’Inauguració de l’Open Night 2017 – Granollers Batega
31/03/2017 12:00:00 PM,31/03/2017 02:00:00 PM,Josep Mayoral Antigas,Visita a Montcada - passos a nivell amb barrera
31/03/2017 10:30:00 AM,31/03/2017 11:00:00 AM,Josep Mayoral Antigas,Caminada ciutadana alumnes 3r ESO 
31/03/2017 09:00:00 AM,31/03/2017 10:00:00 AM,Josep Mayoral Antigas,Director de Granollers Mercat
30/03/2017 07:30:00 PM,30/03/2017 08:30:00 PM,Josep Mayoral Antigas,"Presentació del llibre ""La identidad Perdida"" de Roger Galisteo"
30/03/2017 05:30:00 PM,30/03/2017 06:00:00 PM,Josep Mayoral Antigas,Alumnes escola de Granollers - projecte Volem
30/03/2017 02:00:00 PM,30/03/2017 02:15:00 PM,Josep Mayoral Antigas,Regidor de Serveis i Mobilitat
30/03/2017 01:00:00 PM,30/03/2017 02:00:00 PM,Josep Mayoral Antigas,Projecte Radar
30/03/2017 12:00:00 PM,30/03/2017 01:00:00 PM,Josep Mayoral Antigas,"Presentació de l'espectacle ""Ballant al cel com un estel"""
30/03/2017 11:00:00 AM,30/03/2017 12:00:00 PM,Josep Mayoral Antigas,Responsable del programa de drogues
30/03/2017 10:00:00 AM,30/03/2017 11:00:00 AM,Josep Mayoral Antigas,Acte de signatura donació peça Transformador del temps
29/03/2017 08:00:00 PM,29/03/2017 09:00:00 PM,Josep Mayoral Antigas,Festa de l'Esport
29/03/2017 06:00:00 PM,29/03/2017 08:00:00 PM,Josep Mayoral Antigas,Xerrada en motiu de la celebració dels 10 anys del centre vallès
29/03/2017 05:00:00 PM,29/03/2017 06:00:00 PM,Josep Mayoral Antigas,Consell Administració de Granollers Mercat
29/03/2017 02:15:00 PM,29/03/2017 03:00:00 PM,Josep Mayoral Antigas,Projecte EDUSI
29/03/2017 09:30:00 AM,29/03/2017 02:00:00 PM,Josep Mayoral Antigas,Patronat de l'HGG
28/03/2017 07:30:00 PM,28/03/2017 09:00:00 PM,Josep Mayoral Antigas,Sessió plenària
28/03/2017 05:15:00 PM,28/03/2017 07:00:00 PM,Josep Mayoral Antigas,Equip de govern
28/03/2017 05:00:00 PM,28/03/2017 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
28/03/2017 02:00:00 PM,28/03/2017 03:00:00 PM,Josep Mayoral Antigas,Secretaria General
28/03/2017 02:00:00 PM,28/03/2017 03:00:00 PM,Josep Mayoral Antigas,Secretaria General
28/03/2017 01:00:00 PM,28/03/2017 02:00:00 PM,Josep Mayoral Antigas,Liquidació pressupost
28/03/2017 12:30:00 PM,28/03/2017 01:00:00 PM,Josep Mayoral Antigas,Gerència
28/03/2017 12:00:00 PM,28/03/2017 12:30:00 PM,Josep Mayoral Antigas,Regidor d'Esports
28/03/2017 09:45:00 AM,28/03/2017 10:45:00 AM,Josep Mayoral Antigas,Visita alumnes escola de Granollers
28/03/2017 08:30:00 AM,28/03/2017 09:00:00 AM,Josep Mayoral Antigas,Direcció de Serveis Jurídics
27/03/2017 08:00:00 PM,27/03/2017 09:00:00 PM,Josep Mayoral Antigas,Pre estrena spot Esports
27/03/2017 06:00:00 PM,27/03/2017 08:00:00 PM,Josep Mayoral Antigas,Ple del Consorci de VOTV i Consell d'Administració
27/03/2017 12:00:00 PM,27/03/2017 01:00:00 PM,Josep Mayoral Antigas,El triangle
27/03/2017 11:00:00 AM,27/03/2017 12:00:00 PM,Josep Mayoral Antigas,Signatura Conveni amb UCES (unión de cerrajeros)
27/03/2017 10:00:00 AM,27/03/2017 11:00:00 AM,Josep Mayoral Antigas,Visita alumnes escola de Granollers
27/03/2017 09:00:00 AM,27/03/2017 10:00:00 AM,Josep Mayoral Antigas,Intervenció
26/03/2017 07:00:00 PM,26/03/2017 08:00:00 PM,Josep Mayoral Antigas,BMG - Frisch Auf Göppingen
26/03/2017 05:00:00 PM,26/03/2017 06:00:00 PM,Josep Mayoral Antigas,Actes associació internacional Cajamarca
26/03/2017 01:00:00 PM,26/03/2017 02:00:00 PM,Josep Mayoral Antigas,Actes associació internacional Cajamarca
26/03/2017 11:00:00 AM,26/03/2017 12:00:00 PM,Josep Mayoral Antigas,Inauguració exposició de Lluites compartides (Omnium Cultural)
26/03/2017 10:00:00 AM,26/03/2017 11:00:00 AM,Josep Mayoral Antigas,Trofeu ciutat de Granollers de patinatge
25/03/2017 08:00:00 PM,25/03/2017 09:00:00 PM,Josep Mayoral Antigas,"Deixeu-me en pau, només tinc 15 anys - microteatre"
25/03/2017 10:30:00 AM,25/03/2017 11:30:00 AM,Josep Mayoral Antigas,Lliurament del Premi Sambori Òmnium Demarcació de la Serralada Litoral
24/03/2017 10:00:00 PM,24/03/2017 11:00:00 PM,Josep Mayoral Antigas,27è festival de Jazz - Albert Marquès Trio
24/03/2017 06:30:00 PM,24/03/2017 07:30:00 PM,Josep Mayoral Antigas,Diàleg de ciutats
24/03/2017 04:15:00 PM,24/03/2017 06:30:00 PM,Josep Mayoral Antigas,Assemblea de l'AICE
24/03/2017 03:15:00 PM,24/03/2017 04:15:00 PM,Josep Mayoral Antigas,Diàleg “El dret a la ciutat: estratègies per a la inclusió. Els serveis públics”
23/03/2017 08:00:00 PM,23/03/2017 09:00:00 PM,Josep Mayoral Antigas,Concert Ciutats Educadores
23/03/2017 06:30:00 PM,23/03/2017 07:15:00 PM,Josep Mayoral Antigas,"Conferència ""Ciutat i Educació"" amb Federico Mayor Zaragoza"
23/03/2017 05:00:00 PM,23/03/2017 06:30:00 PM,Josep Mayoral Antigas,"Taula d'alcaldes ""La transformació col·lectiva de les ciutats"""
23/03/2017 10:30:00 AM,23/03/2017 02:00:00 PM,Josep Mayoral Antigas,Comissió de seguiment de la RECE. Xarxa estatal de ciutats educadores
23/03/2017 09:00:00 AM,23/03/2017 10:00:00 AM,Josep Mayoral Antigas,Gerent del TAG
22/03/2017 07:30:00 PM,22/03/2017 08:00:00 PM,Josep Mayoral Antigas,Entrevista d'Estudiant 
22/03/2017 07:00:00 PM,22/03/2017 07:30:00 PM,Josep Mayoral Antigas,Junta de Portaveus
22/03/2017 06:00:00 PM,22/03/2017 07:00:00 PM,Josep Mayoral Antigas,"Lliurament trofeus Mitja, premis locals"
22/03/2017 05:00:00 PM,22/03/2017 06:00:00 PM,Josep Mayoral Antigas,Gerència de VOTV
22/03/2017 09:00:00 AM,22/03/2017 02:00:00 PM,Josep Mayoral Antigas,Jornada sobre Diplomàcia Municipal: una comparativa europea
21/03/2017 07:30:00 PM,21/03/2017 08:30:00 PM,Josep Mayoral Antigas,Trobada equips de govern Vilanova i Granollers
21/03/2017 05:30:00 PM,21/03/2017 07:00:00 PM,Josep Mayoral Antigas,Equip de Govern
21/03/2017 05:00:00 PM,21/03/2017 05:30:00 PM,Josep Mayoral Antigas,Junta de Govern Local
21/03/2017 02:00:00 PM,21/03/2017 03:00:00 PM,Josep Mayoral Antigas,Secretaria General
21/03/2017 12:00:00 PM,21/03/2017 01:00:00 PM,Josep Mayoral Antigas,!a. Tinent d'Alcalde
21/03/2017 11:00:00 AM,21/03/2017 12:00:00 PM,Josep Mayoral Antigas,Cap de l'Àrea de Serveis Personals
21/03/2017 10:00:00 AM,21/03/2017 11:00:00 AM,Josep Mayoral Antigas,Regidor d'Obres i Medi Ambient
21/03/2017 09:30:00 AM,21/03/2017 10:00:00 AM,Josep Mayoral Antigas,Gerència
20/03/2017 06:00:00 PM,20/03/2017 07:00:00 PM,Josep Mayoral Antigas,Consell Econòmic i Social
20/03/2017 11:00:00 AM,20/03/2017 12:00:00 PM,Josep Mayoral Antigas,Visita empresa
20/03/2017 09:00:00 AM,20/03/2017 10:00:00 AM,Josep Mayoral Antigas,Presentació del Dinar d'aprofitament
20/03/2017 08:30:00 AM,20/03/2017 09:00:00 AM,Josep Mayoral Antigas,Direcció de serveis jurídics
18/03/2017 11:00:00 AM,18/03/2017 12:00:00 PM,Josep Mayoral Antigas,Llotja del disseny
17/03/2017 09:00:00 PM,17/03/2017 10:30:00 PM,Josep Mayoral Antigas,Acte del 65 aniversari de la Mútua
17/03/2017 07:00:00 PM,17/03/2017 08:00:00 PM,Josep Mayoral Antigas,"Presentació llibre ""Operación Captura"" de Pedro Locubiche"
17/03/2017 06:00:00 PM,17/03/2017 07:00:00 PM,Josep Mayoral Antigas,BM. Granollers
17/03/2017 04:00:00 PM,17/03/2017 05:00:00 PM,Josep Mayoral Antigas,Alcalde de Canovelles
17/03/2017 01:00:00 PM,17/03/2017 02:00:00 PM,Josep Mayoral Antigas,"Presentació llibre ""Mutua de Granollers, 65 anys d'història"""
17/03/2017 09:00:00 AM,17/03/2017 10:00:00 AM,Josep Mayoral Antigas,Pla de mobilitat electrica
16/03/2017 06:00:00 PM,16/03/2017 07:00:00 PM,Josep Mayoral Antigas,"Presentació ""Deixeu-me en pau ..."" - Arsenic"
