DATA,ANY,TIPUS ELECCIONS,MESA ELECTORAL,CENS,NOMBRE VOTS TOTAL,NOM PARTIT,PARTIT,NOMBRE VOTS
09/03/2008,2008,Generals,03-02 B,522,364,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,14
09/03/2008,2008,Generals,03-02 B,522,364,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-02 B,522,364,Els Verds-Los Verdes,EV-LV,5
09/03/2008,2008,Generals,03-02 B,522,364,Ciudadanos en Blanco,CENB,2
09/03/2008,2008,Generals,03-02 B,522,364,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-02 B,522,364,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-02 B,522,364,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-02 B,522,364,España 2000,E-2000,0
09/03/2008,2008,Generals,03-02 B,522,364,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-02 B,522,364,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-02 B,522,364,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-02 B,522,364,Ciutadans,C's,4
09/03/2008,2008,Generals,03-02 B,522,364,Unión Progreso y Democracia,UPyD,1
09/03/2008,2008,Generals,03-02 B,522,364,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-02 B,522,364,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-02 B,522,364,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-02 B,522,364,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-02 B,522,364,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-02 B,522,364,Escons Insubmisos-Alternativa dels democrates descontens,Ei,1
09/03/2008,2008,Generals,03-02 B,522,364,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-02 B,522,364,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-02 B,522,364,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-02 B,522,364,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-02 B,522,364,Vots en blanc,BLANCS,8
09/03/2008,2008,Generals,03-02 B,522,364,Vots nuls,NULS,1
09/03/2008,2008,Generals,03-02 C,468,319,Partit Popular,PP,51
09/03/2008,2008,Generals,03-02 C,468,319,Convergència i Unió,CiU,53
09/03/2008,2008,Generals,03-02 C,468,319,Partit dels Socialistes de Catalunya,PSC,170
09/03/2008,2008,Generals,03-02 C,468,319,Els Verds-L'Alternativa Ecologista,EV-AE,0
09/03/2008,2008,Generals,03-02 C,468,319,Esquerra Republicana de Catalunya,ERC,18
09/03/2008,2008,Generals,03-02 C,468,319,Partido Animalista Contra el Maltrato Animal,PACMA,1
09/03/2008,2008,Generals,03-02 C,468,319,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-02 C,468,319,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-02 C,468,319,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-02 C,468,319,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,8
09/03/2008,2008,Generals,03-02 C,468,319,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-02 C,468,319,Els Verds-Los Verdes,EV-LV,3
09/03/2008,2008,Generals,03-02 C,468,319,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,03-02 C,468,319,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-02 C,468,319,Falange Española de las JONS,FE-JONS,1
09/03/2008,2008,Generals,03-02 C,468,319,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-02 C,468,319,España 2000,E-2000,0
09/03/2008,2008,Generals,03-02 C,468,319,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-02 C,468,319,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-02 C,468,319,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-02 C,468,319,Ciutadans,C's,4
09/03/2008,2008,Generals,03-02 C,468,319,Unión Progreso y Democracia,UPyD,1
09/03/2008,2008,Generals,03-02 C,468,319,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-02 C,468,319,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-02 C,468,319,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-02 C,468,319,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-02 C,468,319,Partido Obrero Socialista Internacionalista,POSI,1
09/03/2008,2008,Generals,03-03 A,455,320,Vots en blanc,BLANCS,3
09/03/2008,2008,Generals,03-02 C,468,319,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-02 C,468,319,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-02 C,468,319,Democracia Nacional,DN,1
09/03/2008,2008,Generals,03-02 C,468,319,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-02 C,468,319,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-02 C,468,319,Vots en blanc,BLANCS,5
09/03/2008,2008,Generals,03-02 C,468,319,Vots nuls,NULS,2
09/03/2008,2008,Generals,03-03 A,455,320,Partit Popular,PP,47
09/03/2008,2008,Generals,03-03 A,455,320,Convergència i Unió,CiU,62
09/03/2008,2008,Generals,03-03 A,455,320,Partit dels Socialistes de Catalunya,PSC,157
09/03/2008,2008,Generals,03-03 A,455,320,Els Verds-L'Alternativa Ecologista,EV-AE,2
09/03/2008,2008,Generals,03-03 A,455,320,Esquerra Republicana de Catalunya,ERC,25
09/03/2008,2008,Generals,03-03 A,455,320,Partido Animalista Contra el Maltrato Animal,PACMA,0
09/03/2008,2008,Generals,03-03 A,455,320,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-03 A,455,320,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-03 A,455,320,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-03 A,455,320,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,17
09/03/2008,2008,Generals,03-03 A,455,320,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-03 A,455,320,Els Verds-Los Verdes,EV-LV,1
09/03/2008,2008,Generals,03-03 A,455,320,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,03-03 A,455,320,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-03 A,455,320,Falange Española de las JONS,FE-JONS,1
09/03/2008,2008,Generals,03-03 A,455,320,Partido de los Pensionistas en Acción,PDLPEA,2
09/03/2008,2008,Generals,03-03 A,455,320,España 2000,E-2000,0
09/03/2008,2008,Generals,03-03 A,455,320,Partit Republicà Català,RC,1
09/03/2008,2008,Generals,03-03 A,455,320,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-03 A,455,320,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-03 A,455,320,Ciutadans,C's,1
09/03/2008,2008,Generals,03-03 A,455,320,Unión Progreso y Democracia,UPyD,0
09/03/2008,2008,Generals,03-03 A,455,320,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-03 A,455,320,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-03 A,455,320,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-03 A,455,320,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-03 A,455,320,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-03 A,455,320,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-03 A,455,320,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-03 A,455,320,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-03 A,455,320,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-03 A,455,320,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-03 A,455,320,Vots nuls,NULS,1
09/03/2008,2008,Generals,03-03 B,526,365,Partit Popular,PP,57
09/03/2008,2008,Generals,03-03 B,526,365,Convergència i Unió,CiU,82
09/03/2008,2008,Generals,03-03 B,526,365,Partit dels Socialistes de Catalunya,PSC,174
09/03/2008,2008,Generals,03-03 B,526,365,Els Verds-L'Alternativa Ecologista,EV-AE,2
09/03/2008,2008,Generals,03-03 B,526,365,Esquerra Republicana de Catalunya,ERC,21
09/03/2008,2008,Generals,03-03 B,526,365,Partido Animalista Contra el Maltrato Animal,PACMA,2
09/03/2008,2008,Generals,03-03 B,526,365,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-03 B,526,365,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-03 B,526,365,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-03 B,526,365,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,12
09/03/2008,2008,Generals,03-03 B,526,365,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-03 B,526,365,Els Verds-Los Verdes,EV-LV,2
09/03/2008,2008,Generals,03-03 B,526,365,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,03-03 B,526,365,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-03 B,526,365,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-03 B,526,365,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-03 B,526,365,España 2000,E-2000,0
09/03/2008,2008,Generals,03-03 B,526,365,Partit Republicà Català,RC,1
09/03/2008,2008,Generals,03-03 B,526,365,Partit Humanista de Catalunya,PHC,1
09/03/2008,2008,Generals,03-03 B,526,365,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-03 B,526,365,Ciutadans,C's,2
09/03/2008,2008,Generals,03-03 B,526,365,Unión Progreso y Democracia,UPyD,0
09/03/2008,2008,Generals,03-03 B,526,365,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-03 B,526,365,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-03 B,526,365,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-03 B,526,365,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-03 B,526,365,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-03 B,526,365,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-03 B,526,365,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-03 B,526,365,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-03 B,526,365,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-03 B,526,365,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-03 B,526,365,Vots en blanc,BLANCS,3
09/03/2008,2008,Generals,03-03 B,526,365,Vots nuls,NULS,6
09/03/2008,2008,Generals,03-04 A,660,502,Partit Popular,PP,64
09/03/2008,2008,Generals,03-04 A,660,502,Convergència i Unió,CiU,141
09/03/2008,2008,Generals,03-04 A,660,502,Partit dels Socialistes de Catalunya,PSC,215
09/03/2008,2008,Generals,03-04 A,660,502,Els Verds-L'Alternativa Ecologista,EV-AE,1
09/03/2008,2008,Generals,03-08 A,411,260,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,03-04 A,660,502,Esquerra Republicana de Catalunya,ERC,36
09/03/2008,2008,Generals,03-04 A,660,502,Partido Animalista Contra el Maltrato Animal,PACMA,3
09/03/2008,2008,Generals,03-04 A,660,502,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-04 A,660,502,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-04 A,660,502,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-04 A,660,502,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,18
09/03/2008,2008,Generals,03-04 A,660,502,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-04 A,660,502,Els Verds-Los Verdes,EV-LV,3
09/03/2008,2008,Generals,03-04 A,660,502,Ciudadanos en Blanco,CENB,1
09/03/2008,2008,Generals,03-04 A,660,502,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-04 A,660,502,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-04 A,660,502,Partido de los Pensionistas en Acción,PDLPEA,1
09/03/2008,2008,Generals,03-04 A,660,502,España 2000,E-2000,0
09/03/2008,2008,Generals,03-04 A,660,502,Partit Republicà Català,RC,1
09/03/2008,2008,Generals,03-04 A,660,502,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-04 A,660,502,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-04 A,660,502,Ciutadans,C's,1
09/03/2008,2008,Generals,03-04 A,660,502,Unión Progreso y Democracia,UPyD,0
09/03/2008,2008,Generals,03-04 A,660,502,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-04 A,660,502,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-04 A,660,502,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-04 A,660,502,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-04 A,660,502,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-04 A,660,502,Escons Insubmisos-Alternativa dels democrates descontens,Ei,1
09/03/2008,2008,Generals,03-04 A,660,502,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-04 A,660,502,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-04 A,660,502,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-04 A,660,502,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-04 A,660,502,Vots en blanc,BLANCS,13
09/03/2008,2008,Generals,03-04 A,660,502,Vots nuls,NULS,3
09/03/2008,2008,Generals,03-04 B,794,569,Partit Popular,PP,75
09/03/2008,2008,Generals,03-04 B,794,569,Convergència i Unió,CiU,159
09/03/2008,2008,Generals,03-04 B,794,569,Partit dels Socialistes de Catalunya,PSC,241
09/03/2008,2008,Generals,03-04 B,794,569,Els Verds-L'Alternativa Ecologista,EV-AE,1
09/03/2008,2008,Generals,03-04 B,794,569,Esquerra Republicana de Catalunya,ERC,46
09/03/2008,2008,Generals,03-04 B,794,569,Partido Animalista Contra el Maltrato Animal,PACMA,3
09/03/2008,2008,Generals,03-04 B,794,569,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-04 B,794,569,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-04 B,794,569,Partit Comunista del Poble de Catalunya,PCPC,1
09/03/2008,2008,Generals,03-04 B,794,569,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,18
09/03/2008,2008,Generals,03-04 B,794,569,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-04 B,794,569,Els Verds-Los Verdes,EV-LV,1
09/03/2008,2008,Generals,03-04 B,794,569,Ciudadanos en Blanco,CENB,1
09/03/2008,2008,Generals,03-04 B,794,569,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-04 B,794,569,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-04 B,794,569,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-04 B,794,569,España 2000,E-2000,0
09/03/2008,2008,Generals,03-04 B,794,569,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-04 B,794,569,Partit Humanista de Catalunya,PHC,1
09/03/2008,2008,Generals,03-04 B,794,569,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-04 B,794,569,Ciutadans,C's,4
09/03/2008,2008,Generals,03-04 B,794,569,Unión Progreso y Democracia,UPyD,2
09/03/2008,2008,Generals,03-04 B,794,569,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-04 B,794,569,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-04 B,794,569,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-04 B,794,569,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-04 B,794,569,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-04 B,794,569,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-04 B,794,569,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-04 B,794,569,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-04 B,794,569,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-04 B,794,569,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-04 B,794,569,Vots en blanc,BLANCS,14
09/03/2008,2008,Generals,03-04 B,794,569,Vots nuls,NULS,2
09/03/2008,2008,Generals,03-05 A,659,473,Partit Popular,PP,87
09/03/2008,2008,Generals,03-05 A,659,473,Convergència i Unió,CiU,62
09/03/2008,2008,Generals,03-05 A,659,473,Partit dels Socialistes de Catalunya,PSC,246
09/03/2008,2008,Generals,03-05 A,659,473,Els Verds-L'Alternativa Ecologista,EV-AE,2
09/03/2008,2008,Generals,03-05 A,659,473,Esquerra Republicana de Catalunya,ERC,19
09/03/2008,2008,Generals,03-05 A,659,473,Partido Animalista Contra el Maltrato Animal,PACMA,2
09/03/2008,2008,Generals,03-05 A,659,473,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-05 A,659,473,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-05 A,659,473,Partit Comunista del Poble de Catalunya,PCPC,1
09/03/2008,2008,Generals,03-05 A,659,473,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,26
09/03/2008,2008,Generals,03-05 A,659,473,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-05 A,659,473,Els Verds-Los Verdes,EV-LV,1
09/03/2008,2008,Generals,03-05 A,659,473,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,03-05 A,659,473,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-05 A,659,473,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-05 A,659,473,Partido de los Pensionistas en Acción,PDLPEA,1
09/03/2008,2008,Generals,03-05 A,659,473,España 2000,E-2000,0
09/03/2008,2008,Generals,03-05 A,659,473,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-05 A,659,473,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-05 A,659,473,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-05 A,659,473,Ciutadans,C's,4
09/03/2008,2008,Generals,03-05 A,659,473,Unión Progreso y Democracia,UPyD,1
09/03/2008,2008,Generals,03-05 A,659,473,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-05 A,659,473,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-05 A,659,473,Falange Auténtica,FA,1
09/03/2008,2008,Generals,03-05 A,659,473,Alternativa Motor y Deportes,AMD,1
09/03/2008,2008,Generals,03-05 A,659,473,Partido Obrero Socialista Internacionalista,POSI,1
09/03/2008,2008,Generals,03-05 A,659,473,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-05 A,659,473,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-05 A,659,473,Democracia Nacional,DN,1
09/03/2008,2008,Generals,03-05 A,659,473,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-05 A,659,473,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-05 A,659,473,Vots en blanc,BLANCS,16
09/03/2008,2008,Generals,03-05 A,659,473,Vots nuls,NULS,1
09/03/2008,2008,Generals,03-05 B,683,500,Partit Popular,PP,72
09/03/2008,2008,Generals,03-05 B,683,500,Convergència i Unió,CiU,82
09/03/2008,2008,Generals,03-05 B,683,500,Partit dels Socialistes de Catalunya,PSC,264
09/03/2008,2008,Generals,03-05 B,683,500,Els Verds-L'Alternativa Ecologista,EV-AE,0
09/03/2008,2008,Generals,03-05 B,683,500,Esquerra Republicana de Catalunya,ERC,36
09/03/2008,2008,Generals,03-05 B,683,500,Partido Animalista Contra el Maltrato Animal,PACMA,0
09/03/2008,2008,Generals,03-05 B,683,500,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-05 B,683,500,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-05 B,683,500,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-05 B,683,500,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,19
09/03/2008,2008,Generals,03-05 B,683,500,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-05 B,683,500,Els Verds-Los Verdes,EV-LV,0
09/03/2008,2008,Generals,03-05 B,683,500,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,03-05 B,683,500,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-05 B,683,500,Falange Española de las JONS,FE-JONS,1
09/03/2008,2008,Generals,03-05 B,683,500,Partido de los Pensionistas en Acción,PDLPEA,3
09/03/2008,2008,Generals,03-05 B,683,500,España 2000,E-2000,0
09/03/2008,2008,Generals,03-05 B,683,500,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-05 B,683,500,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-05 B,683,500,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-05 B,683,500,Ciutadans,C's,5
09/03/2008,2008,Generals,03-05 B,683,500,Unión Progreso y Democracia,UPyD,2
09/03/2008,2008,Generals,03-05 B,683,500,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-05 B,683,500,Alternativa Española,AES,2
09/03/2008,2008,Generals,03-05 B,683,500,Falange Auténtica,FA,1
09/03/2008,2008,Generals,03-05 B,683,500,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-05 B,683,500,Partido Obrero Socialista Internacionalista,POSI,2
09/03/2008,2008,Generals,03-05 B,683,500,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-05 B,683,500,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-05 B,683,500,Democracia Nacional,DN,1
09/03/2008,2008,Generals,03-05 B,683,500,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-05 B,683,500,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-05 B,683,500,Vots en blanc,BLANCS,7
09/03/2008,2008,Generals,03-05 B,683,500,Vots nuls,NULS,3
09/03/2008,2008,Generals,03-06 A,476,338,Partit Popular,PP,55
09/03/2008,2008,Generals,03-06 A,476,338,Convergència i Unió,CiU,77
09/03/2008,2008,Generals,03-06 A,476,338,Partit dels Socialistes de Catalunya,PSC,149
09/03/2008,2008,Generals,03-06 A,476,338,Els Verds-L'Alternativa Ecologista,EV-AE,2
09/03/2008,2008,Generals,03-06 A,476,338,Esquerra Republicana de Catalunya,ERC,27
09/03/2008,2008,Generals,03-06 A,476,338,Partido Animalista Contra el Maltrato Animal,PACMA,0
09/03/2008,2008,Generals,03-06 A,476,338,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-06 A,476,338,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-06 A,476,338,Partit Comunista del Poble de Catalunya,PCPC,1
09/03/2008,2008,Generals,03-06 A,476,338,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,12
09/03/2008,2008,Generals,03-06 A,476,338,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-06 A,476,338,Els Verds-Los Verdes,EV-LV,0
09/03/2008,2008,Generals,03-06 A,476,338,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,03-06 A,476,338,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,1
09/03/2008,2008,Generals,03-06 A,476,338,Falange Española de las JONS,FE-JONS,1
09/03/2008,2008,Generals,03-06 A,476,338,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-06 A,476,338,España 2000,E-2000,0
09/03/2008,2008,Generals,03-06 A,476,338,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-06 A,476,338,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-06 A,476,338,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-06 A,476,338,Ciutadans,C's,1
09/03/2008,2008,Generals,03-06 A,476,338,Unión Progreso y Democracia,UPyD,1
09/03/2008,2008,Generals,03-06 A,476,338,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-06 A,476,338,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-06 A,476,338,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-06 A,476,338,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-06 A,476,338,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-06 A,476,338,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-06 A,476,338,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-06 A,476,338,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-06 A,476,338,Por un Mundo Más Justo,PUM+J,1
09/03/2008,2008,Generals,03-06 A,476,338,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-06 A,476,338,Vots en blanc,BLANCS,4
09/03/2008,2008,Generals,03-06 A,476,338,Vots nuls,NULS,6
09/03/2008,2008,Generals,03-06 B,390,298,Partit Popular,PP,52
09/03/2008,2008,Generals,03-06 B,390,298,Convergència i Unió,CiU,51
09/03/2008,2008,Generals,03-06 B,390,298,Partit dels Socialistes de Catalunya,PSC,146
09/03/2008,2008,Generals,03-06 B,390,298,Els Verds-L'Alternativa Ecologista,EV-AE,3
09/03/2008,2008,Generals,03-06 B,390,298,Esquerra Republicana de Catalunya,ERC,15
09/03/2008,2008,Generals,03-06 B,390,298,Partido Animalista Contra el Maltrato Animal,PACMA,1
09/03/2008,2008,Generals,03-06 B,390,298,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-06 B,390,298,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-06 B,390,298,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-06 B,390,298,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,12
09/03/2008,2008,Generals,03-06 B,390,298,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-06 B,390,298,Els Verds-Los Verdes,EV-LV,2
09/03/2008,2008,Generals,03-06 B,390,298,Ciudadanos en Blanco,CENB,1
09/03/2008,2008,Generals,03-06 B,390,298,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-06 B,390,298,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-06 B,390,298,Partido de los Pensionistas en Acción,PDLPEA,1
