AÑO;CODIGO AYUNTAMIENTO;NOMBRE AYUNTAMIENTO;CODIGO IMPUESTO;NOMBRE IMPUESTO;CODIGO CALLE;NOMBRE CALLE;DISTRITO;SECCION;NRO RECIBOS;IMPORTE RECAUDADO;IMPORTE EJECUTIVA PENDIENTE;.                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;030;AYUDA DOMICILI;2303;HONDARRIBIA KALEA;001;013;8;111,64;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;030;AYUDA DOMICILI;2401;AMASA KALEA;001;014;3;175,16;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;030;AYUDA DOMICILI;2406;ASTIGARRAGA KALEA;001;014;11;470,91;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;030;AYUDA DOMICILI;2502;JAIZKIBEL KALEA;001;015;22;310,94;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;067;ERRENTERIA;030;AYUDA DOMICILI;2504;URDABURU KALEA;001;015;6;157,94;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;067;ERRENTERIA;030;AYUDA DOMICILI;2603;LARRUNARRI KALEA;001;016;11;111,16;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;030;AYUDA DOMICILI;2604;MANDOEGI KALEA;001;016;11;67,76;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;067;ERRENTERIA;030;AYUDA DOMICILI;2907;RESURRECCION Mª AZKUE KALEA;001;019;11;306,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3001;BARRIO OLIBET/OLIBET AUZOA;001;002;8;422,40;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3201;ARDITURRI KALEA;001;022;22;653,48;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3402;JESUS GURIDI KALEA;001;024;5;795,34;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3501;BERAUN KALEA;001;025;25;849,72;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3601;AITA DONOSTIA KALEA;001;026;5;231,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3603;MAURICE RAVEL KALEA;001;026;5;2,24;5,79;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3604;SAN MARKO KALEA;001;027;11;1.796,15;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3703;JOSE MARIA USANDITZAGA KALEA;001;027;5;309,06;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3801;SORGINTZULO KALEA;001;028;11;4.189,14;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;030;AYUDA DOMICILI;3903;VERSALLES KALEA;001;029;2;9,06;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;067;ERRENTERIA;030;AYUDA DOMICILI;6032;TULLE KALEA;001;035;10;160,65;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1101;GOIKO KALEA / CALLE ARRIBA;001;001;1;45,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1103;HERRIKO PLAZA;001;003;2;899,65;442,58;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1104;ELIZAKO KALEA / CALLE IGLESIA;001;001;1;45,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1105;MADALEN KALEA;001;003;5;1.993,70;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1107;MIGUEL ALDUNTZIN KALEA;001;005;2;135,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1107;MIGUEL ALDUNTZIN KALEA;001;020;1;90,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1107;MIGUEL ALDUNTZIN KALEA;001;034;2;90,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1108;ORERETA KALEA;001;001;1;45,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1109;PABLO IGLESIAS KALEA;001;020;2;90,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1110;SANTA KLARA KALEA;001;020;2;135,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1201;KAPITANENEA KALEA;001;003;4;1.909,20;1.034,60;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1202;KRISTOBAL GAMON KALEA;001;002;1;47,25;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1204;JUAN IGNACIO GAMON ZUMARDIA/AL;000;000;3;1.464,40;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1204;JUAN IGNACIO GAMON ZUMARDIA/AL;001;001;3;2.199,10;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;009;6;2.003,34;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;013;1;0,00;1.209,80;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;023;1;132,40;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1209;SANTXOENEA KALEA;001;003;1;1.052,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1210;SANTA MARIA KALEA;001;003;1;564,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1211;URANTZU KALEA;001;003;1;45,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1212;BITERI KALEA;001;006;6;2.598,90;1.494,37;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1212;BITERI KALEA;001;009;3;697,15;649,46;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1214;ZUBIAURRE KALEA;001;002;1;384,85;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1301;FORU PLAZA;000;000;1;564,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1301;FORU PLAZA;001;003;1;90,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1302;BARRIO GAZTAÑO/GAZTAÑO AUZOA;001;005;4;227,25;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1304;MARIA LEZO KALEA;001;003;2;196,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1304;MARIA LEZO KALEA;001;022;2;135,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1304;MARIA LEZO KALEA;001;035;2;384,85;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1401;AIZPITARTE PASABIDEA/PASAJE AI;001;004;4;1.604,35;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1403;FANDERIA PASEALEKUA/PASEO FAND;001;036;3;1.596,80;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1404;BARRIO LARTZABAL/LARTZABAL AUZ;001;004;3;225,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1407;TOMAS LOPEZ KALEA;001;004;2;180,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1407;TOMAS LOPEZ KALEA;001;020;1;45,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1408;GABIERROTA PASEALEKUA/PASEO GA;001;004;2;1.434,45;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1501;BEHEKO KALEA / CALLE ABAJO;001;004;1;899,65;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1602;BIDASOA KALEA;001;006;2;609,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1605;MARTIN ETXEBERRIA KALEA;001;030;2;654,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1606;MORRONGILLETA KALEA;001;006;3;90,00;51,75;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1606;MORRONGILLETA KALEA;001;017;2;286,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1610;XENPELAR KALEA;001;006;2;1.476,85;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1620;KOLDO MITXELENA PLAZA;001;006;3;1.356,98;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1701;GALTZARABORDA ETORBIDEA/AV.GAL;001;017;1;47,25;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1701;GALTZARABORDA ETORBIDEA/AV.GAL;001;024;1;0,00;442,58;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1701;GALTZARABORDA ETORBIDEA/AV.GAL;001;026;1;384,85;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1701;GALTZARABORDA ETORBIDEA/AV.GAL;001;029;3;744,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1702;PARKE KALEA;001;007;1;90,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1702;PARKE KALEA;001;015;3;609,75;442,58;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1806;IGANTZI KALEA;001;008;2;474,85;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1901;ALFONSO XI.AREN KALEA;001;009;3;712,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1903;FRANCISCO GAZKUE KALEA;001;009;3;2.227,34;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1906;SEGUNDO ISPIZUA KALEA;001;009;1;132,40;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;1907;VICENTE ELIZEGI KALEA;001;009;1;196,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;2001;BARRIO ALABERGA/ALABERGA AUZOA;001;010;1;47,25;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;2001;BARRIO ALABERGA/ALABERGA AUZOA;001;028;2;135,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;2002;JUAN OLAZABAL KALEA;001;030;1;592,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;2201;DONOSTIA KALEA/CALLE SAN SEBAS;001;013;2;384,85;442,58;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;039;OCUPACION VIA PUBLIC;2201;DONOSTIA KALEA/CALLE SAN SEBAS;001;014;2;581,60;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
