Mun;N.Fijo ;D;Po;Par;Su;Nombre                   ;Tc;Cc;Superfic
067;0330240;B;05;091;B ;                         ;C ;02;00031488
067;0330240;B;05;091;C ;                         ;E ;04;00003820
067;0330240;B;05;091;D ;                         ;E ;04;00002939
067;0330240;B;05;091;E ;                         ;MT;02;00001412
067;0330240;B;05;091;F ;                         ;PD;04;00001044
067;0330240;B;05;091;G ;                         ;MF;02;00034440
067;0330240;B;05;091;H ;                         ;MF;02;00001624
067;0330240;B;05;091;I ;                         ;C ;02;00001434
067;0330240;B;05;091;J ;                         ;C ;01;00000523
067;0330242;R;07;016;A ;                         ;MF;01;00016632
067;0330504;H;05;089;A ;                         ;MF;04;00002514
067;0330775;P;07;023;A ;                         ;MF;01;00002592
067;0331593;J;07;007;A ;                         ;MB;01;00001046
067;0331907;S;01;091;A ;                         ;F ;01;00000988
067;0331907;S;01;091;B ;                         ;PD;01;00003901
067;0331907;S;01;091;C ;                         ;MF;01;00000984
067;0331907;S;01;167;A ;                         ;PD;01;00005730
067;0332284;Q;05;074;A ;                         ;C ;01;00005073
067;0332284;Q;05;074;B ;                         ;MF;01;00002292
067;0332284;Q;05;076;A ;                         ;MF;02;00002895
067;0332285;B;04;108;A ;                         ;CS;01;00000181
067;0332285;B;04;108;B ;                         ;PD;01;00010980
067;0332285;B;04;108;D ;                         ;MF;02;00013440
067;0332285;B;04;108;E ;                         ;C ;02;00014696
067;0332285;B;04;115;A ;                         ;PD;03;00009299
067;0332285;B;04;115;B ;                         ;MF;02;00004185
067;0332285;B;04;221;A ;                         ;PD;02;00006497
067;0332285;B;04;221;B ;                         ;F ;01;00001178
067;0332326;L;04;199;A ;                         ;CR;01;00000173
067;0332326;L;04;199;B ;                         ;PD;01;00002079
067;0332326;L;04;199;C ;                         ;PD;01;00000448
067;0332326;L;04;199;D ;                         ;C ;01;00000551
067;0332327;T;04;200;A ;                         ;CR;01;00000271
067;0332327;T;04;200;B ;                         ;C ;01;00001623
067;0332327;T;04;200;C ;                         ;C ;01;00000782
067;0332497;L;04;201;A ;                         ;MF;01;00001521
067;0332538;V;07;021;A ;                         ;E ;01;00016941
067;0332538;V;07;021;B ;                         ;MT;02;00000542
067;0332538;V;07;038;A ;                         ;E ;04;00002181
067;0332568;B;04;002;A ;                         ;CS;01;00000345
067;0332568;B;04;002;B ;                         ;IN;01;00000145
067;0332568;B;04;002;C ;                         ;F ;01;00011032
067;0332568;B;04;002;D ;                         ;MT;02;00000653
067;0332568;B;04;002;E ;                         ;E ;02;00018154
067;0332568;B;04;002;F ;                         ;PD;03;00004427
067;0332568;B;04;002;G ;                         ;MB;01;00004455
067;0332568;B;04;002;H ;                         ;C ;01;00001999
067;0332960;P;02;024;A ;                         ;C ;01;00004076
067;0332960;P;02;024;B ;                         ;MF;01;00011456
067;0332995;M;04;202;A ;                         ;E ;02;00004621
067;0333283;J;07;042;A ;                         ;MM;01;00016306
067;0333283;J;07;056;A ;                         ;MM;02;00005320
067;0333283;J;07;059;A ;                         ;MM;02;00001311
067;0333283;J;07;085;A ;                         ;MM;01;00011016
067;0333283;J;07;144;A ;                         ;F ;01;00002612
067;0333283;J;07;144;B ;                         ;MM;01;00011008
067;0333411;C;07;166;A ;                         ;MM;01;00013873
067;0333639;P;07;013;A ;                         ;MT;01;00003540
067;0333639;P;07;013;B ;                         ;MF;01;00003145
067;0333809;F;08;019;A ;                         ;CS;01;00000149
067;0333809;F;08;019;B ;                         ;C ;01;00002632
067;0333809;F;08;019;C ;                         ;MF;02;00001493
067;0333809;F;08;019;D ;                         ;C ;01;00000296
067;0334023;L;07;005;A ;                         ;MT;02;00000237
067;0334023;L;07;005;B ;                         ;PD;01;00001114
067;0334023;L;07;005;C ;                         ;CR;01;00000030
067;0334023;L;07;008;A ;                         ;CS;01;00000244
067;0334023;L;07;008;B ;                         ;I ;01;00000061
067;0334023;L;07;008;C ;                         ;F ;01;00005185
067;0334023;L;07;008;D ;                         ;MB;03;00003156
067;0334023;L;07;008;E ;                         ;PD;01;00007268
067;0334023;L;07;008;F ;                         ;PD;01;00005612
067;0334023;L;07;008;G ;                         ;PD;01;00001150
067;0334023;L;07;008;H ;                         ;MF;03;00004720
067;0334023;L;07;008;I ;                         ;MF;03;00003953
067;0334023;L;07;008;J ;                         ;MF;03;00000319
067;0334023;L;07;008;K ;                         ;C ;01;00001740
067;0334023;L;07;126;A ;                         ;MF;03;00011584
067;0334026;M;07;100;A ;                         ;MF;04;00003708
067;0334026;M;07;100;B ;                         ;MM;02;00001967
067;0334067;B;04;072;A ;                         ;CS;01;00000175
067;0334067;B;04;072;B ;                         ;I ;01;00000251
067;0334067;B;04;072;C ;                         ;I ;01;00000050
067;0334067;B;04;072;D ;                         ;I ;01;00000073
067;0334067;B;04;072;E ;                         ;I ;01;00000043
067;0334067;B;04;072;F ;                         ;MB;01;00006081
067;0334067;B;04;072;G ;                         ;E ;04;00001158
067;0334067;B;04;072;H ;                         ;MF;01;00008701
067;0334067;B;04;072;I ;                         ;C ;02;00003322
067;0334067;B;04;076;A ;                         ;MF;01;00023590
067;0334067;B;04;079;A ;                         ;MF;01;00011254
067;0334067;B;04;082;A ;                         ;I ;01;00000117
067;0334067;B;04;082;B ;                         ;MT;01;00002926
067;0334067;B;04;082;C ;                         ;PD;02;00007167
067;0334067;B;04;082;D ;                         ;E ;02;00002108
067;0334067;B;04;082;E ;                         ;MF;03;00005702
067;0334067;B;04;082;F ;                         ;MB;03;00000236
067;0334067;B;04;082;G ;                         ;C ;02;00000049
067;0334067;B;06;019;A ;                         ;MF;03;00010084
067;0334083;R;07;167;A ;                         ;E ;01;00001449
067;0334083;R;07;167;B ;                         ;MM;01;00037394
067;0334083;R;07;169;A ;                         ;C ;01;00000494
067;0334084;C;07;168;A ;                         ;C ;01;00001694
067;0334084;C;07;168;B ;                         ;MM;01;00027856
067;0334121;D;04;134;A ;                         ;CR;01;00000042
067;0334121;D;04;134;B ;                         ;C ;01;00001922
067;0334121;D;04;134;C ;                         ;C ;01;00001156
067;0334121;D;04;134;D ;                         ;F ;02;00004051
067;0334121;D;04;134;E ;                         ;MB;01;00002185
067;0334121;D;04;134;F ;                         ;MF;01;00002063
067;0334121;D;04;134;G ;                         ;MF;01;00001147
067;0334121;D;04;134;H ;                         ;C ;01;00000622
067;0334202;R;07;035;A ;                         ;E ;04;00004327
067;0334204;K;07;040;A ;                         ;CS;02;00000419
067;0334204;K;07;040;B ;                         ;MT;01;00010312
067;0334204;K;07;040;C ;                         ;PD;04;00029062
067;0334204;K;07;040;D ;                         ;PD;03;00013859
067;0334204;K;07;040;E ;                         ;MF;01;00005428
067;0334204;K;07;040;F ;                         ;MF;01;00000549
067;0334204;K;07;040;G ;                         ;C ;04;00003077
067;0334204;K;07;064;A ;                         ;MT;01;00007694
067;0334204;K;07;083;A ;                         ;E ;01;00012358
067;0334204;K;07;165;A ;                         ;MM;01;00004404
067;0334204;K;07;186;A ;                         ;MF;02;00011472
067;0334257;Q;01;141;A ;                         ;MT;01;00007203
067;0334257;Q;01;141;B ;                         ;MB;01;00001624
067;0334570;J;03;029;A ;                         ;CS;01;00000174
067;0334570;J;03;029;B ;                         ;I ;01;00000786
067;0334570;J;03;029;C ;                         ;C ;01;00001286
067;0334570;J;03;029;D ;                         ;MB;01;00000616
067;0334570;J;03;029;E ;                         ;C ;01;00001013
067;0334570;J;04;030;A ;                         ;C ;01;00001594
067;0334570;J;04;166;A ;                         ;C ;01;00004689
067;0334592;E;04;103;A ;                         ;MM;01;00021062
067;0334673;S;04;119;A ;                         ;I ;01;00000338
067;0334673;S;04;119;B ;                         ;I ;01;00000151
067;0334673;S;04;119;C ;                         ;I ;01;00000052
067;0334673;S;04;119;D ;                         ;I ;01;00000183
067;0334673;S;04;119;E ;                         ;C ;02;00021696
067;0334673;S;04;119;F ;                         ;C ;01;00001231
067;0334718;X;04;044;A ;                         ;CS;01;00000192
067;0334718;X;04;044;B ;                         ;C ;02;00012666
067;0334718;X;04;044;C ;                         ;C ;02;00001570
067;0334718;X;04;044;D ;                         ;MM;02;00003385
067;0334718;X;04;044;E ;                         ;C ;02;00000645
067;0334718;X;04;046;A ;                         ;C ;04;00009591
067;0334718;X;04;046;B ;                         ;C ;04;00004191
067;0334718;X;04;046;C ;                         ;MM;02;00003204
067;0334718;X;04;046;D ;                         ;MF;02;00003581
067;0334718;X;04;047;A ;                         ;MM;02;00011293
067;0334718;X;04;047;B ;                         ;MF;02;00002999
067;0334718;X;04;051;A ;                         ;C ;04;00001628
067;0334718;X;04;051;B ;                         ;MM;02;00000286
067;0334718;X;04;212;A ;                         ;PD;01;00000830
067;0334718;X;04;214;A ;                         ;C ;04;00002584
067;0334951;B;04;203;A ;                         ;C ;01;00001003
067;0334951;B;04;203;B ;                         ;I ;01;00000161
067;0335079;T;05;027;A ;                         ;MT;01;00002088
067;0335079;T;05;027;B ;                         ;MT;02;00000825
067;0335079;T;05;027;C ;                         ;MF;01;00006887
067;0335079;T;05;056;A ;                         ;MF;01;00003792
067;0335223;F;04;083;A ;                         ;E ;04;00007234
067;0335223;F;04;083;B ;                         ;MB;04;00001367
067;0335223;F;04;084;A ;                         ;E ;04;00026697
067;0335223;F;04;084;B ;                         ;MB;01;00006232
067;0335223;F;06;018;A ;                         ;MT;01;00004886
067;0335223;F;06;018;B ;                         ;MF;01;00003574
067;0335706;V;07;063;A ;                         ;MF;01;00004033
067;0335706;V;07;063;B ;                         ;MT;02;00005614
067;0335706;V;07;092;A ;                         ;MT;02;00002706
067;0335706;V;07;092;B ;                         ;MF;01;00001275
067;0335713;V;04;040;A ;                         ;C ;02;00000084
067;0335713;V;04;040;B ;                         ;MT;04;00000847
067;0335713;V;04;040;C ;                         ;MF;04;00000742
067;0335740;A;04;158;A ;                         ;I ;01;00000114
067;0335740;A;04;158;B ;                         ;I ;01;00000294
067;0335740;A;04;158;C ;                         ;I ;01;00000055
067;0335740;A;04;158;D ;                         ;I ;01;00001837
067;0335740;A;04;158;G ;                         ;C ;01;00000017
067;0335741;Y;04;026;A ;                         ;C ;01;00003589
067;0335741;Y;04;026;B ;                         ;F ;01;00002388
067;0335741;Y;04;049;A ;                         ;E ;04;00000677
067;0335741;Y;04;049;B ;                         ;MF;04;00000240
067;0335741;Y;04;154;A ;                         ;I ;01;00000890
067;0335741;Y;04;154;C ;                         ;C ;01;00002232
067;0335741;Y;04;154;D ;                         ;PD;01;00006097
067;0335741;Y;04;154;E ;                         ;PD;02;00002860
067;0335741;Y;04;154;F ;                         ;MM;03;00001200
067;0335741;Y;04;156;A ;                         ;MM;03;00004271
067;0335741;Y;04;156;B ;                         ;E ;02;00015512
067;0335741;Y;04;156;C ;                         ;MF;03;00027653
067;0335815;W;04;001;A ;                         ;CS;01;00000342
067;0335815;W;04;001;B ;                         ;I ;01;00000104
067;0335815;W;04;001;C ;                         ;I ;01;00000047
067;0335815;W;04;001;D ;                         ;C ;04;00016653
067;0335815;W;04;001;E ;                         ;F ;02;00002010
067;0335815;W;04;001;F ;                         ;MF;03;00005269
067;0335815;W;04;001;G ;                         ;MF;03;00001140
067;0335815;W;04;001;H ;                         ;MF;03;00000812
067;0335815;W;04;001;I ;                         ;C ;04;00001309
067;0335815;W;04;004;A ;                         ;MM;02;00017645
067;0335815;W;04;007;A ;                         ;F ;03;00001170
067;0335815;W;04;007;B ;                         ;E ;03;00004703
067;0335815;W;04;007;C ;                         ;MF;02;00001843
067;0335815;W;04;007;D ;                         ;MF;02;00001373
067;0335815;W;04;016;A ;                         ;MM;02;00003298
067;0335815;W;04;017;A ;                         ;MM;01;00001727
067;0335815;W;04;017;B ;                         ;MF;01;00000366
067;0335815;W;04;018;A ;                         ;MF;01;00000186
067;0335815;W;04;104;A ;                         ;MM;03;00012611
067;0335815;W;07;117;A ;                         ;MM;01;00009105
067;0335821;X;02;036;A ;                         ;PD;02;00001932
067;0335821;X;02;036;B ;                         ;MF;01;00000160
067;0336012;E;02;160;A ;                         ;I ;01;00000059
067;0336012;E;02;160;B ;                         ;I ;01;00000017
067;0336012;E;02;160;C ;                         ;C ;01;00002786
067;0336206;F;07;019;A ;                         ;MM;03;00008715
067;0336206;F;07;019;B ;                         ;MF;03;00007891
067;0336206;F;07;033;A ;                         ;MF;02;00010896
067;0336769;G;02;017;A ;                         ;PD;01;00004083
067;0336769;G;02;017;B ;                         ;MF;01;00000399
067;0336769;G;04;041;A ;                         ;E ;02;00002820
067;0336769;G;04;041;B ;                         ;MF;01;00007414
067;0336779;H;07;027;A ;                         ;MT;01;00003895
067;0336779;H;07;027;B ;                         ;MF;01;00010300
067;0336779;H;07;030;A ;                         ;E ;04;00001690
067;0336779;H;07;030;B ;                         ;MF;01;00000419
067;0336779;H;07;037;A ;                         ;CS;01;00000284
067;0336779;H;07;037;B ;                         ;F ;04;00002375
067;0336779;H;07;037;C ;                         ;MT;02;00003036
067;0336779;H;07;037;D ;                         ;MT;02;00001692
067;0336779;H;07;037;E ;                         ;E ;02;00001230
067;0336779;H;07;037;F ;                         ;MT;02;00000647
067;0336779;H;07;037;G ;                         ;MT;02;00000506
067;0336779;H;07;037;H ;                         ;E ;02;00000265
067;0336779;H;07;037;I ;                         ;MM;02;00022398
067;0336779;H;07;037;J ;                         ;PD;04;00010740
067;0336779;H;07;037;K ;                         ;PD;04;00002938
067;0336779;H;07;037;L ;                         ;PD;04;00002357
067;0336779;H;07;037;M ;                         ;MF;02;00021057
067;0336779;H;07;037;N ;                         ;MF;02;00006184
067;0336779;H;07;037;O ;                         ;I ;01;00000819
067;0336779;H;07;139;A ;                         ;C ;01;00007375
067;0336814;P;01;078;A ;                         ;MT;01;00012499
067;0336815;A;01;076;A ;                         ;E ;03;00001377
067;0336815;A;01;076;B ;                         ;MM;03;00007685
067;0336815;A;01;076;C ;                         ;MF;01;00001562
067;0336839;L;01;080;A ;                         ;MT;03;00010762
067;0336839;L;01;080;B ;                         ;MB;03;00001459
067;0336839;L;01;080;C ;                         ;MB;03;00001201
067;0336839;L;04;015;A ;                         ;MT;01;00009378
067;0336839;L;04;015;B ;                         ;E ;01;00004421
067;0336839;L;04;015;C ;                         ;MF;01;00002855
067;0336839;L;04;015;D ;                         ;MF;01;00001623
067;0336839;L;04;015;E ;                         ;MM;01;00001774
067;0336853;L;04;022;A ;                         ;MF;02;00007917
067;0336853;L;04;022;B ;                         ;MM;02;00006991
067;0336853;L;04;153;A ;                         ;CS;01;00000157
067;0336853;L;04;153;B ;                         ;MT;01;00001362
067;0336853;L;04;153;C ;                         ;MT;02;00000839
067;0336853;L;04;153;D ;                         ;PD;04;00012302
067;0336853;L;04;153;E ;                         ;PD;04;00004102
067;0336853;L;04;153;G ;                         ;MF;02;00002226
067;0336853;L;04;153;H ;                         ;C ;04;00000351
067;0336853;L;07;103;A ;                         ;MF;01;00008235
067;0336895;Y;07;148;A ;                         ;MM;01;00005583
067;0336895;Y;07;148;B ;                         ;MB;02;00002216
067;0336909;Q;05;060;A ;                         ;I ;01;00000981
067;0336909;Q;05;060;B ;                         ;C ;02;00006522
067;0336909;Q;05;060;C ;                         ;C ;04;00002423
067;0336909;Q;05;060;D ;                         ;MF;03;00006945
067;0336909;Q;05;060;E ;                         ;MF;02;00002118
067;0336909;Q;05;060;F ;                         ;I ;01;00001507
067;0336909;Q;05;060;G ;                         ;I ;01;00000081
067;0336959;V;07;114;A ;                         ;MB;01;00001827
067;0336959;V;07;114;B ;                         ;PD;03;00009688
067;0336959;V;07;114;C ;                         ;PD;03;00002785
067;0336959;V;07;114;D ;                         ;MF;01;00011347
067;0336959;V;07;162;A ;                         ;PD;03;00002222
067;0336991;H;05;064;A ;                         ;PD;01;00007926
067;0336991;H;05;064;B ;                         ;F ;01;00003675
067;0337088;X;01;085;A ;                         ;MB;01;00026344
067;0337248;D;07;062;A ;                         ;MM;01;00006425
067;0337248;D;07;062;B ;                         ;MF;01;00003516
067;0337248;D;07;134;A ;                         ;MM;01;00004025
067;0337369;V;01;097;A ;                         ;CS;01;00000178
067;0337369;V;01;097;B ;                         ;MB;01;00001670
067;0337369;V;01;097;C ;                         ;PD;03;00019653
067;0337369;V;01;097;D ;                         ;MT;01;00001043
067;0337369;V;01;097;E ;                         ;MF;01;00022497
067;0337369;V;01;097;F ;                         ;MF;01;00003816
067;0337369;V;01;097;G ;                         ;C ;03;00000368
067;0337429;C;06;022;A ;                         ;I ;01;00000095
067;0337429;C;06;022;B ;                         ;E ;02;00004095
067;0337429;C;06;022;C ;                         ;E ;02;00003456
067;0337429;C;06;022;D ;                         ;MF;04;00006395
067;0337429;C;06;022;E ;                         ;C ;02;00000825
067;0337539;L;04;135;A ;FINCAS REGISTR. 853-854  ;MF;01;00012783
067;0337705;P;04;020;A ;                         ;MF;01;00014152
067;0337705;P;04;020;B ;                         ;MM;01;00002327
067;0337705;P;04;124;A ;                         ;CS;01;00000244
067;0337705;P;04;124;B ;                         ;I ;01;00000095
067;0337705;P;04;124;C ;                         ;C ;01;00003400
067;0337705;P;04;124;D ;                         ;C ;01;00001644
067;0337705;P;04;124;F ;                         ;MB;01;00001790
067;0337705;P;04;146;A ;                         ;PD;02;00005304
067;0337705;P;04;146;B ;                         ;PD;02;00000919
067;0337705;P;04;146;C ;                         ;MF;02;00006125
067;0337800;G;01;154;A ;                         ;MF;03;00001875
067;0337800;G;01;155;A ;                         ;MF;01;00004367
067;0337800;G;01;158;A ;                         ;MF;01;00002429
067;0337891;A;01;169;A ;                         ;CR;01;00000159
067;0337891;A;01;169;C ;                         ;C ;01;00000559
067;0337891;A;01;169;D ;                         ;F ;01;00001490
067;0337891;A;01;169;E ;                         ;C ;01;00001238
067;0337891;A;01;172;A ;                         ;I ;01;00000098
067;0337891;A;01;172;B ;                         ;E ;01;00010456
067;0337987;J;07;031;A ;                         ;MT;02;00004715
067;0337987;J;07;031;B ;                         ;MF;01;00011517
067;0337987;J;08;026;A ;                         ;MF;04;00006984
067;0338074;F;07;048;A ;                         ;E ;01;00001428
067;0338074;F;07;048;B ;                         ;MM;01;00002300
067;0338075;N;07;137;A ;                         ;I ;01;00000204
067;0338075;N;07;137;B ;                         ;E ;01;00010410
067;0338075;N;07;137;C ;                         ;E ;01;00014199
067;0338090;V;04;121;A ;                         ;I ;01;00000058
067;0338090;V;04;121;B ;                         ;C ;01;00000656
067;0338090;V;04;121;C ;                         ;C ;01;00000168
067;0338090;V;04;121;D ;                         ;C ;01;00001172
067;0338090;V;04;121;E ;                         ;E ;01;00000618
067;0338090;V;04;121;F ;                         ;MF;01;00007005
067;0338090;V;04;121;G ;                         ;C ;01;00001695
067;0338302;G;04;205;A ;                         ;CS;01;00000127
067;0338302;G;04;205;B ;                         ;F ;01;00007756
067;0338302;G;04;205;D ;                         ;MT;01;00002973
067;0338302;G;04;205;E ;                         ;C ;01;00000453
067;0338302;G;04;208;A ;                         ;PD;02;00004495
067;0338302;G;04;209;C ;                         ;CS;01;00000210
067;0338302;G;04;209;D ;                         ;C ;02;00005632
067;0338302;G;04;209;E ;                         ;IN;01;00000376
067;0338302;G;04;209;F ;                         ;F ;01;00004643
067;0338302;G;04;209;G ;                         ;F ;01;00003305
067;0338302;G;04;209;H ;                         ;MT;01;00004678
067;0338302;G;04;209;I ;                         ;MT;01;00001040
067;0338302;G;04;209;J ;                         ;PD;01;00021786
067;0338302;G;04;209;K ;                         ;E ;01;00002335
067;0338302;G;04;209;L ;                         ;PD;01;00001594
067;0338302;G;04;209;M ;                         ;C ;02;00000661
067;0338302;G;04;209;N ;                         ;C ;02;00000159
067;0338302;G;04;211;A ;                         ;MB;01;00009349
067;0338302;G;04;220;A ;                         ;F ;01;00003048
067;0338302;G;04;220;B ;                         ;PD;01;00005450
067;0338302;G;07;174;A ;                         ;MF;02;00013241
067;0338303;X;04;021;A ;                         ;MM;02;00014208
067;0338303;X;04;160;A ;                         ;C ;01;00010502
067;0338303;X;04;160;B ;                         ;MT;01;00001373
067;0338303;X;04;160;C ;                         ;MB;01;00000271
067;0338303;X;04;160;D ;                         ;PD;01;00030528
067;0338303;X;04;160;E ;                         ;C ;01;00001637
067;0338303;X;04;160;F ;                         ;C ;01;00000558
067;0338303;X;04;206;A ;                         ;CS;01;00000354
067;0338303;X;04;206;B ;                         ;C ;01;00003309
067;0338303;X;04;206;C ;                         ;C ;01;00000399
067;0338303;X;04;206;D ;                         ;F ;01;00003001
067;0338303;X;07;173;A ;                         ;MM;02;00010062
067;0338303;X;07;173;B ;                         ;MF;02;00005647
067;0338304;W;04;151;A ;                         ;MM;01;00013209
067;0338304;W;04;172;A ;                         ;PD;01;00005188
067;0338304;W;04;207;A ;                         ;CS;01;00000203
067;0338304;W;04;207;B ;                         ;C ;01;00032893
067;0338304;W;04;207;C ;                         ;F ;01;00001295
067;0338304;W;04;207;D ;                         ;F ;01;00001183
067;0338304;W;04;207;E ;                         ;MB;01;00000672
067;0338304;W;04;207;F ;                         ;C ;01;00000555
067;0338304;W;04;210;A ;                         ;MB;01;00000253
067;0338304;W;04;210;B ;                         ;PD;01;00002628
067;0338304;W;07;102;A ;                         ;MM;01;00020203
067;0338640;S;07;046;A ;                         ;E ;01;00007824
067;0338640;S;07;046;B ;                         ;MM;01;00006053
067;0338663;V;02;035;A ;                         ;MF;01;00002290
067;0338663;V;02;183;A ;                         ;MF;01;00001126
067;0338663;V;02;186;A ;                         ;MB;01;00004627
067;0338950;U;01;161;A ;                         ;MF;01;00005340
067;0338975;Q;04;039;A ;                         ;MF;01;00002658
067;0338975;Q;06;001;A ;                         ;C ;01;00005464
067;0338975;Q;06;001;B ;                         ;MF;02;00002481
067;0338975;Q;06;001;E ;                         ;I ;01;00000113
067;0338975;Q;06;029;A ;                         ;E ;01;00001402
067;0339118;R;05;096;A ;                         ;F ;01;00018645
067;0339119;C;05;097;A ;                         ;F ;01;00016409
067;0339345;M;01;170;A ;                         ;PD;02;00000655
067;0339503;Y;01;027;A ;                         ;C ;02;00006247
067;0339503;Y;01;027;B ;                         ;MM;01;00001483
067;0339748;W;01;077;A ;                         ;MB;02;00007926
067;0339748;W;01;163;A ;                         ;E ;01;00001190
067;0339748;W;01;163;B ;                         ;MF;01;00002251
067;0340063;T;03;045;A ;                         ;C ;01;00000078
067;0340063;T;03;045;B ;                         ;C ;02;00000286
067;0340063;T;04;147;A ;                         ;MM;02;00042671
067;0340063;T;04;147;B ;                         ;MF;01;00002773
067;0340124;Y;03;016;A ;                         ;F ;01;00002180
067;0340124;Y;03;016;B ;                         ;E ;04;00006039
067;0340124;Y;03;017;A ;                         ;C ;02;00011314
067;0340124;Y;03;017;B ;                         ;MB;02;00000579
067;0340124;Y;03;068;A ;                         ;C ;02;00000476
067;0340124;Y;05;062;A ;                         ;MT;02;00007263
067;0340124;Y;05;062;B ;                         ;MB;03;00001804
067;0340124;Y;05;062;C ;                         ;MT;02;00001497
067;0340124;Y;05;062;D ;                         ;E ;02;00015110
067;0340124;Y;05;062;E ;                         ;E ;02;00003391
067;0340124;Y;05;062;G ;                         ;MT;02;00011657
067;0340124;Y;05;062;H ;                         ;MB;03;00011274
067;0340125;Q;03;055;A ;                         ;E ;01;00001457
067;0340125;Q;03;067;A ;                         ;E ;01;00000417
067;0340126;B;03;056;A ;                         ;MT;01;00003575
067;0340126;B;03;056;B ;                         ;MB;01;00003387
067;0340126;B;03;056;C ;                         ;MF;01;00000142
067;0340127;J;03;057;A ;                         ;C ;01;00001934
067;0340127;J;03;057;B ;                         ;MB;01;00004528
067;0340127;J;03;066;A ;                         ;C ;01;00000690
067;0340129;C;07;096;A ;                         ;E ;01;00013576
067;0340129;C;07;096;B ;                         ;I ;01;00000185
067;0340129;C;07;096;C ;                         ;C ;01;00004351
067;0340342;K;07;118;A ;                         ;MF;01;00007825
067;0340356;U;04;155;A ;                         ;CS;01;00000235
067;0340356;U;04;155;B ;                         ;C ;01;00003438
067;0340356;U;04;155;C ;                         ;C ;01;00000445
067;0340356;U;04;155;D ;                         ;E ;01;00001868
067;0340356;U;04;155;E ;                         ;PD;01;00008996
067;0340356;U;04;155;F ;                         ;C ;01;00001166
067;0340356;U;04;155;G ;                         ;C ;01;00000121
067;0340356;U;04;157;A ;                         ;C ;02;00012474
067;0340356;U;04;157;B ;                         ;MF;01;00005895
067;0340356;U;05;082;B ;                         ;MF;01;00003108
067;0340357;F;07;018;A ;                         ;E ;01;00018484
067;0340357;F;07;018;B ;                         ;MF;01;00009704
067;0340357;F;07;018;C ;                         ;MF;01;00000831
067;0340362;M;01;171;A ;                         ;C ;01;00010792
067;0340362;M;01;171;B ;                         ;F ;01;00001533
067;0340368;X;08;014;A ;                         ;C ;01;00004859
067;0340368;X;08;015;A ;                         ;PD;01;00004721
067;0340368;X;08;015;B ;                         ;PD;01;00001185
067;0340368;X;08;015;C ;                         ;MF;01;00001786
067;0340368;X;08;015;D ;                         ;MF;01;00003149
067;0340368;X;08;022;A ;                         ;PD;02;00007519
067;0340368;X;08;023;A ;                         ;MT;02;00005287
067;0340368;X;08;040;A ;                         ;PD;02;00001437
067;0340368;X;08;041;A ;                         ;MF;02;00001263
067;0340369;W;08;020;A ;                         ;MM;01;00005519
067;0340369;W;08;021;A ;                         ;MF;01;00003278
067;0340369;W;08;037;A ;                         ;E ;01;00008170
067;0340373;V;01;031;A ;                         ;CS;01;00000386
067;0340373;V;01;031;C ;                         ;PD;02;00014682
067;0340373;V;01;031;E ;                         ;F ;02;00001534
067;0340373;V;01;031;F ;                         ;F ;02;00001952
067;0340373;V;01;031;H ;                         ;MF;01;00001070
067;0340373;V;01;031;I ;                         ;MB;01;00000773
067;0340373;V;01;031;J ;                         ;MF;01;00009766
067;0340373;V;01;031;K ;                         ;C ;01;00001105
067;0340373;V;01;031;M ;                         ;E ;02;00010816
067;0340373;V;01;031;N ;                         ;F ;02;00003581
067;0340861;V;04;006;A ;                         ;E ;04;00000813
067;0340861;V;04;006;B ;                         ;PD;04;00013896
067;0340861;V;04;006;C ;                         ;MF;01;00038234
067;0340861;V;04;215;A ;                         ;MB;02;00007387
067;0340861;V;04;215;B ;                         ;I ;01;00000182
067;0340862;G;04;114;A ;                         ;MF;02;00005202
067;0340862;G;04;216;A ;                         ;I ;01;00000248
067;0340862;G;04;216;B ;                         ;CS;01;00000070
067;0340862;G;04;216;C ;                         ;I ;01;00001696
067;0340862;G;04;216;D ;                         ;PD;02;00015456
067;0341046;T;07;111;A ;                         ;MF;01;00014494
067;0341143;D;02;030;A ;                         ;MF;01;00000053
067;0341145;T;04;177;A ;                         ;MF;01;00002152
067;0341145;T;04;177;B ;                         ;C ;01;00007002
067;0341145;T;04;177;C ;                         ;IN;01;00001099
067;0341146;E;08;025;A ;                         ;MF;01;00020175
067;0341305;Y;04;204;A ;                         ;CS;01;00000264
067;0341305;Y;04;204;B ;                         ;F ;01;00006901
067;0341458;W;07;043;A ;                         ;CS;01;00000193
067;0341458;W;07;043;B ;                         ;F ;01;00011223
067;0341458;W;07;043;C ;                         ;MB;04;00000818
067;0341458;W;07;043;D ;                         ;MB;04;00000632
067;0341458;W;07;043;E ;                         ;PD;02;00022863
067;0341458;W;07;043;F ;                         ;PD;03;00009718
067;0341458;W;07;043;G ;                         ;MF;04;00006267
067;0341458;W;07;043;H ;                         ;C ;01;00000396
067;0341458;W;07;043;I ;                         ;F ;01;00001277
067;0341458;W;07;047;A ;                         ;E ;02;00000647
067;0341458;W;07;047;B ;                         ;E ;01;00004470
067;0341458;W;07;047;C ;                         ;E ;01;00003783
067;0341458;W;07;047;D ;                         ;C ;01;00000338
067;0341458;W;07;050;A ;                         ;MM;02;00005895
067;0341458;W;07;127;A ;                         ;MT;01;00000994
067;0341458;W;07;127;B ;                         ;E ;01;00010729
067;0341458;W;07;127;C ;                         ;E ;02;00000466
