Mun;N.Fijo ;D;Mod;Sección;Epígrafe;Amb;Fec.Alta;Inicio Prof.;Uso;Super1 ;Super2 ;Super3 ;Super4 ;Super5 ;Super6 ;Super7 ;Super8 ;Super9 ;Super10;PotInd ;PotBan ;Obrer;Afecto Sim.;Máq.Apuestas;Toneladas;Nro.Viaj.;Ho;Plz;Máq.A;Máq.B;Descr.Elem1         ;Tipo Elem1;Valor Elem1  ;Descr.Elem2         ;Tipo Elem2;Valor Elem2  ;Descr.Elem3         ;Tipo Elem3;Valor Elem3  ;Descr.Elem4         ;Tipo Elem4;Valor Elem4  ;Título Epígrafe Euskera                                     ;Título Epígrafe castellano
067;0055074;P;840;      1;  6128  ;  M;19920101;        0000;   ;0000000;0000174;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARRAIEN ETA ARRAINGAIEN  BESTE EKOIZKIN BATZ. HANDIZK. SALM.;VENTA MAYOR PESCADOS Y OTROS PRODUCTOS PESCA Y ACUICULTURA
067;0055262;X;840;      1;  6732  ;  M;19920101;        0000;   ;0000049;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    1;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE KAFETEGI ETA TABERNA MOETA BATZUK                     ;OTROS CAFES Y BARES
067;0056274;J;840;      1;  6542  ;  M;19920101;        0000;   ;0000176;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LEHOR. IBILGAIL. AKZES. ETA ALDATZEKO ATALEN TXIKIZ. SALM.  ;VENTA MENOR ACCESORIOS, PIEZAS RECAMBIO VEHICULOS TERRESTRES
067;0056404;S;840;      1;  8612  ;  E;19920101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0057046;H;840;      1;  6541  ;  M;19920101;        0000;   ;0000182;0000014;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LEHORREKO IBILGAILUEN  TXIKIZKAKO SALMENTA                  ;VENTA MENOR VEHICULOS  TERRESTRES
067;0057054;P;840;      1;  6912  ;  M;19920101;        0000;   ;0000078;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000003;0000000;00002;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;AUTO IBILGAILU, BIZIKLETA ETA BESTE IBIL. ZENB. KONPONKETA  ;REPARACION VEHICULOS AUTOMOVILES, BICICLETAS Y OTROS VEHICU
067;0058068;D;840;      1;  6128  ;  M;19920101;        0000;   ;0000349;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARRAIEN ETA ARRAINGAIEN  BESTE EKOIZKIN BATZ. HANDIZK. SALM.;VENTA MAYOR PESCADOS Y OTROS PRODUCTOS PESCA Y ACUICULTURA
067;0058479;V;840;      1;  842   ;  M;19920101;        0000;   ;0000065;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;FINANTZA ETA KONTABILITATE ZERBITZUAK                       ;SERVICIOS FINANCIEROS Y CONTABLES
067;0060763;T;840;      1;  756   ;  M;19920101;        0000;   ;0000095;0000000;0000453;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;GARRAIOAREN TARTEKARIAK                                     ;INTERMEDIARIOS DEL TRANSPORTE
067;0061027;P;840;      1;  6516  ;  M;19920101;        0000;   ;0000030;0000030;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;OINET.,LARRUZ.,ART., BOLTSOEN GERRIK. ETAB... TXIKIZK SALM. ;VENTA MENOR CALZADO, ARTICULOS DE PIEL CINTURONES,BOLSOS, ET
067;0062027;Q;840;      1;  7552  ;  M;19920101;        0000;   ;0000062;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BIDAI AGENTZIEN BIDEZ PUBLIKOARI PRESTATUTAKO ZERBITZUAK    ;SERVICIOS PRESTADOS AL PUBLICO POR LAS AGENCIAS DE VIAJES
067;0062246;D;840;      1;  8612  ;  E;19920101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0062595;B;840;      1;  6423  ;  M;19920101;        0000;   ;0000024;0000012;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;HARATEGI URDAITEGIETAN  HARAGI FRESKOEN TXIKIZKAKO SALMENTA ;VTA. MENOR EN CARNICERIAS-SALCHICHERIAS DE CARNES FRESCAS
067;0063327;S;841;      1;  6552  ;  M;19920101;        0000; AL;0000000;0000928;0001855;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERA GUZTIETAKO  GAS  ERREKINEN TXIKIZKAKO SALMENTA          ;VENTA MENOR GASES COMBUSTIBLES DE TODAS CLASES
067;0064018;C;840;      1;  8612  ;  E;19920101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0064504;J;840;      1;  8612  ;  E;19920101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0065830;F;840;      1;  952   ;  M;19920101;        0000;   ;0000130;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ASISTENTZIA ETA ZERBITZU SOZI. EGOITZAK EZ DIREN ZENTRUE    ;ASISTENCIA Y SERVICIOS SOCIAL. EN CENTROS NO RESIDENCIALES
067;0284378;E;840;      1;  64651 ;  M;20050301;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;NUMERO DE MAQUINAS  ;         N;0000000000001;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;TABAKOAREN TXIKIZK. SALMENTA, ESTABLEZIMENDUAREN IZENDUNA   ;VENTA MENOR TABACO EN  MAQUINA TITULAR ESTABLECIMIENTO
067;0284679;N;840;      1;  5013  ;  M;20050310;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IGELTSARITZA ETA,OROHAR, ERAIKINTZAKO LAN TXIKIAK           ;ALBAÑILERIA Y PEQUEÑOS  TRABAJOS DE CONSTRUCCION EN GENERAL
067;0284725;H;840;      1;  6552  ;  M;20050301;        0000;   ;0000000;0000928;0001855;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERA GUZTIETAKO  GAS  ERREKINEN TXIKIZKAKO SALMENTA          ;VENTA MENOR GASES COMBUSTIBLES DE TODAS CLASES
067;0284826;A;840;      1;  8611  ;  E;20050301;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ETXEBIZITZEN ALOKAIRUA                                      ;ALQUILER DE VIVIENDAS
067;0285002;S;840;      1;  9669  ;  M;20050315;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KULTUR ZERBITZU BATZUK                     ;OTROS SERVICIOS CULTURALES N.C.O.P.
067;0285420;N;840;      1;  6512  ;  M;20050401;        0000;   ;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;JANTZI ETA ZORONGENTZAKO JANZKIEN TXIKIZKAKO SALMENTA       ;VENTA MENOR DE PRENDAS DE ROPA PARA EL VESTIDO Y TOCADO
067;0285878;W;840;      1;  9722  ;  M;20050401;        0000;   ;0000060;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;APAINKETARAKO ARETO ETA INSTITUTUAK ETA ESTET. KABINETEAK   ;SALONES E INSTITUTOS DE BELLEZA Y GABINETES DE ESTETICA
067;0285990;X;840;      1;  8612  ;  E;20050401;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0286209;W;840;      1;  842   ;  M;20050413;        0000;   ;0000080;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;FINANTZA ETA KONTABILITATE ZERBITZUAK                       ;SERVICIOS FINANCIEROS Y CONTABLES
067;0286479;W;840;      1;  6432  ;  M;20050404;        0000;   ;0000022;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BAKAILUA ETA GAZITUTAKO BESTE ARRAIKI BATZUREN TXIKIZ. SALM.;VENTA MENOR DE BACALAO Y OTROS PESCADOS EN SALAZON
067;0286753;T;840;      2;  399   ;  M;20050425;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE ESKULANG. INDUS. BATZ. ZERIK. DUTEN BESTE PROF. BATZ. ;OTROS PROFESIONALES RELACIONADOS OTRAS INDUS. MANUFACTURERA
067;0286754;E;840;      1;  5011  ;  M;20050414;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERAIKINEN ERAIKINTZA OSOA, KONPONKETA ETA KONTSERBAKETA     ;CONSTRUCCION COMPLETA, REPARACION Y CONSERVACION DE EDIFI.
067;0286781;G;840;      1;  6732  ;  M;20050501;        0000;   ;0000060;0000008;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    1;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE KAFETEGI ETA TABERNA MOETA BATZUK                     ;OTROS CAFES Y BARES
067;0286954;U;840;      1;  5013  ;  M;20050404;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IGELTSARITZA ETA,OROHAR, ERAIKINTZAKO LAN TXIKIAK           ;ALBAÑILERIA Y PEQUEÑOS  TRABAJOS DE CONSTRUCCION EN GENERAL
067;0287010;F;840;      1;  834   ;  M;20050501;        0000;   ;0000025;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;JABETASUN INMOBIL. ETA INDUST. JABETASUNARI BURUZKO ZERBITZ.;SERVICIOS RELATIVOS A LA PROPIEDAD INMOBILIARIA E INDUSTRI
067;0287044;R;840;      1;  5013  ;  M;20050103;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IGELTSARITZA ETA,OROHAR, ERAIKINTZAKO LAN TXIKIAK           ;ALBAÑILERIA Y PEQUEÑOS  TRABAJOS DE CONSTRUCCION EN GENERAL
067;0287126;Q;840;      1;  9669  ;  M;20050304;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KULTUR ZERBITZU BATZUK                     ;OTROS SERVICIOS CULTURALES N.C.O.P.
067;0287285;W;840;      2;  774   ;  M;20050510;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ITZULTZAILE ETA INTERPRETARIAK                              ;TRADUCTORES E INTERPRETES
067;0287395;Y;840;      1;  9669  ;  M;20040501;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KULTUR ZERBITZU BATZUK                     ;OTROS SERVICIOS CULTURALES N.C.O.P.
067;0287416;Q;840;      1;  722   ;  P;20050509;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,4;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
067;0287487;Y;840;      1;  6441  ;  M;20050505;        0000;   ;0000030;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;OGIA,PASTELG.,GOZOG. ETA ANTZEK. ETA ESNEAREN TXI. SALM.    ;VENTA MENOR DE PAN, PASTELERIA CONFITERIA Y SIMILARES Y LECH
067;0287830;C;840;      1;  5011  ;  P;20050510;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERAIKINEN ERAIKINTZA OSOA, KONPONKETA ETA KONTSERBAKETA     ;CONSTRUCCION COMPLETA, REPARACION Y CONSERVACION DE EDIFI.
067;0287869;Y;840;      1;  9669  ;  M;20050501;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KULTUR ZERBITZU BATZUK                     ;OTROS SERVICIOS CULTURALES N.C.O.P.
067;0288221;Y;840;      2;  731   ;  M;20050602;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ABOKATUAK                                                   ;ABOGADOS
067;0288667;A;840;      1;  6534  ;  M;20050502;        0000;   ;0000160;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERAIKINTZARAKO MATERILEEN  ETA SANEAMENDURAKO MOB. TXIK. SAL;VENTA MENOR MATERIAL DE  CONSTRUCCION Y MOBILIARIO SANEAM.
067;0288673;P;840;      2;  712   ;  M;20050601;        0000;   ;0000012;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ASEGURU AGENTE ETA ARTEKARIAK                               ;AGENTES Y CORREDORES DE SEGUROS
067;0288744;F;840;      1;  722   ;  E;20050613;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      1,4;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
067;0288745;N;840;      1;  722   ;  E;20050613;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      1,4;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
067;0288858;A;840;      1;  722   ;  E;20050610;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      3,5;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
067;0288859;Y;840;      2;  612   ;  M;20050615;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LUR IBILGAILUEN GIDARIAK                                    ;CONDUCTORES DE VEHICULOS TERRESTRES
067;0288870;H;840;      1;  8612  ;  E;20050601;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0289255;V;840;      1;  6512  ;  M;20050701;        0000;   ;0000086;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;JANTZI ETA ZORONGENTZAKO JANZKIEN TXIKIZKAKO SALMENTA       ;VENTA MENOR DE PRENDAS DE ROPA PARA EL VESTIDO Y TOCADO
067;0289883;K;840;      1;  9364  ;  M;20050708;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;GIZA, GIZATERIA ETA LEGE ZIENTZIETAKO IKERKETAK             ;INVESTIGACIONES EN CIENCIAS SOCIALES, HUMANIDADES Y JURIDI
067;0290088;Y;840;      1;  5041  ;  M;20050711;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INSTALAZIO ELEKTRIKOAK OROHAR                               ;INSTALACIONES  ELECTRICAS   EN GENERAL
067;0290101;V;840;      1;  722   ;  E;20050714;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      1,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
067;0290231;J;840;      1;  6732  ;  M;20050701;        0000;   ;0000056;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE KAFETEGI ETA TABERNA MOETA BATZUK                     ;OTROS CAFES Y BARES
067;0290409;R;840;      1;  6912  ;  M;20050701;        0000;   ;0000065;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000007;0000000;00001;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;AUTO IBILGAILU, BIZIKLETA ETA BESTE IBIL. ZENB. KONPONKETA  ;REPARACION VEHICULOS AUTOMOVILES, BICICLETAS Y OTROS VEHICU
067;0290696;S;840;      1;  8612  ;  E;20050710;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0290817;L;840;      1;  8612  ;  E;20050718;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0290849;H;840;      1;  5013  ;  M;20050801;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IGELTSARITZA ETA,OROHAR, ERAIKINTZAKO LAN TXIKIAK           ;ALBAÑILERIA Y PEQUEÑOS  TRABAJOS DE CONSTRUCCION EN GENERAL
067;0290915;D;840;      2;  712   ;  M;20050101;        0000;   ;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ASEGURU AGENTE ETA ARTEKARIAK                               ;AGENTES Y CORREDORES DE SEGUROS
067;0291048;F;840;      1;  8612  ;  E;20050901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0291190;A;840;      1;  9669  ;  M;20050808;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KULTUR ZERBITZU BATZUK                     ;OTROS SERVICIOS CULTURALES N.C.O.P.
067;0291230;C;840;      1;  9421  ;  M;20050812;        0000;   ;0000103;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MEDIKU KONTSULTAK, SOROSPEN, OSASUN ETA LARRIALDIET. ETXEAK ;CONSULTORIOS MEDICOS, CENTROS DE SOCORRO SANITARIOS Y URGEN
